author,comment,commentsCount,pageUrl,replyCount,title,type,videoID,voteCount,source_file,source_text_col,comment_text,comment_text_norm,mode,word_count,has_gender_hint,has_stance_hint,has_experience_hint,has_learning_hint,has_change_hint,has_reinforcement_hint,has_action_hint,has_info_hint,has_identity_hint,keep,keep_reason
@rhoduskal-cious3243,"I was ironing my pillow cases and I heard, you know I have innocent eyes. I had to look 😂.
Yes you do sir!
God bless you!",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,1,My voice was beaten out of me by my father  - Toxic masculinity,comment,,8,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,"I was ironing my pillow cases and I heard, you know I have innocent eyes. I had to look 😂.
Yes you do sir!
God bless you!","i was ironing my pillow cases and i heard, you know i have innocent eyes. i had to look 😂. yes you do sir! god bless you!",v2,26,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@kimoichetabarapberenge1765,"My dad never hit me, but my mother my scars tell it all. RIP daddy. I will forever be grateful for the life we shared 🥰",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,"My dad never hit me, but my mother my scars tell it all. RIP daddy. I will forever be grateful for the life we shared 🥰","my dad never hit me, but my mother my scars tell it all. rip daddy. i will forever be grateful for the life we shared 🥰",v2,25,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@bellaolum9768,"You see men walking around looking normal, yet you don't know what scars they bear. Then they get married to a girl from a normal family and it just goes downhill coz they haven't dealt with their demons. I'm sorry this happened to you and glad you are healing.",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,1,My voice was beaten out of me by my father  - Toxic masculinity,comment,,19,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,"You see men walking around looking normal, yet you don't know what scars they bear. Then they get married to a girl from a normal family and it just goes downhill coz they haven't dealt with their demons. I'm sorry this happened to you and glad you are healing.","you see men walking around looking normal, yet you don't know what scars they bear. then they get married to a girl from a normal family and it just goes downhill coz they haven't dealt with their demons. i'm sorry this happened to you and glad you are healing.",v2,52,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@kudzanaishambare9379,feeling so torn. So mum and uncle were watching while papa was beating the boy naked then tie his hands and burn him with parafin.? i cnt even start to imagine how it felt for mum bedding such a monster,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,2,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,feeling so torn. So mum and uncle were watching while papa was beating the boy naked then tie his hands and burn him with parafin.? i cnt even start to imagine how it felt for mum bedding such a monster,feeling so torn. so mum and uncle were watching while papa was beating the boy naked then tie his hands and burn him with parafin.? i cnt even start to imagine how it felt for mum bedding such a monster,v2,40,True,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
@nakanjakobalirahshinati6878,Thanks Dr.peac for the link.its was so helpful,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,2,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,Thanks Dr.peac for the link.its was so helpful,thanks dr.peac for the link.its was so helpful,v2,10,False,False,True,False,False,False,False,True,False,False,emoji_or_punct_only
@specy2838,"Have been a victim of trauma too. Really appreciate this talk. It is only when I started working in a mental health organization that I realized I had been struggling with depression. It affected my academics, was questioning my existence too. To a point a had suicidal ideations. To this day I struggle with relationships especially my mum, all the trauma has been caused by her.",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,1,My voice was beaten out of me by my father  - Toxic masculinity,comment,,1,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,"Have been a victim of trauma too. Really appreciate this talk. It is only when I started working in a mental health organization that I realized I had been struggling with depression. It affected my academics, was questioning my existence too. To a point a had suicidal ideations. To this day I struggle with relationships especially my mum, all the trauma has been caused by her.","have been a victim of trauma too. really appreciate this talk. it is only when i started working in a mental health organization that i realized i had been struggling with depression. it affected my academics, was questioning my existence too. to a point a had suicidal ideations. to this day i struggle with relationships especially my mum, all the trauma has been caused by her.",v2,66,True,False,True,True,False,False,True,False,False,False,emoji_or_punct_only
@specy2838,"Mine is psychological trauma, I can relate with your story.",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,1,My voice was beaten out of me by my father  - Toxic masculinity,comment,,2,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,"Mine is psychological trauma, I can relate with your story.","mine is psychological trauma, i can relate with your story.",v2,10,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@martinmusomba7220,"Why are the women commenting , men come out and  speak of it !!!!!!!! Lets stop it please stop it  we are losing smart, intelligent men !! PTSD is real  . I am praying for all the men in my country",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,5,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,"Why are the women commenting , men come out and  speak of it !!!!!!!! Lets stop it please stop it  we are losing smart, intelligent men !! PTSD is real  . I am praying for all the men in my country","why are the women commenting , men come out and speak of it !!!!!!!! lets stop it please stop it we are losing smart, intelligent men !! ptsd is real . i am praying for all the men in my country",v2,37,True,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
@trixieke8462,Justus tell your guest to respond to timely to his emails. He has very good points and its disheartening when he takes time to respond,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,Justus tell your guest to respond to timely to his emails. He has very good points and its disheartening when he takes time to respond,justus tell your guest to respond to timely to his emails. he has very good points and its disheartening when he takes time to respond,v2,25,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@ireneatieno84,Eiiiiigh God is faithful glory and honor be to God 🙏,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,2,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,Eiiiiigh God is faithful glory and honor be to God 🙏,eiiiiigh god is faithful glory and honor be to god 🙏,v2,10,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@adelinebi6405,Beautiful  and cute 💪💪💪💪👏👏👏👏what is the name of the speaker please,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,Beautiful  and cute 💪💪💪💪👏👏👏👏what is the name of the speaker please,beautiful and cute 💪💪💪💪👏👏👏👏what is the name of the speaker please,v2,11,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@tengteng5767,Listening to him is healing in itself.sometimes you are abused but don't even know it because it's a norm in our culture.,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,Listening to him is healing in itself.sometimes you are abused but don't even know it because it's a norm in our culture.,listening to him is healing in itself.sometimes you are abused but don't even know it because it's a norm in our culture.,v2,25,False,False,True,False,False,False,False,True,False,False,emoji_or_punct_only
@unwanaokon,You are a great guy. I am happy you are doing this. You are a blessing to the human race. God bless you.,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,1,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,You are a great guy. I am happy you are doing this. You are a blessing to the human race. God bless you.,you are a great guy. i am happy you are doing this. you are a blessing to the human race. god bless you.,v2,23,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@SafarisNaMose,I understand you completely sis.,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,I understand you completely sis.,i understand you completely sis.,v2,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@SharedMomentswithJustus,"@Christine Kawira you are your own person now. Your success is not pegged on that painful past. Much as it clouded your identity, it did not change it. I believe you have everything it takes to be anything you dream about. Shake it off and go after the desires of your heart. May God lead you through to one day be a testimony for many.",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,2,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,"@Christine Kawira you are your own person now. Your success is not pegged on that painful past. Much as it clouded your identity, it did not change it. I believe you have everything it takes to be anything you dream about. Shake it off and go after the desires of your heart. May God lead you through to one day be a testimony for many.","@christine kawira you are your own person now. your success is not pegged on that painful past. much as it clouded your identity, it did not change it. i believe you have everything it takes to be anything you dream about. shake it off and go after the desires of your heart. may god lead you through to one day be a testimony for many.",v2,65,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@saadiasheikh5744,I think you will be okey because you know that it was not your fault what happened to you .,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,I think you will be okey because you know that it was not your fault what happened to you .,i think you will be okey because you know that it was not your fault what happened to you .,v2,19,False,False,True,False,False,False,False,True,False,False,emoji_or_punct_only
@hamudali8796,sorry man but thats the worst. I hope you heal at some point.,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,sorry man but thats the worst. I hope you heal at some point.,sorry man but thats the worst. i hope you heal at some point.,v2,13,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@moureenosiro5453,I grew with same experience.  From huruma,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,1,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,I grew with same experience.  From huruma,i grew with same experience. from huruma,v2,7,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@SharedMomentswithJustus,Thank you @CeShakara my email is sharedmoments.tv@gmail.com,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,Thank you @CeShakara my email is sharedmoments.tv@gmail.com,thank you @ceshakara my email is sharedmoments.tv@gmail.com,v2,10,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@matselisolinakane9448,I am a girl but I relate 100%,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,1,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,I am a girl but I relate 100%,i am a girl but i relate 100%,v2,8,True,False,True,False,False,False,False,False,True,False,emoji_or_punct_only
@celepower4454,But why...?,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,But why...?,but why...?,v2,2,False,False,False,False,False,False,False,False,False,False,emoji_or_punct_only
@geenigeria5327,My brother God you. I thank you for helping a lot of  people .,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,1,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,My brother God you. I thank you for helping a lot of  people .,my brother god you. i thank you for helping a lot of people .,v2,13,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@sherahm.inspires9969,Wow those are unique guy friends u got there son. Your story is inspirational. Clouds of blessings.,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,4,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,Wow those are unique guy friends u got there son. Your story is inspirational. Clouds of blessings.,wow those are unique guy friends u got there son. your story is inspirational. clouds of blessings.,v2,17,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@mercyrosefunmi7355,"JUSTUS, WAOW YOUR STORY IS VERY MOVING, YOU'VE GONE THROUGH A LOT. I WENT THRU SIMILAR CHILDHOOD VERY HARD TO EXPRESS THIS WHEN SOMEONE WHO NEVER EXPERIENCE THIS KIND OF LIFE.  I WANTED TO WRITE BUT BCOS OF MY OTHER SIBLINGS I HELD BACK. BUT THIS EMOTIONAL IMPART IS VERY STRONG, IN FACT MENTALLY AFFECTS YOU.  PEOPLE ARE GOING THRU A LOT. WELDONE FOR BUILDING UP A SETTING TO HELP PEOPLE.  MY SISTER AND I ALWAYS WANTED TO SET UP A CHARITY TO SUPPORT PEOPLE.  DON'T GIVE UP KEEP ENCOURAGING AND YOU MIGHT FIND PEOPLE TO HELP WITH INNER PEACE.  YOU'VE DONE GOOD!",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,1,My voice was beaten out of me by my father  - Toxic masculinity,comment,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,"JUSTUS, WAOW YOUR STORY IS VERY MOVING, YOU'VE GONE THROUGH A LOT. I WENT THRU SIMILAR CHILDHOOD VERY HARD TO EXPRESS THIS WHEN SOMEONE WHO NEVER EXPERIENCE THIS KIND OF LIFE.  I WANTED TO WRITE BUT BCOS OF MY OTHER SIBLINGS I HELD BACK. BUT THIS EMOTIONAL IMPART IS VERY STRONG, IN FACT MENTALLY AFFECTS YOU.  PEOPLE ARE GOING THRU A LOT. WELDONE FOR BUILDING UP A SETTING TO HELP PEOPLE.  MY SISTER AND I ALWAYS WANTED TO SET UP A CHARITY TO SUPPORT PEOPLE.  DON'T GIVE UP KEEP ENCOURAGING AND YOU MIGHT FIND PEOPLE TO HELP WITH INNER PEACE.  YOU'VE DONE GOOD!","justus, waow your story is very moving, you've gone through a lot. i went thru similar childhood very hard to express this when someone who never experience this kind of life. i wanted to write but bcos of my other siblings i held back. but this emotional impart is very strong, in fact mentally affects you. people are going thru a lot. weldone for building up a setting to help people. my sister and i always wanted to set up a charity to support people. don't give up keep encouraging and you might find people to help with inner peace. you've done good!",v2,106,True,True,True,False,False,False,True,True,False,False,emoji_or_punct_only
@nyotamutobo1700,Your story is really inspiring. Thanks for sharing your story. I am happy you have come out to talk about your life experiences and how you have overcome your pains.,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,Your story is really inspiring. Thanks for sharing your story. I am happy you have come out to talk about your life experiences and how you have overcome your pains.,your story is really inspiring. thanks for sharing your story. i am happy you have come out to talk about your life experiences and how you have overcome your pains.,v2,30,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@wanjikunyagah6426,"""The Illiterate of the 21st century will not be those who cannot read and write, but those who cannot learn, unlearn and relearn"" Alvin Toffler...we all need to unlearn and relearn something in our life to count ourselves literate nowadays.",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,1,My voice was beaten out of me by my father  - Toxic masculinity,comment,,13,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,"""The Illiterate of the 21st century will not be those who cannot read and write, but those who cannot learn, unlearn and relearn"" Alvin Toffler...we all need to unlearn and relearn something in our life to count ourselves literate nowadays.","""the illiterate of the 21st century will not be those who cannot read and write, but those who cannot learn, unlearn and relearn"" alvin toffler...we all need to unlearn and relearn something in our life to count ourselves literate nowadays.",v2,41,False,False,True,True,False,False,True,False,False,False,emoji_or_punct_only
@pichunakichuna2111,"Wow we have the same story though mine was different I was treated sooo bad by my mum and her family no one loved me coz I was a bastard, I escaped many rapes and deaths but God rescued me from my evil family I really suffered as a girl i started dating at age of 15 just to have shelter my story is too long And bitter now I leave in Europe in a quiet place  thank you lord 🙏🏾🙏🏾",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,2,My voice was beaten out of me by my father  - Toxic masculinity,comment,,2,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,"Wow we have the same story though mine was different I was treated sooo bad by my mum and her family no one loved me coz I was a bastard, I escaped many rapes and deaths but God rescued me from my evil family I really suffered as a girl i started dating at age of 15 just to have shelter my story is too long And bitter now I leave in Europe in a quiet place  thank you lord 🙏🏾🙏🏾","wow we have the same story though mine was different i was treated sooo bad by my mum and her family no one loved me coz i was a bastard, i escaped many rapes and deaths but god rescued me from my evil family i really suffered as a girl i started dating at age of 15 just to have shelter my story is too long and bitter now i leave in europe in a quiet place thank you lord 🙏🏾🙏🏾",v2,80,True,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
@ritaroggs,"I Bless you Brother...
thank You for cmng out because you are motivating others to speak out...I can't even.put mys3lf.in yur feet. that was horrible. I had a crazy Dad but I had a strong mother who protected us  from.his drunk madness.  its sad yur.mom was Weak n helpless. God bless you.",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,2,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,"I Bless you Brother...
thank You for cmng out because you are motivating others to speak out...I can't even.put mys3lf.in yur feet. that was horrible. I had a crazy Dad but I had a strong mother who protected us  from.his drunk madness.  its sad yur.mom was Weak n helpless. God bless you.",i bless you brother... thank you for cmng out because you are motivating others to speak out...i can't even.put mys3lf.in yur feet. that was horrible. i had a crazy dad but i had a strong mother who protected us from.his drunk madness. its sad yur.mom was weak n helpless. god bless you.,v2,58,True,False,True,False,False,False,True,True,False,False,emoji_or_punct_only
@josephineweddy2398,Weldone for taking your power back and curving out your recovery journey. You have been through alot and I empathise with you. It seems God used your pain and translated it into your purpose in helping others find their voice and to start their own recovery journies too.,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,Weldone for taking your power back and curving out your recovery journey. You have been through alot and I empathise with you. It seems God used your pain and translated it into your purpose in helping others find their voice and to start their own recovery journies too.,weldone for taking your power back and curving out your recovery journey. you have been through alot and i empathise with you. it seems god used your pain and translated it into your purpose in helping others find their voice and to start their own recovery journies too.,v2,48,False,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
@amollodama4830,"She should have packed up & left the stupid marriage asap!.Women, protect yourselves , you don't want you + your kids to become a statistic!. As for your dad.........God bless you & your mother for not killing him!.Mom, pick up your fragments & make a collage....",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,1,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,"She should have packed up & left the stupid marriage asap!.Women, protect yourselves , you don't want you + your kids to become a statistic!. As for your dad.........God bless you & your mother for not killing him!.Mom, pick up your fragments & make a collage....","she should have packed up & left the stupid marriage asap!.women, protect yourselves , you don't want you + your kids to become a statistic!. as for your dad.........god bless you & your mother for not killing him!.mom, pick up your fragments & make a collage....",v2,45,True,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
@maredushe3709,God bless you for sharing..I am inspired.,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,God bless you for sharing..I am inspired.,god bless you for sharing..i am inspired.,v2,8,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@judikatumo6859,I hear you. God bless you.,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,I hear you. God bless you.,i hear you. god bless you.,v2,6,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@ilynpayne7491,Well I've also been raised by two inconsiderate monsters i neither love nor trust my parents,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,Well I've also been raised by two inconsiderate monsters i neither love nor trust my parents,well i've also been raised by two inconsiderate monsters i neither love nor trust my parents,v2,17,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@lylynikki,"So sorry for all you went through Erick! I remember you from highschool,  bugema adventist sec sch. I didn't know you had gone through such.... I pray for healing! Btw i do read and love your poetry from fb",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,1,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,"So sorry for all you went through Erick! I remember you from highschool,  bugema adventist sec sch. I didn't know you had gone through such.... I pray for healing! Btw i do read and love your poetry from fb","so sorry for all you went through erick! i remember you from highschool, bugema adventist sec sch. i didn't know you had gone through such.... i pray for healing! btw i do read and love your poetry from fb",v2,40,False,False,True,True,False,False,False,False,False,False,emoji_or_punct_only
@aimeeadeti-muga8868,"I understand you every bit! African families can have such baaaaad things happening. From your story, now I know what to do.",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,"I understand you every bit! African families can have such baaaaad things happening. From your story, now I know what to do.","i understand you every bit! african families can have such baaaaad things happening. from your story, now i know what to do.",v2,22,False,False,True,True,False,False,False,False,False,False,emoji_or_punct_only
@sarahnyaroganda4021,Can I have your contact please...or how to reach out to you...,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,1,My voice was beaten out of me by my father  - Toxic masculinity,comment,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,Can I have your contact please...or how to reach out to you...,can i have your contact please...or how to reach out to you...,v2,13,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@joyceagrah9321,"My first time watching your blog it's something in the past but I felt so sorry for you, but thank God through it all you're standing love from London",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,"My first time watching your blog it's something in the past but I felt so sorry for you, but thank God through it all you're standing love from London","my first time watching your blog it's something in the past but i felt so sorry for you, but thank god through it all you're standing love from london",v2,31,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@Missforexcharts,"Wow this came on time, I actually confronted my mum yesterday abt my childhood trauma she caused,,, she told me she won't apologise because I approached her wrongly,I should've brought it up while we were talking about something else... I am healed at least I got all out of my system which was like chained....",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,1,My voice was beaten out of me by my father  - Toxic masculinity,comment,,2,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,"Wow this came on time, I actually confronted my mum yesterday abt my childhood trauma she caused,,, she told me she won't apologise because I approached her wrongly,I should've brought it up while we were talking about something else... I am healed at least I got all out of my system which was like chained....","wow this came on time, i actually confronted my mum yesterday abt my childhood trauma she caused,,, she told me she won't apologise because i approached her wrongly,i should've brought it up while we were talking about something else... i am healed at least i got all out of my system which was like chained....",v2,58,False,True,True,False,False,False,True,True,False,False,emoji_or_punct_only
@loveomo4276,I really use to feel that I was the only one that went though it till I hear you . I am still feeling the pains of  the hands of my dad . As much as he died 24 years ago . It’s because ofGod why am still in this life.,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,comment,,1,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,I really use to feel that I was the only one that went though it till I hear you . I am still feeling the pains of  the hands of my dad . As much as he died 24 years ago . It’s because ofGod why am still in this life.,i really use to feel that i was the only one that went though it till i hear you . i am still feeling the pains of the hands of my dad . as much as he died 24 years ago . it's because ofgod why am still in this life.,v2,49,False,False,True,False,False,False,False,True,False,False,emoji_or_punct_only
@simeonwafula,😂😂😂,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,😂😂😂,😂😂😂,v2,0,False,False,False,False,False,False,False,False,False,False,emoji_or_punct_only
@SharedMomentswithJustus,It shall be well. Keep on the path,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,It shall be well. Keep on the path,it shall be well. keep on the path,v2,8,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@joycegacheri5177,True,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,3,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,True,true,v2,1,False,True,False,False,False,False,False,False,False,False,low_content_short
@bellaolum9768,"His name is Onyango Otieno, Justus is the host.",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,1,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,"His name is Onyango Otieno, Justus is the host.","his name is onyango otieno, justus is the host.",v2,9,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@hannahsinnerhealingforum6395,May the lord continue to heal you,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,1,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,May the lord continue to heal you,may the lord continue to heal you,v2,7,False,False,True,False,False,False,False,False,False,True,substantive_v2_signal
@stellamoraa1621,Girls are not bastards,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,1,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,Girls are not bastards,girls are not bastards,v2,4,True,False,True,False,False,False,False,False,False,False,too_few_words_v2
@SharedMomentswithJustus,Wow!,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,Wow!,wow!,v2,1,False,False,False,False,False,False,False,False,False,False,emoji_or_punct_only
@rhoduskal-cious3243,"Whoah, that saying cuts deep!",251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,"Whoah, that saying cuts deep!","whoah, that saying cuts deep!",v2,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@SharedMomentswithJustus,Check in the description all his details are there,251,https://www.youtube.com/watch?v=qKTyoG1PXJc,0,My voice was beaten out of me by my father  - Toxic masculinity,reply,,0,Youtube-My voice was beaten out of me by my father - Toxic masculinity .xlsx,comment,Check in the description all his details are there,check in the description all his details are there,v2,9,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
