author,comment,commentsCount,pageUrl,replyCount,title,type,videoID,voteCount,comment_text,comment_text_norm,keep,keep_reason
@Izzy_chemuu,"I lack words, my heart breaks for the women and girls. Father's,boys and men need to be seriously educated and informed about women. To the mothers who stand up for the girls may God bless you. Together we can stop FGM . Thank you Phil for the Documentary 🤍💙",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,3,"I lack words, my heart breaks for the women and girls. Father's,boys and men need to be seriously educated and informed about women. To the mothers who stand up for the girls may God bless you. Together we can stop FGM . Thank you Phil for the Documentary 🤍💙","I lack words, my heart breaks for the women and girls. Father's,boys and men need to be seriously educated and informed about women. To the mothers who stand up for the girls may God bless you. Together we can stop FGM . Thank you Phil for the Documentary 🤍💙",True,piece_relevant
@ANM657,This was an eye-opener.  To think this practice is coming back and even people in the medical field are playing a part in it is sad. It's also sad that even educated and exposed parents are bringing their children back to get the cut. 😢 why does the world seem to hate women so much?,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,4,This was an eye-opener.  To think this practice is coming back and even people in the medical field are playing a part in it is sad. It's also sad that even educated and exposed parents are bringing their children back to get the cut. 😢 why does the world seem to hate women so much?,This was an eye-opener. To think this practice is coming back and even people in the medical field are playing a part in it is sad. It's also sad that even educated and exposed parents are bringing their children back to get the cut. 😢 why does the world seem to hate women so much?,True,piece_relevant
@silvanawathoni2176,"The involvement of men in the fight against (FGM) is crucial for ending the practice. While FGM is often seen as a ""women's issue,"" men play significant roles in decision-making, cultural traditions, and societal norms, making their engagement essential.

Men in this communuties practicing fgm  especially in the maasai community ,need to be informed about the physical, psychological, and emotional consequences of FGM.",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,"The involvement of men in the fight against (FGM) is crucial for ending the practice. While FGM is often seen as a ""women's issue,"" men play significant roles in decision-making, cultural traditions, and societal norms, making their engagement essential.

Men in this communuties practicing fgm  especially in the maasai community ,need to be informed about the physical, psychological, and emotional consequences of FGM.","The involvement of men in the fight against (FGM) is crucial for ending the practice. While FGM is often seen as a ""women's issue,"" men play significant roles in decision-making, cultural traditions, and societal norms, making their engagement essential. Men in this communuties practicing fgm especially in the maasai community ,need to be informed about the physical, psychological, and emotional consequences of FGM.",True,piece_relevant
@winieychebet,"President created a taskforce and so far no updates. 
Women we should fight ?",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,"President created a taskforce and so far no updates. 
Women we should fight ?",President created a taskforce and so far no updates. Women we should fight ?,True,piece_relevant
@creatorenroute,Thank you! And thank you to those on ground who are fighting! It’s time more people speak up bc if not certain countries will bring “democracy” to Kenya…which may crumble the nation further. Iykyk,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Thank you! And thank you to those on ground who are fighting! It’s time more people speak up bc if not certain countries will bring “democracy” to Kenya…which may crumble the nation further. Iykyk,"Thank you! And thank you to those on ground who are fighting! It's time more people speak up bc if not certain countries will bring ""democracy"" to Kenya…which may crumble the nation further. Iykyk",True,content_reaction
@mercymungai812,This is very sad and heartbreaking.,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,2,This is very sad and heartbreaking.,This is very sad and heartbreaking.,True,content_reaction
@juligamineofficial734,Going all in I've learnt alot as a future mom to a girl,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Going all in I've learnt alot as a future mom to a girl,Going all in I've learnt alot as a future mom to a girl,True,piece_relevant
@maureen.sunday,"Wowww such insightful, eye-opening content.Glad to be here❤",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,"Wowww such insightful, eye-opening content.Glad to be here❤","Wowww such insightful, eye-opening content.Glad to be here❤",True,content_reaction
@annesam3671,"Serious 8,9, 10- 12 getting married they are still babies for goodness sake.",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,5,"Serious 8,9, 10- 12 getting married they are still babies for goodness sake.","Serious 8,9, 10- 12 getting married they are still babies for goodness sake.",True,scope_relevant
@gladyswairimu-h4t,"The production iko safi.but this is not a conversation or interview..i feel like its just Nairobi people talking 

Why cant you interview n converse with the communities to understand their reasons? 
Mbona community haiongei?
The elders? The area chief? The traditional mkeketaji?...let the bad guy speak ndio we get where they are coming from",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,1,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,"The production iko safi.but this is not a conversation or interview..i feel like its just Nairobi people talking 

Why cant you interview n converse with the communities to understand their reasons? 
Mbona community haiongei?
The elders? The area chief? The traditional mkeketaji?...let the bad guy speak ndio we get where they are coming from",The production iko safi.but this is not a conversation or interview..i feel like its just Nairobi people talking Why cant you interview n converse with the communities to understand their reasons? Mbona community haiongei? The elders? The area chief? The traditional mkeketaji?...let the bad guy speak ndio we get where they are coming from,True,piece_relevant
@HadijaHussein-h8k,😢 happened to me ..the trauma never ends,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,6,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,14,😢 happened to me ..the trauma never ends,😢 happened to me ..the trauma never ends,True,scope_relevant
@margaretwaithiegeni1712,"I have never regretted following you Phill.continue with the good job .I also saw mkurus men's conference ..the best conversation we needed to have and having you and your friend do it , is more than a blessing to not only women but the world .I genuinely love you and your work",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,2,"I have never regretted following you Phill.continue with the good job .I also saw mkurus men's conference ..the best conversation we needed to have and having you and your friend do it , is more than a blessing to not only women but the world .I genuinely love you and your work","I have never regretted following you Phill.continue with the good job .I also saw mkurus men's conference ..the best conversation we needed to have and having you and your friend do it , is more than a blessing to not only women but the world .I genuinely love you and your work",True,piece_relevant
@lindakorir1074,Patriarchy as a system is  the problem. Great conversation Phil more civic  education needs to be done.,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,2,Patriarchy as a system is  the problem. Great conversation Phil more civic  education needs to be done.,Patriarchy as a system is the problem. Great conversation Phil more civic education needs to be done.,True,creator_reaction
@EuniceNjeri-pn7xq,Especially Tharaka nithi and Meru coz here wee very sad cases,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,reply,,0,Especially Tharaka nithi and Meru coz here wee very sad cases,Especially Tharaka nithi and Meru coz here wee very sad cases,True,emotive_reaction
@PulseofKenya,"Very informative,new subscriber here",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,2,"Very informative,new subscriber here","Very informative,new subscriber here",True,content_reaction
@patriciamboya2741,"I look at myself a woman, an aunty to an amazing young girl, and the question that keeps lingering on my mind is, what more can i do? i have been part of conducting civic education in my community and beyond, i have been very vocal on SGBV, FGM, Teen pregnancies and other issues that affect girls and even boys to some extent. What more can i do?! oh my God! i feel helpless! Now more than ever we (women) are not safe! what about those girls that the statistics don't cover ?",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,2,"I look at myself a woman, an aunty to an amazing young girl, and the question that keeps lingering on my mind is, what more can i do? i have been part of conducting civic education in my community and beyond, i have been very vocal on SGBV, FGM, Teen pregnancies and other issues that affect girls and even boys to some extent. What more can i do?! oh my God! i feel helpless! Now more than ever we (women) are not safe! what about those girls that the statistics don't cover ?","I look at myself a woman, an aunty to an amazing young girl, and the question that keeps lingering on my mind is, what more can i do? i have been part of conducting civic education in my community and beyond, i have been very vocal on SGBV, FGM, Teen pregnancies and other issues that affect girls and even boys to some extent. What more can i do?! oh my God! i feel helpless! Now more than ever we (women) are not safe! what about those girls that the statistics don't cover ?",True,piece_relevant
@cikujudy,Good job Phil,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Good job Phil,Good job Phil,True,creator_reaction
@Carrenasworld,I would like to be part of this initiative.  Kindly let me how i can help,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,I would like to be part of this initiative.  Kindly let me how i can help,I would like to be part of this initiative. Kindly let me how i can help,True,content_reaction
@esthermasima3682,"I come from a tribe that practice FGM, and Phil this is no longer about educating girls alone, it needs all community sensitization, this last december i even witnessed married women of upto 30 years old were being circumcised because the society cant let them be",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,3,"I come from a tribe that practice FGM, and Phil this is no longer about educating girls alone, it needs all community sensitization, this last december i even witnessed married women of upto 30 years old were being circumcised because the society cant let them be","I come from a tribe that practice FGM, and Phil this is no longer about educating girls alone, it needs all community sensitization, this last december i even witnessed married women of upto 30 years old were being circumcised because the society cant let them be",True,piece_relevant
@ellangari2257,"my view  is, this documentary is very informative and has all the capacity to global. May be on the next episode consider putting translations for worldwide views..... Best documentary so far nice work",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,3,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,35,"my view  is, this documentary is very informative and has all the capacity to global. May be on the next episode consider putting translations for worldwide views..... Best documentary so far nice work","my view is, this documentary is very informative and has all the capacity to global. May be on the next episode consider putting translations for worldwide views..... Best documentary so far nice work",True,piece_relevant
@murulidiana,More civic education is supposed to be taken in such villages because many girls are suffering out of fear to their fathers and illetracy 😢😢😢....so sad that this is still happening in 2025,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,More civic education is supposed to be taken in such villages because many girls are suffering out of fear to their fathers and illetracy 😢😢😢....so sad that this is still happening in 2025,More civic education is supposed to be taken in such villages because many girls are suffering out of fear to their fathers and illetracy 😢😢😢....so sad that this is still happening in 2025,True,piece_relevant
@agnesngugi-s2j,"Great conversation  phil, keep up the good  work",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,"Great conversation  phil, keep up the good  work","Great conversation phil, keep up the good work",True,creator_reaction
@susan.wanjiku_,"Watching this has made me wonder how taken away some of us are from the reality of what’s happening on the ground. Like the privilege some of us have had growing up in families and communities that have protected you as a girl could make you super unaware of what other girls and women are going through in other communities. This has sensitized me too! To look into how I can get involved and educate myself and others too because honestly, huu ni unyama. It’s scary how prevalent it is. This was a very chilling documentary. God help these communities. More importantly, may we have the wisdom and the courage to really do something tangible about it, at whatever level we are capable of doing it from.",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,11,"Watching this has made me wonder how taken away some of us are from the reality of what’s happening on the ground. Like the privilege some of us have had growing up in families and communities that have protected you as a girl could make you super unaware of what other girls and women are going through in other communities. This has sensitized me too! To look into how I can get involved and educate myself and others too because honestly, huu ni unyama. It’s scary how prevalent it is. This was a very chilling documentary. God help these communities. More importantly, may we have the wisdom and the courage to really do something tangible about it, at whatever level we are capable of doing it from.","Watching this has made me wonder how taken away some of us are from the reality of what's happening on the ground. Like the privilege some of us have had growing up in families and communities that have protected you as a girl could make you super unaware of what other girls and women are going through in other communities. This has sensitized me too! To look into how I can get involved and educate myself and others too because honestly, huu ni unyama. It's scary how prevalent it is. This was a very chilling documentary. God help these communities. More importantly, may we have the wisdom and the courage to really do something tangible about it, at whatever level we are capable of doing it from.",True,piece_relevant
@belindaouma795,Phil I have a story about fgm in kiambu😢😢😢😢sijui ntakupea hiyo story aje.nakuaga kiambu rd hapo evergreen Kwa salon inaitwa shuks Iko juu ya Ranalo pale Kwa fish.its happening aki😢😢😢,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,3,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,3,Phil I have a story about fgm in kiambu😢😢😢😢sijui ntakupea hiyo story aje.nakuaga kiambu rd hapo evergreen Kwa salon inaitwa shuks Iko juu ya Ranalo pale Kwa fish.its happening aki😢😢😢,Phil I have a story about fgm in kiambu😢😢😢😢sijui ntakupea hiyo story aje.nakuaga kiambu rd hapo evergreen Kwa salon inaitwa shuks Iko juu ya Ranalo pale Kwa fish.its happening aki😢😢😢,True,piece_relevant
@silviangari3291,You might think its mostly happening in maa community until you hear stories from interior parts of Tharaka nithi😢😢😢this is a national disaster that needs to be addresed aki ..thanks Phil for the voice n enlightenment...culture changing content it is 😊,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,1,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,22,You might think its mostly happening in maa community until you hear stories from interior parts of Tharaka nithi😢😢😢this is a national disaster that needs to be addresed aki ..thanks Phil for the voice n enlightenment...culture changing content it is 😊,You might think its mostly happening in maa community until you hear stories from interior parts of Tharaka nithi😢😢😢this is a national disaster that needs to be addresed aki ..thanks Phil for the voice n enlightenment...culture changing content it is 😊,True,piece_relevant
@kenedymugwimi541,"This is my field of study, is there a way we can join you during these live sessions so we can get educated together?",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,"This is my field of study, is there a way we can join you during these live sessions so we can get educated together?","This is my field of study, is there a way we can join you during these live sessions so we can get educated together?",True,content_reaction
@judithgichigo3416,"Thank you for this conversion,I once posted raw videos of FGM and the perps couldn't handle it,victims spoke out,emperthisers still push on.❤❤❤🎉🎉",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,4,"Thank you for this conversion,I once posted raw videos of FGM and the perps couldn't handle it,victims spoke out,emperthisers still push on.❤❤❤🎉🎉","Thank you for this conversion,I once posted raw videos of FGM and the perps couldn't handle it,victims spoke out,emperthisers still push on.❤❤❤🎉🎉",True,piece_relevant
@careywamunga527,"This is a conversation that everyone should be talking about.Because this is inhuman and cruel to our young girls😢😢😢.
I hope one day this will be a thing of the past. We can only hope.",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,3,"This is a conversation that everyone should be talking about.Because this is inhuman and cruel to our young girls😢😢😢.
I hope one day this will be a thing of the past. We can only hope.",This is a conversation that everyone should be talking about.Because this is inhuman and cruel to our young girls😢😢😢. I hope one day this will be a thing of the past. We can only hope.,True,piece_relevant
@marywanyika6924,This moments was realy  sad.keep RIP,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,This moments was realy  sad.keep RIP,This moments was realy sad.keep RIP,True,piece_relevant
@sonniegathoni9240,"This is a great production....however, I hope you realise that there is Re-TRAUMAtising victims and that while you go to them - remember that you might consider having a victim specialist/ consellor along to be able to assist communities to continue healing",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,"This is a great production....however, I hope you realise that there is Re-TRAUMAtising victims and that while you go to them - remember that you might consider having a victim specialist/ consellor along to be able to assist communities to continue healing","This is a great production....however, I hope you realise that there is Re-TRAUMAtising victims and that while you go to them - remember that you might consider having a victim specialist/ consellor along to be able to assist communities to continue healing",True,content_reaction
@CandyKidsClub4,Thank you Phil Director for shedding light on recurring pressing matters that need to be addressed!! My heart goes out to the afflicted🫂🥺,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,Thank you Phil Director for shedding light on recurring pressing matters that need to be addressed!! My heart goes out to the afflicted🫂🥺,Thank you Phil Director for shedding light on recurring pressing matters that need to be addressed!! My heart goes out to the afflicted🫂🥺,True,creator_reaction
@auntie_jo,Very insightful. Good work Phil,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Very insightful. Good work Phil,Very insightful. Good work Phil,True,creator_reaction
@lameckmoruri-o6c,Philit productions is wholly and truly producing culture changing and shaping content ..philip karanja is brainy 🔥🔥🔥🙌,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,17,Philit productions is wholly and truly producing culture changing and shaping content ..philip karanja is brainy 🔥🔥🔥🙌,Philit productions is wholly and truly producing culture changing and shaping content ..philip karanja is brainy 🔥🔥🔥🙌,True,piece_relevant
@stoppergirl8815,hugs mum  i am so sorry,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,reply,,0,hugs mum  i am so sorry,hugs mum i am so sorry,True,scope_relevant
@jacklinewairimu7455,Your safety is needed. U dint have to give all these details. Email him. Hope he gets back to u.,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,reply,,0,Your safety is needed. U dint have to give all these details. Email him. Hope he gets back to u.,Your safety is needed. U dint have to give all these details. Email him. Hope he gets back to u.,True,piece_relevant
@wilfridaachieng8315,FGM is Femicide 😢,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,FGM is Femicide 😢,FGM is Femicide 😢,True,piece_relevant
@angel.angel.636,"There are not many people over 70 years old compared to the number of young parents in the community. I thought they would know better, and that FGM would be less prevalent.",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,3,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,"There are not many people over 70 years old compared to the number of young parents in the community. I thought they would know better, and that FGM would be less prevalent.","There are not many people over 70 years old compared to the number of young parents in the community. I thought they would know better, and that FGM would be less prevalent.",True,piece_relevant
@puritynaisenya5882,Wow I love this mumefika home kwetu and am soo happy but I would say atleast nowadays in kajiado because it's my home I can say wamepunguza n the main reason is many parents feel there children are learning and changing there family and some  get to know God and have the fear of God .... personally they where planning to do it to me I remember nilihepa usiku and I did not know where I was going but I was like that will not happen to me soo I also thank my mother because hvo ndio alihepa na Sisi 🤦🤦🤦🤦I was feeling very traumatized,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,3,Wow I love this mumefika home kwetu and am soo happy but I would say atleast nowadays in kajiado because it's my home I can say wamepunguza n the main reason is many parents feel there children are learning and changing there family and some  get to know God and have the fear of God .... personally they where planning to do it to me I remember nilihepa usiku and I did not know where I was going but I was like that will not happen to me soo I also thank my mother because hvo ndio alihepa na Sisi 🤦🤦🤦🤦I was feeling very traumatized,Wow I love this mumefika home kwetu and am soo happy but I would say atleast nowadays in kajiado because it's my home I can say wamepunguza n the main reason is many parents feel there children are learning and changing there family and some get to know God and have the fear of God .... personally they where planning to do it to me I remember nilihepa usiku and I did not know where I was going but I was like that will not happen to me soo I also thank my mother because hvo ndio alihepa na Sisi 🤦🤦🤦🤦I was feeling very traumatized,True,content_reaction
@faithwaeni2175,Great conversation that needs to be consistent. Phil usikomee hapa iendelee. Change comes from creating awareness.,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Great conversation that needs to be consistent. Phil usikomee hapa iendelee. Change comes from creating awareness.,Great conversation that needs to be consistent. Phil usikomee hapa iendelee. Change comes from creating awareness.,True,creator_reaction
@Muhuta39,This must stop‼️I cringe when I hear of FGM,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,This must stop‼️I cringe when I hear of FGM,This must stop‼️I cringe when I hear of FGM,True,piece_relevant
@suzzannekemunto9891,I also know of a chief who circumcised his daughters so do you expect that man to implement that law,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,I also know of a chief who circumcised his daughters so do you expect that man to implement that law,I also know of a chief who circumcised his daughters so do you expect that man to implement that law,True,piece_relevant
@suzzannekemunto9891,"Am glad that you are bringing this conversation, I was a class mate whose father was against it completely but once they could visit the grandma in rural Narok she could tell her about FGM and all that and finally the girl underwent the cut without the knowledge of the parents and since I was in a maa girl school almost every girl there was circumcised",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,"Am glad that you are bringing this conversation, I was a class mate whose father was against it completely but once they could visit the grandma in rural Narok she could tell her about FGM and all that and finally the girl underwent the cut without the knowledge of the parents and since I was in a maa girl school almost every girl there was circumcised","Am glad that you are bringing this conversation, I was a class mate whose father was against it completely but once they could visit the grandma in rural Narok she could tell her about FGM and all that and finally the girl underwent the cut without the knowledge of the parents and since I was in a maa girl school almost every girl there was circumcised",True,piece_relevant
@gathonimburu1030,Great Conversation Phil. This should stop!!,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,1,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Great Conversation Phil. This should stop!!,Great Conversation Phil. This should stop!!,True,creator_reaction
@petergathambiri3724,Good job right there. I love the way you've dealt with the issue from the source/location of the problem,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Good job right there. I love the way you've dealt with the issue from the source/location of the problem,Good job right there. I love the way you've dealt with the issue from the source/location of the problem,True,content_reaction
@WhatNots2,I'm in Loitokitok and so blind  to FGM.   Quite an eye opener,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,3,I'm in Loitokitok and so blind  to FGM.   Quite an eye opener,I'm in Loitokitok and so blind to FGM. Quite an eye opener,True,piece_relevant
@loko_talks7171,"Wueeh! Nko Kenya gani?
Great convos Phil na Kambua.🔥",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,"Wueeh! Nko Kenya gani?
Great convos Phil na Kambua.🔥",Wueeh! Nko Kenya gani? Great convos Phil na Kambua.🔥,True,creator_reaction
@qaueemunene,"On the question, "" How can a grown man desire a child?"" I get the man's response. But I also appreciate the lady's response. There are more grown men taking advantage of young girls. That's why diversified responses and perspectives are important. Very informative and intruguing conversation.",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,1,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,2,"On the question, "" How can a grown man desire a child?"" I get the man's response. But I also appreciate the lady's response. There are more grown men taking advantage of young girls. That's why diversified responses and perspectives are important. Very informative and intruguing conversation.","On the question, "" How can a grown man desire a child?"" I get the man's response. But I also appreciate the lady's response. There are more grown men taking advantage of young girls. That's why diversified responses and perspectives are important. Very informative and intruguing conversation.",True,piece_relevant
@eveishawna7934,This documentary is chilling... The fact that i have 4 daughters😢😢... I want to fight fr women's rights,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,This documentary is chilling... The fact that i have 4 daughters😢😢... I want to fight fr women's rights,This documentary is chilling... The fact that i have 4 daughters😢😢... I want to fight fr women's rights,True,piece_relevant
@SoulfulDiaspora,Thank you!,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Thank you!,Thank you!,True,content_reaction
@silviangari3291,The rite of passage / culture is passed into generations so usiseme hivyo,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,reply,,0,The rite of passage / culture is passed into generations so usiseme hivyo,The rite of passage / culture is passed into generations so usiseme hivyo,True,piece_relevant
@angel.angel.636,"@silviangari3291  exactly, they are in better position to do it better because they know better -the risks, the emotional torture, - compared to the older generation who knew little about human body..not all traditions are worth keeping. If a practice harms individuals, especially minors and ignorant, it’s our responsibility to challenge it, even if it has historical roots.. aah FGM, EARLY MARRIAGES are systematic oppression towards a gender disguised as tradition, which is now becoming commercialized",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,reply,,0,"@silviangari3291  exactly, they are in better position to do it better because they know better -the risks, the emotional torture, - compared to the older generation who knew little about human body..not all traditions are worth keeping. If a practice harms individuals, especially minors and ignorant, it’s our responsibility to challenge it, even if it has historical roots.. aah FGM, EARLY MARRIAGES are systematic oppression towards a gender disguised as tradition, which is now becoming commercialized","@silviangari3291 exactly, they are in better position to do it better because they know better -the risks, the emotional torture, - compared to the older generation who knew little about human body..not all traditions are worth keeping. If a practice harms individuals, especially minors and ignorant, it's our responsibility to challenge it, even if it has historical roots.. aah FGM, EARLY MARRIAGES are systematic oppression towards a gender disguised as tradition, which is now becoming commercialized",True,piece_relevant
@angel.angel.636," @silviangari3291  True, but traditions like foot-binding and slavery and many others were once accepted but later seen as cruel and unnecessary. So why does FGM still exist? A rite of passage should uplift, not harm. Young people today understand the risks and pain better than past generations, i mean most parents now bringing up this vulnerable group are young people. The fact that FGM and child marriage still happen doesn’t mean they are right—it means we haven’t done enough to stop it. Yes, Culture gives identity but it isn't static should grow and improve, not be used to justify harm. The vulnerable need protection, it is worse that it is even commercialized",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,reply,,0," @silviangari3291  True, but traditions like foot-binding and slavery and many others were once accepted but later seen as cruel and unnecessary. So why does FGM still exist? A rite of passage should uplift, not harm. Young people today understand the risks and pain better than past generations, i mean most parents now bringing up this vulnerable group are young people. The fact that FGM and child marriage still happen doesn’t mean they are right—it means we haven’t done enough to stop it. Yes, Culture gives identity but it isn't static should grow and improve, not be used to justify harm. The vulnerable need protection, it is worse that it is even commercialized","@silviangari3291 True, but traditions like foot-binding and slavery and many others were once accepted but later seen as cruel and unnecessary. So why does FGM still exist? A rite of passage should uplift, not harm. Young people today understand the risks and pain better than past generations, i mean most parents now bringing up this vulnerable group are young people. The fact that FGM and child marriage still happen doesn't mean they are right—it means we haven't done enough to stop it. Yes, Culture gives identity but it isn't static should grow and improve, not be used to justify harm. The vulnerable need protection, it is worse that it is even commercialized",True,piece_relevant
@nyamburanjuguna8113,This is beautiful info though it needs some special strength to watch.,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,This is beautiful info though it needs some special strength to watch.,This is beautiful info though it needs some special strength to watch.,True,content_reaction
