url,twitterUrl,id,text,retweetCount,replyCount,likeCount,quoteCount,createdAt,bookmarkCount,isRetweet,isQuote,comment_text,comment_text_norm,keep,keep_reason
https://x.com/mwamathwe/status/1830610629998375315,https://twitter.com/mwamathwe/status/1830610629998375315,1830610629998375315,"@amerix Jomba you nailed it on the head.
Madam told me she loves me one day....I almost gave her a head butt🙈
But told her politely to respect me-period.
I know God and Susanna love me. 
Today she is always belching love to date....maximum Respect works 👊",0,0,1,0,Mon Sep 02 14:15:59 +0000 2024,0,False,False,"@amerix Jomba you nailed it on the head.
Madam told me she loves me one day....I almost gave her a head butt🙈
But told her politely to respect me-period.
I know God and Susanna love me. 
Today she is always belching love to date....maximum Respect works 👊",@amerix Jomba you nailed it on the head. Madam told me she loves me one day....I almost gave her a head butt🙈 But told her politely to respect me-period. I know God and Susanna love me. Today she is always belching love to date....maximum Respect works 👊,True,piece_relevant
https://x.com/khalidsaney/status/1830603113075757077,https://twitter.com/khalidsaney/status/1830603113075757077,1830603113075757077,"@amerix Man loves money, money can't love back. It can only be attracted.",0,0,1,0,Mon Sep 02 13:46:07 +0000 2024,0,False,False,"@amerix Man loves money, money can't love back. It can only be attracted.","@amerix Man loves money, money can't love back. It can only be attracted.",True,piece_relevant
https://x.com/TshepoRase/status/1830659646291615834,https://twitter.com/TshepoRase/status/1830659646291615834,1830659646291615834,@amerix She must love back simple,0,0,1,0,Mon Sep 02 17:30:46 +0000 2024,0,False,False,@amerix She must love back simple,@amerix She must love back simple,True,piece_relevant
https://x.com/NdianyOkello/status/1830609503441883295,https://twitter.com/NdianyOkello/status/1830609503441883295,1830609503441883295,"@amerix On this, you're very wrong! Love doesn't exist, it is a matter of one's interests clouding their sense of reasoning",0,0,0,0,Mon Sep 02 14:11:31 +0000 2024,0,False,False,"@amerix On this, you're very wrong! Love doesn't exist, it is a matter of one's interests clouding their sense of reasoning","@amerix On this, you're very wrong! Love doesn't exist, it is a matter of one's interests clouding their sense of reasoning",True,piece_relevant
https://x.com/DuncanKiyingi/status/1830616072514630089,https://twitter.com/DuncanKiyingi/status/1830616072514630089,1830616072514630089,@amerix @_screenshoter this,0,1,0,0,Mon Sep 02 14:37:37 +0000 2024,0,False,False,@amerix @_screenshoter this,@amerix @_screenshoter this,True,creator_reaction
https://x.com/basicsincrime/status/1830686871929692660,https://twitter.com/basicsincrime/status/1830686871929692660,1830686871929692660,@amerix Love thrives where there is respect.,0,0,0,0,Mon Sep 02 19:18:57 +0000 2024,0,False,False,@amerix Love thrives where there is respect.,@amerix Love thrives where there is respect.,True,piece_relevant
https://x.com/Charline_remmy/status/1936795711045091469,https://twitter.com/Charline_remmy/status/1936795711045091469,1936795711045091469,@amerix A man will cling on you when he has nothing but once he has it...u will know his full colour....learnt another lesson,0,0,0,0,Sun Jun 22 14:37:36 +0000 2025,0,False,False,@amerix A man will cling on you when he has nothing but once he has it...u will know his full colour....learnt another lesson,@amerix A man will cling on you when he has nothing but once he has it...u will know his full colour....learnt another lesson,True,piece_relevant
https://x.com/ezekiel_seroney/status/1831745563747844575,https://twitter.com/ezekiel_seroney/status/1831745563747844575,1831745563747844575,@amerix That's very true,0,0,0,0,Thu Sep 05 17:25:49 +0000 2024,0,False,False,@amerix That's very true,@amerix That's very true,True,creator_reaction
https://x.com/Kamkenpro/status/1831256429610598554,https://twitter.com/Kamkenpro/status/1831256429610598554,1831256429610598554,"@amerix There's nothing like ""love is a top down action"" 
You posted this fwaa, no facts no basis",0,0,0,0,Wed Sep 04 09:02:10 +0000 2024,0,False,False,"@amerix There's nothing like ""love is a top down action"" 
You posted this fwaa, no facts no basis","@amerix There's nothing like ""love is a top down action"" You posted this fwaa, no facts no basis",True,piece_relevant
https://x.com/nancymorgan12/status/1831004622636388589,https://twitter.com/nancymorgan12/status/1831004622636388589,1831004622636388589,"@amerix wow but the  men are good at penetrating only a few can syc to that code
if they did all that honestly why not submit",0,0,0,0,Tue Sep 03 16:21:35 +0000 2024,0,False,False,"@amerix wow but the  men are good at penetrating only a few can syc to that code
if they did all that honestly why not submit",@amerix wow but the men are good at penetrating only a few can syc to that code if they did all that honestly why not submit,True,piece_relevant
https://x.com/AutocarJohn/status/1830654235962400878,https://twitter.com/AutocarJohn/status/1830654235962400878,1830654235962400878,@amerix Eric if she doesn't love you she won't submit. Remember these is in average intellectual relation. But not those who use power etc,0,0,0,0,Mon Sep 02 17:09:16 +0000 2024,0,False,False,@amerix Eric if she doesn't love you she won't submit. Remember these is in average intellectual relation. But not those who use power etc,@amerix Eric if she doesn't love you she won't submit. Remember these is in average intellectual relation. But not those who use power etc,True,piece_relevant
https://x.com/_Muga_Peter/status/1830606865430159614,https://twitter.com/_Muga_Peter/status/1830606865430159614,1830606865430159614,"@amerix I have never agreed with your content. Today, I however feel you are speaking sense. Only today!",0,0,0,0,Mon Sep 02 14:01:02 +0000 2024,0,False,False,"@amerix I have never agreed with your content. Today, I however feel you are speaking sense. Only today!","@amerix I have never agreed with your content. Today, I however feel you are speaking sense. Only today!",True,creator_reaction
https://x.com/SamsonRuth2024/status/1830644500202484208,https://twitter.com/SamsonRuth2024/status/1830644500202484208,1830644500202484208,"@amerix 1 John 4:10This is love:not that we loved God, but that he loved us &amp; sent his Son as an atoning sacrifice for our sins
Eph 5:25Husbands, love your wives, as Christ loved the church &amp; gave himself up for her
A man have to love his wife with all her weakness as christ loved church",0,0,0,0,Mon Sep 02 16:30:35 +0000 2024,0,False,False,"@amerix 1 John 4:10This is love:not that we loved God, but that he loved us &amp; sent his Son as an atoning sacrifice for our sins
Eph 5:25Husbands, love your wives, as Christ loved the church &amp; gave himself up for her
A man have to love his wife with all her weakness as christ loved church","@amerix 1 John 4:10This is love:not that we loved God, but that he loved us &amp; sent his Son as an atoning sacrifice for our sins Eph 5:25Husbands, love your wives, as Christ loved the church &amp; gave himself up for her A man have to love his wife with all her weakness as christ loved church",True,piece_relevant
https://x.com/Leila32627894/status/1830955120206704894,https://twitter.com/Leila32627894/status/1830955120206704894,1830955120206704894,"@amerix I appreciate your perspective, but I believe that love is a more complex and mutual emotion than you've described. Love can be an exchange where both parties give and receive affection and respect. It's not solely about one gender's ability to love or a hierarchical structure.",0,0,0,0,Tue Sep 03 13:04:52 +0000 2024,0,False,False,"@amerix I appreciate your perspective, but I believe that love is a more complex and mutual emotion than you've described. Love can be an exchange where both parties give and receive affection and respect. It's not solely about one gender's ability to love or a hierarchical structure.","@amerix I appreciate your perspective, but I believe that love is a more complex and mutual emotion than you've described. Love can be an exchange where both parties give and receive affection and respect. It's not solely about one gender's ability to love or a hierarchical structure.",True,piece_relevant
https://x.com/rozziedignity/status/1830596745606111509,https://twitter.com/rozziedignity/status/1830596745606111509,1830596745606111509,"@amerix Women need men for 2 things: money and sex.  If he doesn't have money, he deserves to be abandoned.",0,1,0,0,Mon Sep 02 13:20:49 +0000 2024,0,False,False,"@amerix Women need men for 2 things: money and sex.  If he doesn't have money, he deserves to be abandoned.","@amerix Women need men for 2 things: money and sex. If he doesn't have money, he deserves to be abandoned.",True,piece_relevant
https://x.com/De_bby77/status/1831029205418811726,https://twitter.com/De_bby77/status/1831029205418811726,1831029205418811726,"@amerix You got great points, but it's not so anymore when it comes to a man's love to a woman. The current man takes submission, obedience and respect as weakness and stupidity! They're after NYASH na NYASHI ooo There's absolutely nothing a woman can do to be loved, if she isn't the one",0,0,0,0,Tue Sep 03 17:59:16 +0000 2024,0,False,False,"@amerix You got great points, but it's not so anymore when it comes to a man's love to a woman. The current man takes submission, obedience and respect as weakness and stupidity! They're after NYASH na NYASHI ooo There's absolutely nothing a woman can do to be loved, if she isn't the one","@amerix You got great points, but it's not so anymore when it comes to a man's love to a woman. The current man takes submission, obedience and respect as weakness and stupidity! They're after NYASH na NYASHI ooo There's absolutely nothing a woman can do to be loved, if she isn't the one",True,piece_relevant
https://x.com/OkatchJared/status/1830646092406428103,https://twitter.com/OkatchJared/status/1830646092406428103,1830646092406428103,@amerix There should not be any ambiguity concerning the love being referred to here.,0,0,0,0,Mon Sep 02 16:36:54 +0000 2024,0,False,False,@amerix There should not be any ambiguity concerning the love being referred to here.,@amerix There should not be any ambiguity concerning the love being referred to here.,True,piece_relevant
https://x.com/Anyango12/status/1830646756964536551,https://twitter.com/Anyango12/status/1830646756964536551,1830646756964536551,@amerix What kind of nonsense philosophy is this? 🙄🙄,0,0,0,0,Mon Sep 02 16:39:33 +0000 2024,0,False,False,@amerix What kind of nonsense philosophy is this? 🙄🙄,@amerix What kind of nonsense philosophy is this? 🙄🙄,True,creator_reaction
https://x.com/TonyElites/status/1831163864307708106,https://twitter.com/TonyElites/status/1831163864307708106,1831163864307708106,@amerix Amen 🙏 Bishop,0,0,0,0,Wed Sep 04 02:54:21 +0000 2024,0,False,False,@amerix Amen 🙏 Bishop,@amerix Amen 🙏 Bishop,True,piece_relevant
https://x.com/kiremeti/status/1830602314626785412,https://twitter.com/kiremeti/status/1830602314626785412,1830602314626785412,"@amerix Well said
Breaking news, Rebecca miano, Nancy Macharia, Liverpool, teeth, kenyachinarelations, jkia, sakaja, morara, ten hag, kiongozi kimani, wildlife",0,0,0,0,Mon Sep 02 13:42:57 +0000 2024,0,False,False,"@amerix Well said
Breaking news, Rebecca miano, Nancy Macharia, Liverpool, teeth, kenyachinarelations, jkia, sakaja, morara, ten hag, kiongozi kimani, wildlife","@amerix Well said Breaking news, Rebecca miano, Nancy Macharia, Liverpool, teeth, kenyachinarelations, jkia, sakaja, morara, ten hag, kiongozi kimani, wildlife",True,piece_relevant
https://x.com/Tsunami042/status/1830603163612615146,https://twitter.com/Tsunami042/status/1830603163612615146,1830603163612615146,@amerix Clap for a man,0,0,0,0,Mon Sep 02 13:46:19 +0000 2024,0,False,False,@amerix Clap for a man,@amerix Clap for a man,True,piece_relevant
https://x.com/GidamanoChampe/status/1830686876920934612,https://twitter.com/GidamanoChampe/status/1830686876920934612,1830686876920934612,"@amerix Some1 wrote on Tyrese, can't dispute fact

All women cant be blamed for this. Many celebrities choose women whose outward appearance is appealing for cameras.
If you marry a ""trophy-wife,"" you will pay a ""trophy-price.""
many celebrities care more about appearances than soul ties.",0,0,0,0,Mon Sep 02 19:18:58 +0000 2024,0,False,False,"@amerix Some1 wrote on Tyrese, can't dispute fact

All women cant be blamed for this. Many celebrities choose women whose outward appearance is appealing for cameras.
If you marry a ""trophy-wife,"" you will pay a ""trophy-price.""
many celebrities care more about appearances than soul ties.","@amerix Some1 wrote on Tyrese, can't dispute fact All women cant be blamed for this. Many celebrities choose women whose outward appearance is appealing for cameras. If you marry a ""trophy-wife,"" you will pay a ""trophy-price."" many celebrities care more about appearances than soul ties.",True,piece_relevant
https://x.com/GlowMediaNews/status/1830596679826833735,https://twitter.com/GlowMediaNews/status/1830596679826833735,1830596679826833735,"@amerix So if the man doesn't provide he doesn't deserve the right to be respected, submitted too is that it??",0,2,0,0,Mon Sep 02 13:20:33 +0000 2024,0,False,False,"@amerix So if the man doesn't provide he doesn't deserve the right to be respected, submitted too is that it??","@amerix So if the man doesn't provide he doesn't deserve the right to be respected, submitted too is that it??",True,piece_relevant
https://x.com/crespobis101/status/1830644944731623586,https://twitter.com/crespobis101/status/1830644944731623586,1830644944731623586,"@amerix Werey oni red pill😂... It is God who loves man, man cannot love God.",0,0,0,0,Mon Sep 02 16:32:21 +0000 2024,0,False,False,"@amerix Werey oni red pill😂... It is God who loves man, man cannot love God.","@amerix Werey oni red pill😂... It is God who loves man, man cannot love God.",True,piece_relevant
https://x.com/abraham_pk38626/status/1830615393855217817,https://twitter.com/abraham_pk38626/status/1830615393855217817,1830615393855217817,"@amerix Women don't love a man but they only love whom and what you are,so they don't need to be loved more so this generation mmmmmmmm",0,0,0,0,Mon Sep 02 14:34:55 +0000 2024,0,False,False,"@amerix Women don't love a man but they only love whom and what you are,so they don't need to be loved more so this generation mmmmmmmm","@amerix Women don't love a man but they only love whom and what you are,so they don't need to be loved more so this generation mmmmmmmm",True,piece_relevant
https://x.com/mc_denoh72834/status/1830920089874424115,https://twitter.com/mc_denoh72834/status/1830920089874424115,1830920089874424115,"@amerix You are right,but when a man express himself to her ,ataanza kumpenda yeye",0,0,0,0,Tue Sep 03 10:45:40 +0000 2024,0,False,False,"@amerix You are right,but when a man express himself to her ,ataanza kumpenda yeye","@amerix You are right,but when a man express himself to her ,ataanza kumpenda yeye",True,piece_relevant
https://x.com/MutheuMusyoki/status/1830944283752337674,https://twitter.com/MutheuMusyoki/status/1830944283752337674,1830944283752337674,"@amerix Therefore, man must obey, submit, and respect God to be loved. Very wrong scripturally. God's love is unconditional, We can never do anything to earn His love",0,0,0,0,Tue Sep 03 12:21:49 +0000 2024,0,False,False,"@amerix Therefore, man must obey, submit, and respect God to be loved. Very wrong scripturally. God's love is unconditional, We can never do anything to earn His love","@amerix Therefore, man must obey, submit, and respect God to be loved. Very wrong scripturally. God's love is unconditional, We can never do anything to earn His love",True,piece_relevant
https://x.com/ron_davide/status/1830912020029333788,https://twitter.com/ron_davide/status/1830912020029333788,1830912020029333788,"@amerix I have always agreed with most of what you say but on this I strongly disagree.
Love is not unidirectional, it goes both ways.",0,0,0,0,Tue Sep 03 10:13:36 +0000 2024,0,False,False,"@amerix I have always agreed with most of what you say but on this I strongly disagree.
Love is not unidirectional, it goes both ways.","@amerix I have always agreed with most of what you say but on this I strongly disagree. Love is not unidirectional, it goes both ways.",True,piece_relevant
https://x.com/Moseehchege/status/1830905405775438004,https://twitter.com/Moseehchege/status/1830905405775438004,1830905405775438004,@amerix @amerix you should write a book.I have learnt a lot in this space.,0,0,0,0,Tue Sep 03 09:47:19 +0000 2024,0,False,False,@amerix @amerix you should write a book.I have learnt a lot in this space.,@amerix @amerix you should write a book.I have learnt a lot in this space.,True,creator_reaction
https://x.com/mlima_babe/status/1830754399657857509,https://twitter.com/mlima_babe/status/1830754399657857509,1830754399657857509,"@amerix Lies 
Don't listen to @amerix . Read the Bible to know the truth 
Man can love God 
Woman can love man 

Oh gosh pple don't follow foolishly",0,0,0,0,Mon Sep 02 23:47:17 +0000 2024,0,False,False,"@amerix Lies 
Don't listen to @amerix . Read the Bible to know the truth 
Man can love God 
Woman can love man 

Oh gosh pple don't follow foolishly",@amerix Lies Don't listen to @amerix . Read the Bible to know the truth Man can love God Woman can love man Oh gosh pple don't follow foolishly,True,piece_relevant
https://x.com/marionthe1st/status/1830881299818590234,https://twitter.com/marionthe1st/status/1830881299818590234,1830881299818590234,@amerix God loves us for free,0,0,0,0,Tue Sep 03 08:11:32 +0000 2024,0,False,False,@amerix God loves us for free,@amerix God loves us for free,True,piece_relevant
https://x.com/cosmasmuti5160/status/1830621360898327035,https://twitter.com/cosmasmuti5160/status/1830621360898327035,1830621360898327035,"@amerix I fully support you.

Love is a result of submission.

That's why we are all people of God and only those who submit to Him are His children",0,0,0,0,Mon Sep 02 14:58:38 +0000 2024,0,False,False,"@amerix I fully support you.

Love is a result of submission.

That's why we are all people of God and only those who submit to Him are His children",@amerix I fully support you. Love is a result of submission. That's why we are all people of God and only those who submit to Him are His children,True,piece_relevant
https://x.com/tutor_Henry_/status/1830620764183126166,https://twitter.com/tutor_Henry_/status/1830620764183126166,1830620764183126166,@amerix True that @amerix,0,0,0,0,Mon Sep 02 14:56:16 +0000 2024,0,False,False,@amerix True that @amerix,@amerix True that @amerix,True,creator_reaction
https://x.com/kimcomptons/status/1830915024010817909,https://twitter.com/kimcomptons/status/1830915024010817909,1830915024010817909,@amerix This is deep... Thank you,0,0,0,0,Tue Sep 03 10:25:33 +0000 2024,0,False,False,@amerix This is deep... Thank you,@amerix This is deep... Thank you,True,creator_reaction
https://x.com/MagayuSally/status/1830805852346855464,https://twitter.com/MagayuSally/status/1830805852346855464,1830805852346855464,@amerix What of when a child becomes rude? Indiscipline?  Does he/she deserve the same treatment??,0,0,0,0,Tue Sep 03 03:11:44 +0000 2024,0,False,False,@amerix What of when a child becomes rude? Indiscipline?  Does he/she deserve the same treatment??,@amerix What of when a child becomes rude? Indiscipline? Does he/she deserve the same treatment??,True,piece_relevant
https://x.com/BraggahBraiz/status/1830815623594570158,https://twitter.com/BraggahBraiz/status/1830815623594570158,1830815623594570158,@amerix @brayokelly Absolutely true.,0,0,0,0,Tue Sep 03 03:50:34 +0000 2024,0,False,False,@amerix @brayokelly Absolutely true.,@amerix @brayokelly Absolutely true.,True,creator_reaction
https://x.com/DKN2030/status/1830946261182357510,https://twitter.com/DKN2030/status/1830946261182357510,1830946261182357510,@amerix Well said. A man is a mini-god who can either create or destroy.,0,0,0,0,Tue Sep 03 12:29:40 +0000 2024,0,False,False,@amerix Well said. A man is a mini-god who can either create or destroy.,@amerix Well said. A man is a mini-god who can either create or destroy.,True,piece_relevant
https://x.com/LeControversial/status/1830623746920513809,https://twitter.com/LeControversial/status/1830623746920513809,1830623746920513809,"@amerix You are waffling from the bottom barrel preposterousness of asininity

A woman is a core emotionality entity hence more propensity to love more than men

A man is a core rationality entity fumbles once oscillates towards heightened emotionality

Hence a woman loves

A man leads",0,1,0,0,Mon Sep 02 15:08:07 +0000 2024,0,False,False,"@amerix You are waffling from the bottom barrel preposterousness of asininity

A woman is a core emotionality entity hence more propensity to love more than men

A man is a core rationality entity fumbles once oscillates towards heightened emotionality

Hence a woman loves

A man leads",@amerix You are waffling from the bottom barrel preposterousness of asininity A woman is a core emotionality entity hence more propensity to love more than men A man is a core rationality entity fumbles once oscillates towards heightened emotionality Hence a woman loves A man leads,True,piece_relevant
https://x.com/DennisKaun41589/status/1830900891903213753,https://twitter.com/DennisKaun41589/status/1830900891903213753,1830900891903213753,"@amerix You share so much insightful truth and factual information. I frequently visit to read your perspective on various life topics, as I find your opinions to be particularly enlightening and valuable 💯💯💯",0,0,0,0,Tue Sep 03 09:29:23 +0000 2024,0,False,False,"@amerix You share so much insightful truth and factual information. I frequently visit to read your perspective on various life topics, as I find your opinions to be particularly enlightening and valuable 💯💯💯","@amerix You share so much insightful truth and factual information. I frequently visit to read your perspective on various life topics, as I find your opinions to be particularly enlightening and valuable 💯💯💯",True,creator_reaction
https://x.com/MumbiNjiraine/status/1830849324567130417,https://twitter.com/MumbiNjiraine/status/1830849324567130417,1830849324567130417,@amerix Wacha tu nicheke juu clearly hakuna wanaume hapa🤣🤣🤣just small boys in manly bodies,0,0,0,0,Tue Sep 03 06:04:29 +0000 2024,0,False,False,@amerix Wacha tu nicheke juu clearly hakuna wanaume hapa🤣🤣🤣just small boys in manly bodies,@amerix Wacha tu nicheke juu clearly hakuna wanaume hapa🤣🤣🤣just small boys in manly bodies,True,piece_relevant
https://x.com/Elgonjr254/status/1830899356846678140,https://twitter.com/Elgonjr254/status/1830899356846678140,1830899356846678140,@amerix @rattibha  quote this,0,1,0,0,Tue Sep 03 09:23:17 +0000 2024,0,False,False,@amerix @rattibha  quote this,@amerix @rattibha quote this,True,creator_reaction
https://x.com/Adeshofficial/status/1830600107206889775,https://twitter.com/Adeshofficial/status/1830600107206889775,1830600107206889775,@amerix Women need love,0,0,0,0,Mon Sep 02 13:34:11 +0000 2024,0,False,False,@amerix Women need love,@amerix Women need love,True,piece_relevant
https://x.com/Adeshofficial/status/1830600067335540958,https://twitter.com/Adeshofficial/status/1830600067335540958,1830600067335540958,@amerix Men need respect,0,0,0,0,Mon Sep 02 13:34:01 +0000 2024,0,False,False,@amerix Men need respect,@amerix Men need respect,True,piece_relevant
https://x.com/luiz_ese72/status/1830886108483166413,https://twitter.com/luiz_ese72/status/1830886108483166413,1830886108483166413,@amerix God loves man unconditionally and Man must love his wife unconditionally. God doesn't love us because we summit and obey him. He loves us. Because of the value he has put in us! That's why he gave his only begotten Son for us we didn't have to earn it 🙏,0,0,0,0,Tue Sep 03 08:30:39 +0000 2024,0,False,False,@amerix God loves man unconditionally and Man must love his wife unconditionally. God doesn't love us because we summit and obey him. He loves us. Because of the value he has put in us! That's why he gave his only begotten Son for us we didn't have to earn it 🙏,@amerix God loves man unconditionally and Man must love his wife unconditionally. God doesn't love us because we summit and obey him. He loves us. Because of the value he has put in us! That's why he gave his only begotten Son for us we didn't have to earn it 🙏,True,piece_relevant
https://x.com/Starbwoy_Muniru/status/1830601128540778939,https://twitter.com/Starbwoy_Muniru/status/1830601128540778939,1830601128540778939,@amerix no one preaches this. nice,0,0,0,0,Mon Sep 02 13:38:14 +0000 2024,0,False,False,@amerix no one preaches this. nice,@amerix no one preaches this. nice,True,creator_reaction
https://x.com/GovOparanyaFan/status/1936451617341223180,https://twitter.com/GovOparanyaFan/status/1936451617341223180,1936451617341223180,@amerix Great,0,0,0,0,Sat Jun 21 15:50:17 +0000 2025,0,False,False,@amerix Great,@amerix Great,True,creator_reaction
https://x.com/AFCEngr/status/1830597749424714118,https://twitter.com/AFCEngr/status/1830597749424714118,1830597749424714118,"@amerix True for women, not so for God. Don't forget  Matthew 22:37.",0,0,0,0,Mon Sep 02 13:24:48 +0000 2024,0,False,False,"@amerix True for women, not so for God. Don't forget  Matthew 22:37.","@amerix True for women, not so for God. Don't forget Matthew 22:37.",True,piece_relevant
https://x.com/MsLillyMinZeus/status/1830623327548854350,https://twitter.com/MsLillyMinZeus/status/1830623327548854350,1830623327548854350,@amerix @@pikaso_me pl screenshot this,0,0,0,0,Mon Sep 02 15:06:27 +0000 2024,0,False,False,@amerix @@pikaso_me pl screenshot this,@amerix @@pikaso_me pl screenshot this,True,creator_reaction
https://x.com/KNUdigital/status/1830596568422256797,https://twitter.com/KNUdigital/status/1830596568422256797,1830596568422256797,"@amerix A woman love is a scam, a wona can only respect you, but she can never love you",0,1,0,0,Mon Sep 02 13:20:07 +0000 2024,0,False,False,"@amerix A woman love is a scam, a wona can only respect you, but she can never love you","@amerix A woman love is a scam, a wona can only respect you, but she can never love you",True,piece_relevant
https://x.com/JustinChwea/status/1830611449917632720,https://twitter.com/JustinChwea/status/1830611449917632720,1830611449917632720,"@amerix Love is actually a VERB not a NOUN. You love by providing,protecting, preceding.",0,0,0,0,Mon Sep 02 14:19:15 +0000 2024,0,False,False,"@amerix Love is actually a VERB not a NOUN. You love by providing,protecting, preceding.","@amerix Love is actually a VERB not a NOUN. You love by providing,protecting, preceding.",True,piece_relevant
https://x.com/EMccarlin/status/1830665113625588116,https://twitter.com/EMccarlin/status/1830665113625588116,1830665113625588116,@amerix This man oozes wisdom thank you for those strengthening words,0,0,0,0,Mon Sep 02 17:52:29 +0000 2024,0,False,False,@amerix This man oozes wisdom thank you for those strengthening words,@amerix This man oozes wisdom thank you for those strengthening words,True,piece_relevant
https://x.com/jaybrizzy/status/1830656342044066062,https://twitter.com/jaybrizzy/status/1830656342044066062,1830656342044066062,"@amerix @Omwenyo1 1 John4:19, Deut 6:5, Matt 22:37. You must love the Lord your God with all your heart. Let’s not twist the Bible to make a point please",0,1,0,0,Mon Sep 02 17:17:38 +0000 2024,0,False,False,"@amerix @Omwenyo1 1 John4:19, Deut 6:5, Matt 22:37. You must love the Lord your God with all your heart. Let’s not twist the Bible to make a point please","@amerix @Omwenyo1 1 John4:19, Deut 6:5, Matt 22:37. You must love the Lord your God with all your heart. Let's not twist the Bible to make a point please",True,piece_relevant
https://x.com/la_kgeorge/status/1830655016132358504,https://twitter.com/la_kgeorge/status/1830655016132358504,1830655016132358504,"@amerix For christ sake you posted a while back in one of the classes that, do not marry a woman you love, marry the one who loves you.",0,0,0,0,Mon Sep 02 17:12:22 +0000 2024,0,False,False,"@amerix For christ sake you posted a while back in one of the classes that, do not marry a woman you love, marry the one who loves you.","@amerix For christ sake you posted a while back in one of the classes that, do not marry a woman you love, marry the one who loves you.",True,piece_relevant
https://x.com/ibrahim_osore/status/1830644597770666111,https://twitter.com/ibrahim_osore/status/1830644597770666111,1830644597770666111,@amerix Man's desire for greatness is so strong that he will attempt to experience it through someone/something.,0,0,0,0,Mon Sep 02 16:30:58 +0000 2024,0,False,False,@amerix Man's desire for greatness is so strong that he will attempt to experience it through someone/something.,@amerix Man's desire for greatness is so strong that he will attempt to experience it through someone/something.,True,piece_relevant
https://x.com/Antonykamwana2/status/1936444493110415821,https://twitter.com/Antonykamwana2/status/1936444493110415821,1936444493110415821,@amerix Gods love is unconditional,0,0,0,0,Sat Jun 21 15:21:59 +0000 2025,0,False,False,@amerix Gods love is unconditional,@amerix Gods love is unconditional,True,piece_relevant
https://x.com/Jameski14151477/status/1831076640127942810,https://twitter.com/Jameski14151477/status/1831076640127942810,1831076640127942810,"@amerix Submission beget love respect ,then others follow",0,0,0,0,Tue Sep 03 21:07:45 +0000 2024,0,False,False,"@amerix Submission beget love respect ,then others follow","@amerix Submission beget love respect ,then others follow",True,piece_relevant
https://x.com/juliuskarani476/status/1830627365770125662,https://twitter.com/juliuskarani476/status/1830627365770125662,1830627365770125662,@amerix This is the biggest,0,0,0,0,Mon Sep 02 15:22:30 +0000 2024,0,False,False,@amerix This is the biggest,@amerix This is the biggest,True,creator_reaction
https://x.com/wamriew_387069/status/1830841927412969846,https://twitter.com/wamriew_387069/status/1830841927412969846,1830841927412969846,"@amerix It is not true to say that man can not love God. While God expresses his love for us through His fatherly actions, we express it to him through submission and obedience.",0,0,0,0,Tue Sep 03 05:35:05 +0000 2024,0,False,False,"@amerix It is not true to say that man can not love God. While God expresses his love for us through His fatherly actions, we express it to him through submission and obedience.","@amerix It is not true to say that man can not love God. While God expresses his love for us through His fatherly actions, we express it to him through submission and obedience.",True,piece_relevant
https://x.com/mo_nyangim/status/1830620176968266231,https://twitter.com/mo_nyangim/status/1830620176968266231,1830620176968266231,@amerix Today's is a lie! Man must not do ANYTHING to be loved by God.,0,0,0,0,Mon Sep 02 14:53:56 +0000 2024,0,False,False,@amerix Today's is a lie! Man must not do ANYTHING to be loved by God.,@amerix Today's is a lie! Man must not do ANYTHING to be loved by God.,True,piece_relevant
https://x.com/TheLastmanship/status/1830661652020429137,https://twitter.com/TheLastmanship/status/1830661652020429137,1830661652020429137,@amerix Men don't love any people. They accommodate them based on their contribution to their journey to greatness.,0,0,0,0,Mon Sep 02 17:38:44 +0000 2024,0,False,False,@amerix Men don't love any people. They accommodate them based on their contribution to their journey to greatness.,@amerix Men don't love any people. They accommodate them based on their contribution to their journey to greatness.,True,piece_relevant
https://x.com/Ngokoian/status/1830607235887849874,https://twitter.com/Ngokoian/status/1830607235887849874,1830607235887849874,"@amerix 'Mkinipenda mtazishika Amri zangu' Yoh 14:15
 and It goes down like that.

Living by my rules and submitting to the obligations.",0,0,0,0,Mon Sep 02 14:02:30 +0000 2024,0,False,False,"@amerix 'Mkinipenda mtazishika Amri zangu' Yoh 14:15
 and It goes down like that.

Living by my rules and submitting to the obligations.",@amerix 'Mkinipenda mtazishika Amri zangu' Yoh 14:15 and It goes down like that. Living by my rules and submitting to the obligations.,True,piece_relevant
https://x.com/dennislang24235/status/1830792055087329388,https://twitter.com/dennislang24235/status/1830792055087329388,1830792055087329388,@amerix There is no condition to receive love from God...,0,0,0,0,Tue Sep 03 02:16:55 +0000 2024,0,False,False,@amerix There is no condition to receive love from God...,@amerix There is no condition to receive love from God...,True,piece_relevant
https://x.com/SaintRhian/status/1830677988297634081,https://twitter.com/SaintRhian/status/1830677988297634081,1830677988297634081,"@amerix ""Also, a woman can only love children, but children can't love the mother. 
Therefore, children must obey, respect, and submit to the mother to be loved."" Hapa nayo you are just talking for the sake",0,0,0,0,Mon Sep 02 18:43:39 +0000 2024,0,False,False,"@amerix ""Also, a woman can only love children, but children can't love the mother. 
Therefore, children must obey, respect, and submit to the mother to be loved."" Hapa nayo you are just talking for the sake","@amerix ""Also, a woman can only love children, but children can't love the mother. Therefore, children must obey, respect, and submit to the mother to be loved."" Hapa nayo you are just talking for the sake",True,piece_relevant
