url,twitterUrl,id,text,retweetCount,replyCount,likeCount,quoteCount,createdAt,bookmarkCount,isRetweet,isQuote,comment_text,comment_text_norm,keep,keep_reason
https://x.com/Leila32627894/status/1830955120206704894,https://twitter.com/Leila32627894/status/1830955120206704894,1830955120206704894,"@amerix I appreciate your perspective, but I believe that love is a more complex and mutual emotion than you've described. Love can be an exchange where both parties give and receive affection and respect. It's not solely about one gender's ability to love or a hierarchical structure.",0,0,0,0,Tue Sep 03 13:04:52 +0000 2024,0,False,False,"@amerix I appreciate your perspective, but I believe that love is a more complex and mutual emotion than you've described. Love can be an exchange where both parties give and receive affection and respect. It's not solely about one gender's ability to love or a hierarchical structure.","@amerix I appreciate your perspective, but I believe that love is a more complex and mutual emotion than you've described. Love can be an exchange where both parties give and receive affection and respect. It's not solely about one gender's ability to love or a hierarchical structure.",True,piece_relevant
https://x.com/rozziedignity/status/1830596745606111509,https://twitter.com/rozziedignity/status/1830596745606111509,1830596745606111509,"@amerix Women need men for 2 things: money and sex.  If he doesn't have money, he deserves to be abandoned.",0,1,0,0,Mon Sep 02 13:20:49 +0000 2024,0,False,False,"@amerix Women need men for 2 things: money and sex.  If he doesn't have money, he deserves to be abandoned.","@amerix Women need men for 2 things: money and sex. If he doesn't have money, he deserves to be abandoned.",True,piece_relevant
https://x.com/De_bby77/status/1831029205418811726,https://twitter.com/De_bby77/status/1831029205418811726,1831029205418811726,"@amerix You got great points, but it's not so anymore when it comes to a man's love to a woman. The current man takes submission, obedience and respect as weakness and stupidity! They're after NYASH na NYASHI ooo There's absolutely nothing a woman can do to be loved, if she isn't the one",0,0,0,0,Tue Sep 03 17:59:16 +0000 2024,0,False,False,"@amerix You got great points, but it's not so anymore when it comes to a man's love to a woman. The current man takes submission, obedience and respect as weakness and stupidity! They're after NYASH na NYASHI ooo There's absolutely nothing a woman can do to be loved, if she isn't the one","@amerix You got great points, but it's not so anymore when it comes to a man's love to a woman. The current man takes submission, obedience and respect as weakness and stupidity! They're after NYASH na NYASHI ooo There's absolutely nothing a woman can do to be loved, if she isn't the one",True,piece_relevant
https://x.com/Anyango12/status/1830646756964536551,https://twitter.com/Anyango12/status/1830646756964536551,1830646756964536551,@amerix What kind of nonsense philosophy is this? 🙄🙄,0,0,0,0,Mon Sep 02 16:39:33 +0000 2024,0,False,False,@amerix What kind of nonsense philosophy is this? 🙄🙄,@amerix What kind of nonsense philosophy is this? 🙄🙄,True,creator_reaction
https://x.com/GidamanoChampe/status/1830686876920934612,https://twitter.com/GidamanoChampe/status/1830686876920934612,1830686876920934612,"@amerix Some1 wrote on Tyrese, can't dispute fact

All women cant be blamed for this. Many celebrities choose women whose outward appearance is appealing for cameras.
If you marry a ""trophy-wife,"" you will pay a ""trophy-price.""
many celebrities care more about appearances than soul ties.",0,0,0,0,Mon Sep 02 19:18:58 +0000 2024,0,False,False,"@amerix Some1 wrote on Tyrese, can't dispute fact

All women cant be blamed for this. Many celebrities choose women whose outward appearance is appealing for cameras.
If you marry a ""trophy-wife,"" you will pay a ""trophy-price.""
many celebrities care more about appearances than soul ties.","@amerix Some1 wrote on Tyrese, can't dispute fact All women cant be blamed for this. Many celebrities choose women whose outward appearance is appealing for cameras. If you marry a ""trophy-wife,"" you will pay a ""trophy-price."" many celebrities care more about appearances than soul ties.",True,piece_relevant
https://x.com/GlowMediaNews/status/1830596679826833735,https://twitter.com/GlowMediaNews/status/1830596679826833735,1830596679826833735,"@amerix So if the man doesn't provide he doesn't deserve the right to be respected, submitted too is that it??",0,2,0,0,Mon Sep 02 13:20:33 +0000 2024,0,False,False,"@amerix So if the man doesn't provide he doesn't deserve the right to be respected, submitted too is that it??","@amerix So if the man doesn't provide he doesn't deserve the right to be respected, submitted too is that it??",True,piece_relevant
https://x.com/crespobis101/status/1830644944731623586,https://twitter.com/crespobis101/status/1830644944731623586,1830644944731623586,"@amerix Werey oni red pill😂... It is God who loves man, man cannot love God.",0,0,0,0,Mon Sep 02 16:32:21 +0000 2024,0,False,False,"@amerix Werey oni red pill😂... It is God who loves man, man cannot love God.","@amerix Werey oni red pill😂... It is God who loves man, man cannot love God.",True,piece_relevant
https://x.com/abraham_pk38626/status/1830615393855217817,https://twitter.com/abraham_pk38626/status/1830615393855217817,1830615393855217817,"@amerix Women don't love a man but they only love whom and what you are,so they don't need to be loved more so this generation mmmmmmmm",0,0,0,0,Mon Sep 02 14:34:55 +0000 2024,0,False,False,"@amerix Women don't love a man but they only love whom and what you are,so they don't need to be loved more so this generation mmmmmmmm","@amerix Women don't love a man but they only love whom and what you are,so they don't need to be loved more so this generation mmmmmmmm",True,piece_relevant
https://x.com/mc_denoh72834/status/1830920089874424115,https://twitter.com/mc_denoh72834/status/1830920089874424115,1830920089874424115,"@amerix You are right,but when a man express himself to her ,ataanza kumpenda yeye",0,0,0,0,Tue Sep 03 10:45:40 +0000 2024,0,False,False,"@amerix You are right,but when a man express himself to her ,ataanza kumpenda yeye","@amerix You are right,but when a man express himself to her ,ataanza kumpenda yeye",True,piece_relevant
https://x.com/MutheuMusyoki/status/1830944283752337674,https://twitter.com/MutheuMusyoki/status/1830944283752337674,1830944283752337674,"@amerix Therefore, man must obey, submit, and respect God to be loved. Very wrong scripturally. God's love is unconditional, We can never do anything to earn His love",0,0,0,0,Tue Sep 03 12:21:49 +0000 2024,0,False,False,"@amerix Therefore, man must obey, submit, and respect God to be loved. Very wrong scripturally. God's love is unconditional, We can never do anything to earn His love","@amerix Therefore, man must obey, submit, and respect God to be loved. Very wrong scripturally. God's love is unconditional, We can never do anything to earn His love",True,piece_relevant
https://x.com/ron_davide/status/1830912020029333788,https://twitter.com/ron_davide/status/1830912020029333788,1830912020029333788,"@amerix I have always agreed with most of what you say but on this I strongly disagree.
Love is not unidirectional, it goes both ways.",0,0,0,0,Tue Sep 03 10:13:36 +0000 2024,0,False,False,"@amerix I have always agreed with most of what you say but on this I strongly disagree.
Love is not unidirectional, it goes both ways.","@amerix I have always agreed with most of what you say but on this I strongly disagree. Love is not unidirectional, it goes both ways.",True,piece_relevant
https://x.com/Moseehchege/status/1830905405775438004,https://twitter.com/Moseehchege/status/1830905405775438004,1830905405775438004,@amerix @amerix you should write a book.I have learnt a lot in this space.,0,0,0,0,Tue Sep 03 09:47:19 +0000 2024,0,False,False,@amerix @amerix you should write a book.I have learnt a lot in this space.,@amerix @amerix you should write a book.I have learnt a lot in this space.,True,creator_reaction
https://x.com/mlima_babe/status/1830754399657857509,https://twitter.com/mlima_babe/status/1830754399657857509,1830754399657857509,"@amerix Lies 
Don't listen to @amerix . Read the Bible to know the truth 
Man can love God 
Woman can love man 

Oh gosh pple don't follow foolishly",0,0,0,0,Mon Sep 02 23:47:17 +0000 2024,0,False,False,"@amerix Lies 
Don't listen to @amerix . Read the Bible to know the truth 
Man can love God 
Woman can love man 

Oh gosh pple don't follow foolishly",@amerix Lies Don't listen to @amerix . Read the Bible to know the truth Man can love God Woman can love man Oh gosh pple don't follow foolishly,True,piece_relevant
https://x.com/cosmasmuti5160/status/1830621360898327035,https://twitter.com/cosmasmuti5160/status/1830621360898327035,1830621360898327035,"@amerix I fully support you.

Love is a result of submission.

That's why we are all people of God and only those who submit to Him are His children",0,0,0,0,Mon Sep 02 14:58:38 +0000 2024,0,False,False,"@amerix I fully support you.

Love is a result of submission.

That's why we are all people of God and only those who submit to Him are His children",@amerix I fully support you. Love is a result of submission. That's why we are all people of God and only those who submit to Him are His children,True,piece_relevant
https://x.com/MagayuSally/status/1830805852346855464,https://twitter.com/MagayuSally/status/1830805852346855464,1830805852346855464,@amerix What of when a child becomes rude? Indiscipline?  Does he/she deserve the same treatment??,0,0,0,0,Tue Sep 03 03:11:44 +0000 2024,0,False,False,@amerix What of when a child becomes rude? Indiscipline?  Does he/she deserve the same treatment??,@amerix What of when a child becomes rude? Indiscipline? Does he/she deserve the same treatment??,True,piece_relevant
https://x.com/DKN2030/status/1830946261182357510,https://twitter.com/DKN2030/status/1830946261182357510,1830946261182357510,@amerix Well said. A man is a mini-god who can either create or destroy.,0,0,0,0,Tue Sep 03 12:29:40 +0000 2024,0,False,False,@amerix Well said. A man is a mini-god who can either create or destroy.,@amerix Well said. A man is a mini-god who can either create or destroy.,True,piece_relevant
https://x.com/LeControversial/status/1830623746920513809,https://twitter.com/LeControversial/status/1830623746920513809,1830623746920513809,"@amerix You are waffling from the bottom barrel preposterousness of asininity

A woman is a core emotionality entity hence more propensity to love more than men

A man is a core rationality entity fumbles once oscillates towards heightened emotionality

Hence a woman loves

A man leads",0,1,0,0,Mon Sep 02 15:08:07 +0000 2024,0,False,False,"@amerix You are waffling from the bottom barrel preposterousness of asininity

A woman is a core emotionality entity hence more propensity to love more than men

A man is a core rationality entity fumbles once oscillates towards heightened emotionality

Hence a woman loves

A man leads",@amerix You are waffling from the bottom barrel preposterousness of asininity A woman is a core emotionality entity hence more propensity to love more than men A man is a core rationality entity fumbles once oscillates towards heightened emotionality Hence a woman loves A man leads,True,piece_relevant
https://x.com/DennisKaun41589/status/1830900891903213753,https://twitter.com/DennisKaun41589/status/1830900891903213753,1830900891903213753,"@amerix You share so much insightful truth and factual information. I frequently visit to read your perspective on various life topics, as I find your opinions to be particularly enlightening and valuable 💯💯💯",0,0,0,0,Tue Sep 03 09:29:23 +0000 2024,0,False,False,"@amerix You share so much insightful truth and factual information. I frequently visit to read your perspective on various life topics, as I find your opinions to be particularly enlightening and valuable 💯💯💯","@amerix You share so much insightful truth and factual information. I frequently visit to read your perspective on various life topics, as I find your opinions to be particularly enlightening and valuable 💯💯💯",True,creator_reaction
https://x.com/luiz_ese72/status/1830886108483166413,https://twitter.com/luiz_ese72/status/1830886108483166413,1830886108483166413,@amerix God loves man unconditionally and Man must love his wife unconditionally. God doesn't love us because we summit and obey him. He loves us. Because of the value he has put in us! That's why he gave his only begotten Son for us we didn't have to earn it 🙏,0,0,0,0,Tue Sep 03 08:30:39 +0000 2024,0,False,False,@amerix God loves man unconditionally and Man must love his wife unconditionally. God doesn't love us because we summit and obey him. He loves us. Because of the value he has put in us! That's why he gave his only begotten Son for us we didn't have to earn it 🙏,@amerix God loves man unconditionally and Man must love his wife unconditionally. God doesn't love us because we summit and obey him. He loves us. Because of the value he has put in us! That's why he gave his only begotten Son for us we didn't have to earn it 🙏,True,piece_relevant
https://x.com/AFCEngr/status/1830597749424714118,https://twitter.com/AFCEngr/status/1830597749424714118,1830597749424714118,"@amerix True for women, not so for God. Don't forget  Matthew 22:37.",0,0,0,0,Mon Sep 02 13:24:48 +0000 2024,0,False,False,"@amerix True for women, not so for God. Don't forget  Matthew 22:37.","@amerix True for women, not so for God. Don't forget Matthew 22:37.",True,piece_relevant
https://x.com/KNUdigital/status/1830596568422256797,https://twitter.com/KNUdigital/status/1830596568422256797,1830596568422256797,"@amerix A woman love is a scam, a wona can only respect you, but she can never love you",0,1,0,0,Mon Sep 02 13:20:07 +0000 2024,0,False,False,"@amerix A woman love is a scam, a wona can only respect you, but she can never love you","@amerix A woman love is a scam, a wona can only respect you, but she can never love you",True,piece_relevant
https://x.com/JustinChwea/status/1830611449917632720,https://twitter.com/JustinChwea/status/1830611449917632720,1830611449917632720,"@amerix Love is actually a VERB not a NOUN. You love by providing,protecting, preceding.",0,0,0,0,Mon Sep 02 14:19:15 +0000 2024,0,False,False,"@amerix Love is actually a VERB not a NOUN. You love by providing,protecting, preceding.","@amerix Love is actually a VERB not a NOUN. You love by providing,protecting, preceding.",True,piece_relevant
https://x.com/EMccarlin/status/1830665113625588116,https://twitter.com/EMccarlin/status/1830665113625588116,1830665113625588116,@amerix This man oozes wisdom thank you for those strengthening words,0,0,0,0,Mon Sep 02 17:52:29 +0000 2024,0,False,False,@amerix This man oozes wisdom thank you for those strengthening words,@amerix This man oozes wisdom thank you for those strengthening words,True,piece_relevant
https://x.com/jaybrizzy/status/1830656342044066062,https://twitter.com/jaybrizzy/status/1830656342044066062,1830656342044066062,"@amerix @Omwenyo1 1 John4:19, Deut 6:5, Matt 22:37. You must love the Lord your God with all your heart. Let’s not twist the Bible to make a point please",0,1,0,0,Mon Sep 02 17:17:38 +0000 2024,0,False,False,"@amerix @Omwenyo1 1 John4:19, Deut 6:5, Matt 22:37. You must love the Lord your God with all your heart. Let’s not twist the Bible to make a point please","@amerix @Omwenyo1 1 John4:19, Deut 6:5, Matt 22:37. You must love the Lord your God with all your heart. Let's not twist the Bible to make a point please",True,piece_relevant
https://x.com/la_kgeorge/status/1830655016132358504,https://twitter.com/la_kgeorge/status/1830655016132358504,1830655016132358504,"@amerix For christ sake you posted a while back in one of the classes that, do not marry a woman you love, marry the one who loves you.",0,0,0,0,Mon Sep 02 17:12:22 +0000 2024,0,False,False,"@amerix For christ sake you posted a while back in one of the classes that, do not marry a woman you love, marry the one who loves you.","@amerix For christ sake you posted a while back in one of the classes that, do not marry a woman you love, marry the one who loves you.",True,piece_relevant
https://x.com/ibrahim_osore/status/1830644597770666111,https://twitter.com/ibrahim_osore/status/1830644597770666111,1830644597770666111,@amerix Man's desire for greatness is so strong that he will attempt to experience it through someone/something.,0,0,0,0,Mon Sep 02 16:30:58 +0000 2024,0,False,False,@amerix Man's desire for greatness is so strong that he will attempt to experience it through someone/something.,@amerix Man's desire for greatness is so strong that he will attempt to experience it through someone/something.,True,piece_relevant
https://x.com/Jameski14151477/status/1831076640127942810,https://twitter.com/Jameski14151477/status/1831076640127942810,1831076640127942810,"@amerix Submission beget love respect ,then others follow",0,0,0,0,Tue Sep 03 21:07:45 +0000 2024,0,False,False,"@amerix Submission beget love respect ,then others follow","@amerix Submission beget love respect ,then others follow",True,piece_relevant
https://x.com/wamriew_387069/status/1830841927412969846,https://twitter.com/wamriew_387069/status/1830841927412969846,1830841927412969846,"@amerix It is not true to say that man can not love God. While God expresses his love for us through His fatherly actions, we express it to him through submission and obedience.",0,0,0,0,Tue Sep 03 05:35:05 +0000 2024,0,False,False,"@amerix It is not true to say that man can not love God. While God expresses his love for us through His fatherly actions, we express it to him through submission and obedience.","@amerix It is not true to say that man can not love God. While God expresses his love for us through His fatherly actions, we express it to him through submission and obedience.",True,piece_relevant
https://x.com/mo_nyangim/status/1830620176968266231,https://twitter.com/mo_nyangim/status/1830620176968266231,1830620176968266231,@amerix Today's is a lie! Man must not do ANYTHING to be loved by God.,0,0,0,0,Mon Sep 02 14:53:56 +0000 2024,0,False,False,@amerix Today's is a lie! Man must not do ANYTHING to be loved by God.,@amerix Today's is a lie! Man must not do ANYTHING to be loved by God.,True,piece_relevant
https://x.com/TheLastmanship/status/1830661652020429137,https://twitter.com/TheLastmanship/status/1830661652020429137,1830661652020429137,@amerix Men don't love any people. They accommodate them based on their contribution to their journey to greatness.,0,0,0,0,Mon Sep 02 17:38:44 +0000 2024,0,False,False,@amerix Men don't love any people. They accommodate them based on their contribution to their journey to greatness.,@amerix Men don't love any people. They accommodate them based on their contribution to their journey to greatness.,True,piece_relevant
https://x.com/Ngokoian/status/1830607235887849874,https://twitter.com/Ngokoian/status/1830607235887849874,1830607235887849874,"@amerix 'Mkinipenda mtazishika Amri zangu' Yoh 14:15
 and It goes down like that.

Living by my rules and submitting to the obligations.",0,0,0,0,Mon Sep 02 14:02:30 +0000 2024,0,False,False,"@amerix 'Mkinipenda mtazishika Amri zangu' Yoh 14:15
 and It goes down like that.

Living by my rules and submitting to the obligations.",@amerix 'Mkinipenda mtazishika Amri zangu' Yoh 14:15 and It goes down like that. Living by my rules and submitting to the obligations.,True,piece_relevant
https://x.com/SaintRhian/status/1830677988297634081,https://twitter.com/SaintRhian/status/1830677988297634081,1830677988297634081,"@amerix ""Also, a woman can only love children, but children can't love the mother. 
Therefore, children must obey, respect, and submit to the mother to be loved."" Hapa nayo you are just talking for the sake",0,0,0,0,Mon Sep 02 18:43:39 +0000 2024,0,False,False,"@amerix ""Also, a woman can only love children, but children can't love the mother. 
Therefore, children must obey, respect, and submit to the mother to be loved."" Hapa nayo you are just talking for the sake","@amerix ""Also, a woman can only love children, but children can't love the mother. Therefore, children must obey, respect, and submit to the mother to be loved."" Hapa nayo you are just talking for the sake",True,piece_relevant
https://x.com/itsjavoo/status/1830676301650264110,https://twitter.com/itsjavoo/status/1830676301650264110,1830676301650264110,@amerix So the man who wrote Deuteronomy was chewing jaba? https://t.co/6zkdvpYHTr,0,0,0,0,Mon Sep 02 18:36:57 +0000 2024,0,False,False,@amerix So the man who wrote Deuteronomy was chewing jaba? https://t.co/6zkdvpYHTr,@amerix So the man who wrote Deuteronomy was chewing jaba? https://t.co/6zkdvpYHTr,True,piece_relevant
https://x.com/panyako/status/1830735595544465680,https://twitter.com/panyako/status/1830735595544465680,1830735595544465680,@amerix Fallacy. How many Christian martyrs (men) have given up their lives and died for their love of God?,0,0,0,0,Mon Sep 02 22:32:34 +0000 2024,0,False,False,@amerix Fallacy. How many Christian martyrs (men) have given up their lives and died for their love of God?,@amerix Fallacy. How many Christian martyrs (men) have given up their lives and died for their love of God?,True,piece_relevant
https://x.com/sheks_254/status/1830925029539823744,https://twitter.com/sheks_254/status/1830925029539823744,1830925029539823744,"@amerix Moral of the story women, don't let him penetrate you if he can't provide, protect and precede you.",0,0,0,0,Tue Sep 03 11:05:18 +0000 2024,0,False,False,"@amerix Moral of the story women, don't let him penetrate you if he can't provide, protect and precede you.","@amerix Moral of the story women, don't let him penetrate you if he can't provide, protect and precede you.",True,piece_relevant
https://x.com/beautah_O/status/1830597216953606186,https://twitter.com/beautah_O/status/1830597216953606186,1830597216953606186,@amerix You have a very interesting  perspective..your intellectuality is actually  intellectual,0,0,0,0,Mon Sep 02 13:22:42 +0000 2024,0,False,False,@amerix You have a very interesting  perspective..your intellectuality is actually  intellectual,@amerix You have a very interesting perspective..your intellectuality is actually intellectual,True,creator_reaction
https://x.com/mbinya015/status/1830611417881358654,https://twitter.com/mbinya015/status/1830611417881358654,1830611417881358654,@amerix Hapa naye you're lying. Children can love their mother,0,0,0,0,Mon Sep 02 14:19:07 +0000 2024,0,False,False,@amerix Hapa naye you're lying. Children can love their mother,@amerix Hapa naye you're lying. Children can love their mother,True,piece_relevant
https://x.com/TherealdavidIII/status/1830618233998807103,https://twitter.com/TherealdavidIII/status/1830618233998807103,1830618233998807103,"@amerix Become the man you ought to become if you want to love.

Love is about giving... and you ought to be worth it to be able to give.",0,0,0,0,Mon Sep 02 14:46:12 +0000 2024,0,False,False,"@amerix Become the man you ought to become if you want to love.

Love is about giving... and you ought to be worth it to be able to give.",@amerix Become the man you ought to become if you want to love. Love is about giving... and you ought to be worth it to be able to give.,True,piece_relevant
https://x.com/cheru7/status/1830614424635560176,https://twitter.com/cheru7/status/1830614424635560176,1830614424635560176,"@amerix “We love him, because he first loved us. If a man say, I love God, and hateth his brother, he is a liar: for he that loveth not his brother whom he hath seen, how can he love God whom he hath not seen? And this commandment …., That he who loveth God love his brother also.”",0,0,0,0,Mon Sep 02 14:31:04 +0000 2024,0,False,False,"@amerix “We love him, because he first loved us. If a man say, I love God, and hateth his brother, he is a liar: for he that loveth not his brother whom he hath seen, how can he love God whom he hath not seen? And this commandment …., That he who loveth God love his brother also.”","@amerix ""We love him, because he first loved us. If a man say, I love God, and hateth his brother, he is a liar: for he that loveth not his brother whom he hath seen, how can he love God whom he hath not seen? And this commandment …., That he who loveth God love his brother also.""",True,piece_relevant
https://x.com/BrianWa81344161/status/1830657291248713991,https://twitter.com/BrianWa81344161/status/1830657291248713991,1830657291248713991,@amerix If my wife disrepects me i will just give her a higher rank akuwe Bibi mkubwa.,0,0,0,0,Mon Sep 02 17:21:24 +0000 2024,0,False,False,@amerix If my wife disrepects me i will just give her a higher rank akuwe Bibi mkubwa.,@amerix If my wife disrepects me i will just give her a higher rank akuwe Bibi mkubwa.,True,scope_relevant
https://x.com/Br3mcy/status/1830631882738053592,https://twitter.com/Br3mcy/status/1830631882738053592,1830631882738053592,@amerix The last three statements can save you a lot of trouble with women,0,0,0,0,Mon Sep 02 15:40:26 +0000 2024,0,False,False,@amerix The last three statements can save you a lot of trouble with women,@amerix The last three statements can save you a lot of trouble with women,True,piece_relevant
https://x.com/NNgigi69887/status/1830614907508982136,https://twitter.com/NNgigi69887/status/1830614907508982136,1830614907508982136,"@amerix I disagree with a lot of things..but if a woman doesn't want you to penetrate her,,she. Deserves to be ignored.Alot of this pions out there waste lots of time on women who don't reward you with intimacy..then you end up victimizing them..men have become weak🚮🤬",0,0,0,0,Mon Sep 02 14:32:59 +0000 2024,0,False,False,"@amerix I disagree with a lot of things..but if a woman doesn't want you to penetrate her,,she. Deserves to be ignored.Alot of this pions out there waste lots of time on women who don't reward you with intimacy..then you end up victimizing them..men have become weak🚮🤬","@amerix I disagree with a lot of things..but if a woman doesn't want you to penetrate her,,she. Deserves to be ignored.Alot of this pions out there waste lots of time on women who don't reward you with intimacy..then you end up victimizing them..men have become weak🚮🤬",True,piece_relevant
https://x.com/sayuombela/status/1830686030518706506,https://twitter.com/sayuombela/status/1830686030518706506,1830686030518706506,"@amerix Totally agree, that's why when a man goes broke and can't provide and protect, a woman withdraws her respect, and sees him as unworthy to penetrate her. That means she never loved you in the first place because love is unconditional......blaaadclat.....bomboclaat!",0,0,0,0,Mon Sep 02 19:15:36 +0000 2024,0,False,False,"@amerix Totally agree, that's why when a man goes broke and can't provide and protect, a woman withdraws her respect, and sees him as unworthy to penetrate her. That means she never loved you in the first place because love is unconditional......blaaadclat.....bomboclaat!","@amerix Totally agree, that's why when a man goes broke and can't provide and protect, a woman withdraws her respect, and sees him as unworthy to penetrate her. That means she never loved you in the first place because love is unconditional......blaaadclat.....bomboclaat!",True,piece_relevant
https://x.com/irushiscky/status/1830685670299632055,https://twitter.com/irushiscky/status/1830685670299632055,1830685670299632055,"@amerix If all men decide to follow these rules, we shall have a very sober group of women in our society but simps Ni Nani?😂",0,0,0,0,Mon Sep 02 19:14:10 +0000 2024,0,False,False,"@amerix If all men decide to follow these rules, we shall have a very sober group of women in our society but simps Ni Nani?😂","@amerix If all men decide to follow these rules, we shall have a very sober group of women in our society but simps Ni Nani?😂",True,piece_relevant
https://x.com/crustaceaTibs/status/1830616311015325774,https://twitter.com/crustaceaTibs/status/1830616311015325774,1830616311015325774,@amerix Love trickles down while respect goes the other way round noted 📝,0,0,0,0,Mon Sep 02 14:38:34 +0000 2024,0,False,False,@amerix Love trickles down while respect goes the other way round noted 📝,@amerix Love trickles down while respect goes the other way round noted 📝,True,piece_relevant
https://x.com/midnightgrover/status/1830596946765271219,https://twitter.com/midnightgrover/status/1830596946765271219,1830596946765271219,@amerix men are the romantics women are the idealists,0,1,0,0,Mon Sep 02 13:21:37 +0000 2024,0,False,False,@amerix men are the romantics women are the idealists,@amerix men are the romantics women are the idealists,True,piece_relevant
https://x.com/ManCaleh01/status/1830609601080995897,https://twitter.com/ManCaleh01/status/1830609601080995897,1830609601080995897,"@amerix Mkuu leo nae unatema, been thinking of that verse ""for God so love the world that he gave..."" For a long time now, reflecting to what you are telling us today. God bless you.",0,0,0,0,Mon Sep 02 14:11:54 +0000 2024,1,False,False,"@amerix Mkuu leo nae unatema, been thinking of that verse ""for God so love the world that he gave..."" For a long time now, reflecting to what you are telling us today. God bless you.","@amerix Mkuu leo nae unatema, been thinking of that verse ""for God so love the world that he gave..."" For a long time now, reflecting to what you are telling us today. God bless you.",True,piece_relevant
https://x.com/ErikOakenshield/status/1830629542266089496,https://twitter.com/ErikOakenshield/status/1830629542266089496,1830629542266089496,@amerix It's the father that has all the blessings and the curses.,0,0,0,0,Mon Sep 02 15:31:08 +0000 2024,0,False,False,@amerix It's the father that has all the blessings and the curses.,@amerix It's the father that has all the blessings and the curses.,True,substantive_broad
https://x.com/justakenyankid/status/1831195402407715127,https://twitter.com/justakenyankid/status/1831195402407715127,1831195402407715127,"@amerix Whether you do what's right or wrong, whether you sin or ignore God HE STILL LOVES YOU EITHER WAY...HE SAYS COME AS YOU ARE.. my view most of your statements are drawn from a gays point of view...otherwise a real man knows it doesn't matter a thing he will just love his mother..",0,0,0,0,Wed Sep 04 04:59:40 +0000 2024,0,False,False,"@amerix Whether you do what's right or wrong, whether you sin or ignore God HE STILL LOVES YOU EITHER WAY...HE SAYS COME AS YOU ARE.. my view most of your statements are drawn from a gays point of view...otherwise a real man knows it doesn't matter a thing he will just love his mother..","@amerix Whether you do what's right or wrong, whether you sin or ignore God HE STILL LOVES YOU EITHER WAY...HE SAYS COME AS YOU ARE.. my view most of your statements are drawn from a gays point of view...otherwise a real man knows it doesn't matter a thing he will just love his mother..",True,piece_relevant
https://x.com/justakenyankid/status/1831194454125928740,https://twitter.com/justakenyankid/status/1831194454125928740,1831194454125928740,"@amerix Mathew 22:37 LOVE THE LORD YOUR GOD WITH ALL YOUR HEART 
at times you just say things to apease who? Being masculine has been misinterpreted too many a times",0,0,0,0,Wed Sep 04 04:55:54 +0000 2024,0,False,False,"@amerix Mathew 22:37 LOVE THE LORD YOUR GOD WITH ALL YOUR HEART 
at times you just say things to apease who? Being masculine has been misinterpreted too many a times",@amerix Mathew 22:37 LOVE THE LORD YOUR GOD WITH ALL YOUR HEART at times you just say things to apease who? Being masculine has been misinterpreted too many a times,True,piece_relevant
https://x.com/Megakuchi1/status/1830609755968262342,https://twitter.com/Megakuchi1/status/1830609755968262342,1830609755968262342,"@amerix Love is like a sport, going round in circles",0,0,0,0,Mon Sep 02 14:12:31 +0000 2024,0,False,False,"@amerix Love is like a sport, going round in circles","@amerix Love is like a sport, going round in circles",True,piece_relevant
https://x.com/kanyidennis/status/1830641052254089726,https://twitter.com/kanyidennis/status/1830641052254089726,1830641052254089726,"@amerix Obedience is love expressed toward God. ""IF you love ME, keep MY commandments."" ~ John 14:15. Love for God is an inward feeling (root), while obedience is an outward act (fruit). When man's love for God is turned into action it becomes obedience.",0,0,0,0,Mon Sep 02 16:16:53 +0000 2024,0,False,False,"@amerix Obedience is love expressed toward God. ""IF you love ME, keep MY commandments."" ~ John 14:15. Love for God is an inward feeling (root), while obedience is an outward act (fruit). When man's love for God is turned into action it becomes obedience.","@amerix Obedience is love expressed toward God. ""IF you love ME, keep MY commandments."" ~ John 14:15. Love for God is an inward feeling (root), while obedience is an outward act (fruit). When man's love for God is turned into action it becomes obedience.",True,piece_relevant
https://x.com/tish_bbn/status/1830793930809438508,https://twitter.com/tish_bbn/status/1830793930809438508,1830793930809438508,"@amerix John 14:15-17 - If you love me, obey my commandments.

Man can and should love God. He shows his love through obeying his command. 

Titus 2:4 -Teach the younger women to love their husbands and children. 

Just sharing these verse to show you that you missed the point. ALL WRONG",0,0,0,0,Tue Sep 03 02:24:22 +0000 2024,0,False,False,"@amerix John 14:15-17 - If you love me, obey my commandments.

Man can and should love God. He shows his love through obeying his command. 

Titus 2:4 -Teach the younger women to love their husbands and children. 

Just sharing these verse to show you that you missed the point. ALL WRONG","@amerix John 14:15-17 - If you love me, obey my commandments. Man can and should love God. He shows his love through obeying his command. Titus 2:4 -Teach the younger women to love their husbands and children. Just sharing these verse to show you that you missed the point. ALL WRONG",True,piece_relevant
https://x.com/kimkin_/status/1830668026628448538,https://twitter.com/kimkin_/status/1830668026628448538,1830668026628448538,"@amerix You have a semblance of the concept.
Nevertheless, a fundamental part omitted from your model is that God's love for man is unconditional. It is not pegged on man's obedience and submission. Even when we don't submit or obey, God still loves us.",0,0,0,0,Mon Sep 02 18:04:04 +0000 2024,0,False,False,"@amerix You have a semblance of the concept.
Nevertheless, a fundamental part omitted from your model is that God's love for man is unconditional. It is not pegged on man's obedience and submission. Even when we don't submit or obey, God still loves us.","@amerix You have a semblance of the concept. Nevertheless, a fundamental part omitted from your model is that God's love for man is unconditional. It is not pegged on man's obedience and submission. Even when we don't submit or obey, God still loves us.",True,piece_relevant
