text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail,comment_text,comment_text_norm,keep,keep_reason
we cannot even stay broke in peace,8,0.0,2025-11-11T16:32:32.000Z,mngenoroy,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7123072884482016261,7571505934036517688,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7123090917694636033~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=03a171f0&x-expires=1775620800&x-signature=CyQuoBLI9m2O1BMnVw8zoYzUpKI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,we cannot even stay broke in peace,we cannot even stay broke in peace,True,piece_relevant
"wow well explained.
we are evolving",11,0.0,2025-11-11T16:33:12.000Z,_mahal001,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7158692030507860997,7571506733403652871,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0a773391ceeef29c5a8624bb11a51800~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=24357864&x-expires=1775620800&x-signature=Vm7ETi5IsWnJUDohTF8iOmDl3xg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"wow well explained.
we are evolving",wow well explained. we are evolving,True,piece_relevant
"club tuliachia madam na wababa wao wauwane uko na ukimwi,we are home",7,0.0,2025-11-12T05:07:20.000Z,kvn.gmb,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7330245223748879365,7571700951851320120,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/0a73b5f5115ba2b966945b41ca7727b0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6ab735ec&x-expires=1775620800&x-signature=5Edw6CYHCqanJZo4N5V4kY6C7Lw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"club tuliachia madam na wababa wao wauwane uko na ukimwi,we are home","club tuliachia madam na wababa wao wauwane uko na ukimwi,we are home",True,piece_relevant
Mmi nlikuwa natumia 20k a week nikajiita kamkutano kidogo,7,1.0,2025-11-11T18:30:56.000Z,stephenmbura,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6993757231351104518,7571537074214765324,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/0a3dfe6226f4ef9066f5ddbf6beb6e25~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2c242386&x-expires=1775620800&x-signature=G6hnqwmVVvQRuo3alDNNwYs7Wjg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Mmi nlikuwa natumia 20k a week nikajiita kamkutano kidogo,Mmi nlikuwa natumia 20k a week nikajiita kamkutano kidogo,False,weak
"That's what's up. We now know who we are, our value, our source of peace. Most of all, we're running back to God",14,0.0,2025-11-11T11:47:01.000Z,km_254ke,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7174376094224188421,7571432971333354252,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7174665110416261125~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a2ef9464&x-expires=1775620800&x-signature=sf%2BqeNSQodMwo%2Ftq6aZH5F5Geqg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"That's what's up. We now know who we are, our value, our source of peace. Most of all, we're running back to God","That's what's up. We now know who we are, our value, our source of peace. Most of all, we're running back to God",True,piece_relevant
haja ya madem ilikua to wamalize high school.,25,5.0,2025-11-11T12:42:18.000Z,northern2922,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6762873767519994885,7571447196249490188,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/09e2d03e5445f380c42ec1d9673d603b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=53b2e4c7&x-expires=1775620800&x-signature=%2FyTHZXCKIcnmNDouK31C%2BJCCqy4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,haja ya madem ilikua to wamalize high school.,haja ya madem ilikua to wamalize high school.,False,weak
i was not born as a man to prove that i can spend an amount of time and money for someone's happiness just so i can be viewed capable by stangers..,6,0.0,2025-11-11T17:34:15.000Z,ezra_c,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6735163493244519430,7571522449260643083,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/32e754591993979d584c10a7ee6ab9dd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ba5c39a5&x-expires=1775620800&x-signature=heARjGCRjLLNYUSkHpg2sCvRZc4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,i was not born as a man to prove that i can spend an amount of time and money for someone's happiness just so i can be viewed capable by stangers..,i was not born as a man to prove that i can spend an amount of time and money for someone's happiness just so i can be viewed capable by stangers..,True,piece_relevant
they are busy analysing forex chart 📈📉 alone in the house,5,0.0,2025-11-11T19:17:01.000Z,mbuguanjane,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7031552566484468742,7571548922218464056,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/338d5d54082ff5d9c918e0d607f2ff1a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=48ad65a2&x-expires=1775620800&x-signature=WDDYZpG1V6ZT9EfI9s7gtqAc17U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,they are busy analysing forex chart 📈📉 alone in the house,they are busy analysing forex chart 📈📉 alone in the house,False,weak
"I learnt whatever am looking for is not in crowded places,Not chasing rather attracting and I enjoy my alone moments 😎😎😎",9,0.0,2025-11-11T16:11:31.000Z,waltermaina2,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6969155160787715077,7571501115395507000,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/cc4031516913246108a09d47a5339e90~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ebf541de&x-expires=1775620800&x-signature=7m3XbaCNSXd8C%2B21qLoiTOGAhuo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"I learnt whatever am looking for is not in crowded places,Not chasing rather attracting and I enjoy my alone moments 😎😎😎","I learnt whatever am looking for is not in crowded places,Not chasing rather attracting and I enjoy my alone moments 😎😎😎",True,piece_relevant
absolutely. learning to love myself better,9,0.0,2025-11-11T12:08:58.000Z,user9438151474126,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7432153584164815877,7571437474414740235,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/36123b49f6fc34386b88f93851681114~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=879c0d94&x-expires=1775620800&x-signature=B5SiwZIlCdQtXDbXcdF6yyvIio8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,absolutely. learning to love myself better,absolutely. learning to love myself better,True,scope_relevant
"Silent awakening...
well stated broh....",5,0.0,2025-11-11T14:51:50.000Z,senjo154,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7357015100745008129,7571480576202687233,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/183c8b9a4389f53f7a273312fefc9faf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=26b1af57&x-expires=1775620800&x-signature=vZb8Dwppq45XPzBoZFwckfcUFZE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"Silent awakening...
well stated broh....",Silent awakening... well stated broh....,False,weak
i saw the Mataha festival a lady complaining on the lack of men in the event🤣,5,0.0,2025-11-12T08:17:42.000Z,bonniey7w,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7499804678655493175,7571748827637711628,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/e0b0dbeb9bd46dd949a159edde61f888~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=32da47ea&x-expires=1775620800&x-signature=Flcy3w%2Fg7rOiY3e0Nji2L13jZB8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,i saw the Mataha festival a lady complaining on the lack of men in the event🤣,i saw the Mataha festival a lady complaining on the lack of men in the event🤣,True,piece_relevant
Authenticity Vs Collective Effervescence!,10,1.0,2025-11-11T14:19:15.000Z,t_sankara,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6873801927089488898,7571472216623203090,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ae81a0e637f56d1f674972df67bf0bd9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b73a96e6&x-expires=1775620800&x-signature=dukvLkLHC4iOEvkBVVBpO7%2FaSiY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Authenticity Vs Collective Effervescence!,Authenticity Vs Collective Effervescence!,False,weak
I blame RUTO 😢😢😢,6,0.0,2025-11-11T15:11:57.000Z,user3952384802248,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7258185097971008517,7571485790024286997,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e5e327ad85c1edeb2bae11a3e640f20c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c8fdad24&x-expires=1775620800&x-signature=XZEhRELv1xj136kPkrMn8AHoQQQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,I blame RUTO 😢😢😢,I blame RUTO 😢😢😢,False,weak
Then don't try all of them stick to one.,38,,2025-11-12T07:26:38.000Z,am_not_larry,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7141975379754353669,7571735667803259660,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c05eed1d5e92317587d432e1aabc936c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5eb76e1a&x-expires=1775620800&x-signature=iYn%2FRmAvYe%2FvVCmnB75%2BhHCBFJM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Then don't try all of them stick to one.,Then don't try all of them stick to one.,False,weak
congratulations gentlemen,4,0.0,2025-11-13T10:48:16.000Z,peter.kimani678,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7355782836147913733,7572159967718982456,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/89af7e4cf28cc197c1c8b38dc4fda4a4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d5bdcb1f&x-expires=1775620800&x-signature=p2%2Fr%2FtrM969Q8VWJ5yYhyiNnd7o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,congratulations gentlemen,congratulations gentlemen,False,weak
Am happy🥰,4,0.0,2025-11-12T11:35:56.000Z,synty.russelle,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7537249478509806610,7571801199935046412,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/3d8fea18405a578be8d058a4cb126165~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=acfa49a1&x-expires=1775620800&x-signature=TNveFycxBV0DiAf1Ch7NmxVQM0s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Am happy🥰,Am happy🥰,False,too_short
sio elvoving ni mashida mingi,4,3.0,2025-11-11T22:09:47.000Z,staceyliam743,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7354457605858018310,7571562793490727692,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/46881f64538d1e62eb299d5e1aac1aae~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8e6a7a17&x-expires=1775620800&x-signature=0KOVe4sjYbnjVVqIDapy7HX%2FAqE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,sio elvoving ni mashida mingi,sio elvoving ni mashida mingi,False,weak
Wanafunzi wa Amerix 😂😂😂,3,0.0,2025-11-12T17:27:44.000Z,hersontheeog,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7018063474677384193,7571891868859024184,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/67877dcde54f2f420b0b37d2311bd3f9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=81b764ce&x-expires=1775620800&x-signature=Y%2BdaL25olmBbN0Kp6Y9UZlSUNfA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Wanafunzi wa Amerix 😂😂😂,Wanafunzi wa Amerix 😂😂😂,False,weak
imagine am dating a judge buana....aliniambia atanifunga nikimwacha...azi. how do i compete with the law....namuacha kwa mataa aende kwa wababa🤣🤣🤣,2,3.0,2025-11-12T06:12:11.000Z,jedi88246,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7327900274562106373,7571717666412757772,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/aa6ea11e789f666a9d3db4b7bf536768~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=71a7e494&x-expires=1775620800&x-signature=aYajCCu7fG2zRSLgisR%2FDCxYA2U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,imagine am dating a judge buana....aliniambia atanifunga nikimwacha...azi. how do i compete with the law....namuacha kwa mataa aende kwa wababa🤣🤣🤣,imagine am dating a judge buana....aliniambia atanifunga nikimwacha...azi. how do i compete with the law....namuacha kwa mataa aende kwa wababa🤣🤣🤣,True,scope_relevant
congratulations big bro for the advise,3,0.0,2025-11-12T12:08:18.000Z,mafabi.joshua1,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7470038600676344848,7571809539230827320,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c632a04a32e612a56c6e5664e448371a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a944eea4&x-expires=1775620800&x-signature=rfyILqnAn1Lg4KtaIbr7Z1CXpNs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,congratulations big bro for the advise,congratulations big bro for the advise,False,weak
Recalibrating for a bigger purpose,4,0.0,2025-11-12T05:41:11.000Z,prince__martin,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6880739509811299334,7571708634020102968,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a2c24486c8bf3bb414053a57a39f92d8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a1902ef2&x-expires=1775620800&x-signature=nMgUTavVdB8UsEDHh4gT7Y1%2FnxM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Recalibrating for a bigger purpose,Recalibrating for a bigger purpose,True,piece_relevant
we are back to God,4,0.0,2025-11-11T20:29:27.000Z,philvic35,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7196343098527106053,7571567601869587212,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/fdc31de6f5c164b3500a492091fb4632~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2135c7da&x-expires=1775620800&x-signature=BBpJLBvoILrFvaOu8TbUYYFPv10%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,we are back to God,we are back to God,False,weak
I am very busy being a parent,1,0.0,2025-11-12T18:41:29.000Z,mrvayolence254,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6940910205685679110,7571910864271164171,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/3d4d4129a2457a4985e931e8c3f80e42~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=66e96168&x-expires=1775620800&x-signature=CBRe1RUtUt1bIakqwFivyUYAdTM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,I am very busy being a parent,I am very busy being a parent,True,scope_relevant
ya mwisho ni kuacha all forms of gambling 😂😂😂😂,2,0.0,2025-11-13T11:06:16.000Z,userdeivee,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7302820749986759686,7572163784736244492,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/5ce4537e96f503e35c0a8511b8071d80~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=06001eeb&x-expires=1775620800&x-signature=%2FIy2AfsngsFwMyRyg4AEsNR2bs8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,ya mwisho ni kuacha all forms of gambling 😂😂😂😂,ya mwisho ni kuacha all forms of gambling 😂😂😂😂,False,weak
Evolution 💯👌,2,0.0,2025-11-12T07:24:40.000Z,augustine_g0,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7449856106812670982,7571736422856688440,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/e9f857221ecf8e2095ad164a40b26b8f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ac843eb7&x-expires=1775620800&x-signature=g6XLndHWTKvEIi%2BoqYAcMnwBLYI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Evolution 💯👌,Evolution 💯👌,False,too_short
Growth demands self investment first.,3,0.0,2025-11-12T08:11:27.000Z,kevinkingkoech,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6852766483777651717,7571748458433839883,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/01469114bc27322c782ed7ec3b15cefc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a6d8c398&x-expires=1775620800&x-signature=P1GPsfOaTr8rDjdp3p5WHZnnJFw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Growth demands self investment first.,Growth demands self investment first.,True,piece_relevant
"we shinda hapo na kusota. ... pple are elevating themselves, ukianza kujenga vtu zngine kwa maisha, pple will even call you stingy",93,,2025-11-11T17:36:10.000Z,cosmas287,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6980971621150540801,7571522252513837880,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/8bd7ceb404c0061383e77861bd7fd7c9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ba9d1a02&x-expires=1775620800&x-signature=v7d2lMhgyrVuH2hVd9FxHIn5U04%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,"we shinda hapo na kusota. ... pple are elevating themselves, ukianza kujenga vtu zngine kwa maisha, pple will even call you stingy","we shinda hapo na kusota. ... pple are elevating themselves, ukianza kujenga vtu zngine kwa maisha, pple will even call you stingy",False,weak
Lakini ata wewe unaweza lipa 15k for one night in noise and sweat.,30,,2025-11-11T18:07:53.000Z,antohmafom,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7460893034566435841,7571531133079323403,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/496e31448fc0bd4830930d2e09ccf544~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a7fd09eb&x-expires=1775620800&x-signature=Ln79iUPruYJ42oNlK90y4GTvscQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Lakini ata wewe unaweza lipa 15k for one night in noise and sweat.,Lakini ata wewe unaweza lipa 15k for one night in noise and sweat.,False,weak
"Wewe mimi sija sota - but i hate clubs - i rather do a drive to limuru , kefri and the like - i also have a few men friends who are into camping and this is whst i aspire kila weekend - a weekend with frinds and kids etc",20,,2025-11-11T17:59:25.000Z,elfredirik,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6813339693645726726,7571528948635501324,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5943024ad06398be3685e65efba33565~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9e83035b&x-expires=1775620800&x-signature=p30x9zJd61O7AVboRRCCAIgD%2FNE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,"Wewe mimi sija sota - but i hate clubs - i rather do a drive to limuru , kefri and the like - i also have a few men friends who are into camping and this is whst i aspire kila weekend - a weekend with frinds and kids etc","Wewe mimi sija sota - but i hate clubs - i rather do a drive to limuru , kefri and the like - i also have a few men friends who are into camping and this is whst i aspire kila weekend - a weekend with frinds and kids etc",True,piece_relevant
"Just got told about this whole issue while I was touring western UG 🇺🇬. It's a beautiful country guys. 💯
When they trivialize shouting at a man singing to them on stage, we are getting to know different places on the continent.",1,,2025-11-11T23:14:43.000Z,m.gt850,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7325728093824549894,7571610176130859787,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/34bba0d900b1d830318f0a31da0f8c61~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b844b12a&x-expires=1775620800&x-signature=tkjhhZJ0EyyRMnUxMTU1dnX7kX0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,"Just got told about this whole issue while I was touring western UG 🇺🇬. It's a beautiful country guys. 💯
When they trivialize shouting at a man singing to them on stage, we are getting to know different places on the continent.","Just got told about this whole issue while I was touring western UG 🇺🇬. It's a beautiful country guys. 💯 When they trivialize shouting at a man singing to them on stage, we are getting to know different places on the continent.",True,content_reaction
"True ,, my opinion - it went sidewire when girl child was uplifted n supported at the expence of the boy child — now boy child i humble from struggles of growth while the girl child done made it and as seen here made it to clubs n events — sad tho - il forever support the boy child in growth as the world has clearly showed me the girl chikd is well taken care off 🤔🤔",1,,2025-11-12T06:30:41.000Z,elfredirik,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6813339693645726726,7571722456085594936,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5943024ad06398be3685e65efba33565~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9e83035b&x-expires=1775620800&x-signature=p30x9zJd61O7AVboRRCCAIgD%2FNE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,"True ,, my opinion - it went sidewire when girl child was uplifted n supported at the expence of the boy child — now boy child i humble from struggles of growth while the girl child done made it and as seen here made it to clubs n events — sad tho - il forever support the boy child in growth as the world has clearly showed me the girl chikd is well taken care off 🤔🤔","True ,, my opinion - it went sidewire when girl child was uplifted n supported at the expence of the boy child — now boy child i humble from struggles of growth while the girl child done made it and as seen here made it to clubs n events — sad tho - il forever support the boy child in growth as the world has clearly showed me the girl chikd is well taken care off 🤔🤔",True,piece_relevant
hata inakaa awkward for a man to shout for a man on stage😂😂,3,,2025-11-12T00:11:38.000Z,n.j.o.g.u.u,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7252397306594444293,7571624795348861716,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6d43ce97a3e27b47c034cb3c0f8f2769~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=116ed265&x-expires=1775620800&x-signature=A5owMk%2B2QqfqpIYGwyX9bA0D4XI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,hata inakaa awkward for a man to shout for a man on stage😂😂,hata inakaa awkward for a man to shout for a man on stage😂😂,True,substantive_broad
"Yeah this drives have been therapeutic and the sceneries too are amazing, probably end the drive with some good food and spend so less yet get the most out of it.",1,,2025-11-12T10:12:55.000Z,laidentech,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7024587903423726598,7571779772939600651,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a20393fa3b3da1b0bbb08b786fb573b7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=791fd477&x-expires=1775620800&x-signature=xG2aSRHMAg5sj2TNl8LYfxL0Xk8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,"Yeah this drives have been therapeutic and the sceneries too are amazing, probably end the drive with some good food and spend so less yet get the most out of it.","Yeah this drives have been therapeutic and the sceneries too are amazing, probably end the drive with some good food and spend so less yet get the most out of it.",True,content_reaction
Yep - a drink kiasi apo and most often than not u feel inspired - unarudi ukifikiria utaje ga lini aki afyer seeing some beautiful homes 🤔🤔 clubs honestly - nawadays kuna alot of police all around clubs coz wako sure something has to happen - and i think covid had somethn to do with this trend but i love it all the same,1,,2025-11-12T12:46:58.000Z,elfredirik,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6813339693645726726,7571819510332654392,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5943024ad06398be3685e65efba33565~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9e83035b&x-expires=1775620800&x-signature=p30x9zJd61O7AVboRRCCAIgD%2FNE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Yep - a drink kiasi apo and most often than not u feel inspired - unarudi ukifikiria utaje ga lini aki afyer seeing some beautiful homes 🤔🤔 clubs honestly - nawadays kuna alot of police all around clubs coz wako sure something has to happen - and i think covid had somethn to do with this trend but i love it all the same,Yep - a drink kiasi apo and most often than not u feel inspired - unarudi ukifikiria utaje ga lini aki afyer seeing some beautiful homes 🤔🤔 clubs honestly - nawadays kuna alot of police all around clubs coz wako sure something has to happen - and i think covid had somethn to do with this trend but i love it all the same,True,piece_relevant
broo... wanaume wameanza kujenga.. wewe endelea kuplease wanawake,4,,2025-11-11T20:09:35.000Z,hotpotke,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7295723761340826629,7571562487028876043,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/5d70664be9eec7e66d9da7d9d76e756c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=43005afd&x-expires=1775620800&x-signature=0lXWzq12eTKJ5tpKxsadXqvHvV8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,broo... wanaume wameanza kujenga.. wewe endelea kuplease wanawake,broo... wanaume wameanza kujenga.. wewe endelea kuplease wanawake,False,weak
evolution is long term adaptation,3,,2025-11-11T18:07:17.000Z,cyruskimaru,https://www.tiktok.com/@eddykimani/video/7571404660389465400,7239952106676356101,7571530972152791820,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/424eb8d4a087f8cff021b942913e32fc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=39ff5d37&x-expires=1775620800&x-signature=YEGO3qBVJltaSpD6DwKefGdxi6M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,evolution is long term adaptation,evolution is long term adaptation,False,weak
we are in the gym and offices and at home,1,,2025-11-11T18:17:02.000Z,nestobale,https://www.tiktok.com/@eddykimani/video/7571404660389465400,6916480093762667522,7571533486138671928,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a875ad64f1f7c15cb759e0aae557e3f6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e418e8b5&x-expires=1775620800&x-signature=9nXI83mS19bKSjKIDAkZOffDkPQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,we are in the gym and offices and at home,we are in the gym and offices and at home,False,weak
