text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail,comment_text,comment_text_norm,keep,keep_reason
solid bro....solid. when I am up I will remember this.,0,,2025-07-24T17:37:53.000Z,thechemicalbiochemist,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7247934573227541509,7530704003530949381,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/48b2d0780469303b9e17a0ab1936a4a8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3692be9d&x-expires=1775613600&x-signature=W6wxd0e9NBy8ewPV%2Fd6yoYN9Tgs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,solid bro....solid. when I am up I will remember this.,solid bro....solid. when I am up I will remember this.,True,content_reaction
Actually in the last video I was hospitalized and that was my wife sitting next to me on my hospital bed. when God wants to make you he breaks you 1st. I take it positively. thank you,0,,2025-07-24T17:25:14.000Z,thechemicalbiochemist,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7247934573227541509,7530700752831709958,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/48b2d0780469303b9e17a0ab1936a4a8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3692be9d&x-expires=1775613600&x-signature=W6wxd0e9NBy8ewPV%2Fd6yoYN9Tgs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Actually in the last video I was hospitalized and that was my wife sitting next to me on my hospital bed. when God wants to make you he breaks you 1st. I take it positively. thank you,Actually in the last video I was hospitalized and that was my wife sitting next to me on my hospital bed. when God wants to make you he breaks you 1st. I take it positively. thank you,True,content_reaction
Imagine having a car from sales of people who don't have cars then acting like that. I'd cancel him.,0,,2025-07-21T10:02:39.000Z,sambchic,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7219710680685249542,7529473402803077893,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/54048cce0f96b9d936b584fb6201910e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=01bd3051&x-expires=1775613600&x-signature=nfzDZCTICh3shWsodEbGvZVz%2FPQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Imagine having a car from sales of people who don't have cars then acting like that. I'd cancel him.,Imagine having a car from sales of people who don't have cars then acting like that. I'd cancel him.,True,piece_relevant
with a car you can jump from A to C bypassing B,1,,2025-07-31T21:22:15.000Z,its.isaac.k2,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7261672951153361925,7533359417095029509,https://p16-common-sign.tiktokcdn-eu.com/tos-maliva-avt-0068/c6a2dd566d685751828bbf5da7b0459b~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=aed6c59d&x-expires=1775613600&x-signature=SF1FYDjP%2FAH5tn8OfOdcvQX474k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,with a car you can jump from A to C bypassing B,with a car you can jump from A to C bypassing B,True,piece_relevant
you said it so good...,0,,2025-07-22T08:26:06.000Z,betc71,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7382624008245937158,7529817295902262022,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b7dbf643cb1078cf28992b4057bafcb1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=63d329b1&x-expires=1775613600&x-signature=leait0okuw487hW1PIKlfVkRqQY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,you said it so good...,you said it so good...,True,emotive_reaction
Thank you,1,,2025-07-22T10:06:45.000Z,ndiranguvincent1010,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7089878522697286661,7529845550658765624,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/bef625dafab1cd3e944b36f9dcf8b5e2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=598ca173&x-expires=1775613600&x-signature=08h9GAOQsWZnRVPXvoIfinOrvvg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Thank you,Thank you,True,content_reaction
😂don't even know how to drive @35,2,,2025-07-21T06:56:56.000Z,favoured_71,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6893433733053318149,7529425533961601797,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/2e4a41a18b01ddbf2a0d375e7e770a7a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=095ae096&x-expires=1775613600&x-signature=hfY7MazODW8aZigyVxL0Dr1tfGY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,😂don't even know how to drive @35,😂don't even know how to drive @35,True,piece_relevant
"sisi ata tukienda walk is an achievement,eating is achievement,kukosa kutapika ni achievement na mwingine anatwambia kuhusu gari",5,,2025-07-21T13:56:28.000Z,mzungumwituu0,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7466697548817204229,7529533697260520248,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/e37432a68a1d5c9ea38ee19c3aa5f43f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5415dad5&x-expires=1775613600&x-signature=lUwN6bE0bx3FXBVT2pUy%2FMLc1UI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"sisi ata tukienda walk is an achievement,eating is achievement,kukosa kutapika ni achievement na mwingine anatwambia kuhusu gari","sisi ata tukienda walk is an achievement,eating is achievement,kukosa kutapika ni achievement na mwingine anatwambia kuhusu gari",True,substantive_broad
💯💯💯💯💯💯thank you,1,,2025-07-21T19:32:22.000Z,the.millionaire.g6,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7194174806244967430,7529620270718649094,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ba5ffb9fef3564325221426191050a71~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=151b064f&x-expires=1775613600&x-signature=VjtWnal7KPRzyM4wznFlBwq1jKM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,💯💯💯💯💯💯thank you,💯💯💯💯💯💯thank you,True,content_reaction
It's not even about feeling insulted it is the stupidity and ego of someone who is depending on the same people he's belittling. You'll be fine 🫂,4,,2025-07-21T10:06:57.000Z,alexcellency,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6670099293254959110,7529474516465861432,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7323711260128722950~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=da86dca4&x-expires=1775613600&x-signature=5RtmEah2Wvu5guLqvREYhLGSM3Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,It's not even about feeling insulted it is the stupidity and ego of someone who is depending on the same people he's belittling. You'll be fine 🫂,It's not even about feeling insulted it is the stupidity and ego of someone who is depending on the same people he's belittling. You'll be fine 🫂,True,piece_relevant
Thank you.,1,,2025-07-21T17:53:38.000Z,lady_miriam1,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7083425192164590598,7529594812531229446,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4d1a237669272fb71c315eedecdb0961~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8c67f55b&x-expires=1775613600&x-signature=ogs7xVun8dzjaSd7NliAnxQYz5Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Thank you.,Thank you.,True,content_reaction
hugs 🫂 divine healing be upon you.you are strength to someone else.,1,,2025-07-21T08:09:55.000Z,njeriwaiganjo90,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7308961404596683782,7529442139450721029,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/f5121aa844f071857240aaff7669fb86~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e044f7f6&x-expires=1775613600&x-signature=Yos5ehOWCyWyqx69EsQLwo96Pas%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,hugs 🫂 divine healing be upon you.you are strength to someone else.,hugs 🫂 divine healing be upon you.you are strength to someone else.,True,substantive_broad
"Amen.
I am strength to someone else, hard to believe or even feel it but it's true, I truly am imagine...",0,,2025-07-21T08:14:50.000Z,lady_miriam1,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7083425192164590598,7529445626662191877,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4d1a237669272fb71c315eedecdb0961~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8c67f55b&x-expires=1775613600&x-signature=ogs7xVun8dzjaSd7NliAnxQYz5Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"Amen.
I am strength to someone else, hard to believe or even feel it but it's true, I truly am imagine...","Amen. I am strength to someone else, hard to believe or even feel it but it's true, I truly am imagine...",True,scope_relevant
"Mimi I felt for those who don't have....Mimi I have, and let me tell you, Nduthi (TAXI BARIDI) is my ride 90%.I use it either for emergency, visiting home, long travels or errands that I need to finish quickly....And all this happens rarely...meaning TAXI BARIDI ndio👌🏾👌🏾😁",0,,2025-08-27T02:35:57.000Z,kkkirera,https://www.tiktok.com/@eddykimani/video/7529240986954861829,107396424706764800,7543088449746993925,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b1c09567ea23126bb85d0482eccca7bc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3119594c&x-expires=1775613600&x-signature=yeZzSX3HK%2FTf%2BUetYk%2F16sw0rIc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"Mimi I felt for those who don't have....Mimi I have, and let me tell you, Nduthi (TAXI BARIDI) is my ride 90%.I use it either for emergency, visiting home, long travels or errands that I need to finish quickly....And all this happens rarely...meaning TAXI BARIDI ndio👌🏾👌🏾😁","Mimi I felt for those who don't have....Mimi I have, and let me tell you, Nduthi (TAXI BARIDI) is my ride 90%.I use it either for emergency, visiting home, long travels or errands that I need to finish quickly....And all this happens rarely...meaning TAXI BARIDI ndio👌🏾👌🏾😁",True,content_reaction
the problem is not the message it's the way he put out the message in a way he was shaming people..he spoke out of who not because he was genuinely concerned,0,,2025-07-21T18:32:17.000Z,wanjohi.paul7,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7378812266311713800,7529604761525781304,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/dbb3f647011e982102646b910bc64143~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1e5a2028&x-expires=1775613600&x-signature=dwzmy6ds3Hn4Qtu4wtFvHbOw4PM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,the problem is not the message it's the way he put out the message in a way he was shaming people..he spoke out of who not because he was genuinely concerned,the problem is not the message it's the way he put out the message in a way he was shaming people..he spoke out of who not because he was genuinely concerned,True,content_reaction
Anyone who read the story learnt an important thing...one can go from grace to grass with just a simple mistake- I fear bank loans like plaque,2,,2025-07-21T08:45:49.000Z,kizee282,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7223778788260725765,7529453607151813381,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/53765c4abe29ee8508d3e85e5a312d47~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f24ad261&x-expires=1775613600&x-signature=Y%2Bvx92BNjvudS71ZwVHbym20oNM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Anyone who read the story learnt an important thing...one can go from grace to grass with just a simple mistake- I fear bank loans like plaque,Anyone who read the story learnt an important thing...one can go from grace to grass with just a simple mistake- I fear bank loans like plaque,True,content_reaction
yes this is the story....Either on Tuko Talks or Lynn Ngugi...,1,,2025-08-27T02:31:56.000Z,kkkirera,https://www.tiktok.com/@eddykimani/video/7529240986954861829,107396424706764800,7543087389142106886,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b1c09567ea23126bb85d0482eccca7bc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3119594c&x-expires=1775613600&x-signature=yeZzSX3HK%2FTf%2BUetYk%2F16sw0rIc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,yes this is the story....Either on Tuko Talks or Lynn Ngugi...,yes this is the story....Either on Tuko Talks or Lynn Ngugi...,True,content_reaction
"I know the story. It was done by Tuko .The saddest, it made me hate loans",5,,2025-07-21T02:48:13.000Z,boldxcreations,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7238161736946680838,7529361461786280760,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/9aca9f3315fd229334915e85ae99fe12~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d5ed8dd2&x-expires=1775613600&x-signature=RJ%2B9plG4d7G2D2%2F3cf052WJlxNI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"I know the story. It was done by Tuko .The saddest, it made me hate loans","I know the story. It was done by Tuko .The saddest, it made me hate loans",True,content_reaction
"life aaah ,i remember i called her just to say sorry because by that time my dad was also deported karibe mzee atuzimie things ilifall apart",0,,2025-07-21T06:59:27.000Z,nyar.onyango76,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7364283204680090629,7529426150407832325,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/3f2fc0e3841fb208c7ad79f52cac5310~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8aa5d7a1&x-expires=1775613600&x-signature=PfmfdUVrSwxT8C0AQ5gJfuoipYY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"life aaah ,i remember i called her just to say sorry because by that time my dad was also deported karibe mzee atuzimie things ilifall apart","life aaah ,i remember i called her just to say sorry because by that time my dad was also deported karibe mzee atuzimie things ilifall apart",True,scope_relevant
I saw this story too.,1,,2025-08-27T02:30:53.000Z,kkkirera,https://www.tiktok.com/@eddykimani/video/7529240986954861829,107396424706764800,7543087148334154501,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b1c09567ea23126bb85d0482eccca7bc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3119594c&x-expires=1775613600&x-signature=yeZzSX3HK%2FTf%2BUetYk%2F16sw0rIc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,I saw this story too.,I saw this story too.,True,content_reaction
Na mistake Ingine alilea watoto na mguu expeciallyt the boy.in a way she couldn't get any support and yet they were all grown,0,,2025-07-22T18:28:16.000Z,user7994078534400,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7158430663002260486,7529974821247370040,https://p19-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0a721c14&x-expires=1775613600&x-signature=cJ9BbXaZA4Xg6Jb8hhFot7Bw1l4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Na mistake Ingine alilea watoto na mguu expeciallyt the boy.in a way she couldn't get any support and yet they were all grown,Na mistake Ingine alilea watoto na mguu expeciallyt the boy.in a way she couldn't get any support and yet they were all grown,True,scope_relevant
so with this logic rental is a liability right? then where should we live?,0,,2025-07-22T06:30:34.000Z,marvin.7000,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7018478828213683206,7529787567727510278,https://p16-common-sign.tiktokcdn-eu.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=82ac80db&x-expires=1775613600&x-signature=GJvx%2Fqx7Fyn5QgBFsJ10YpCR7xY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,so with this logic rental is a liability right? then where should we live?,so with this logic rental is a liability right? then where should we live?,True,content_reaction
my uncle is one if them ooo.he prefers his kids cars..yeye alisema pressure can't kill him,0,,2025-07-22T06:54:06.000Z,roro88009,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7410804567694377990,7529795915499324166,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/5b6cd160998727d52bd2fd115c5ea5df~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=44b29179&x-expires=1775613600&x-signature=doRjQt62xVEnESdV5ZjKP2g%2FUH4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,my uncle is one if them ooo.he prefers his kids cars..yeye alisema pressure can't kill him,my uncle is one if them ooo.he prefers his kids cars..yeye alisema pressure can't kill him,True,piece_relevant
Let me remind him of the guys who had great jobs with USAID. When Trump won the elections they found themselves jobless and unable to service loans.,1,,2025-07-21T18:02:36.000Z,user4132340508023,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7259666897935156230,7529595706744685368,https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b620baca&x-expires=1775613600&x-signature=qgVCaI4djaETyYJNwRjg%2FaqMc6A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Let me remind him of the guys who had great jobs with USAID. When Trump won the elections they found themselves jobless and unable to service loans.,Let me remind him of the guys who had great jobs with USAID. When Trump won the elections they found themselves jobless and unable to service loans.,True,content_reaction
mimi apa a beneficiary of car hire every day u get even high end companies hiring cars juu maintaining fleets is not possible,1,,2025-07-21T11:22:59.000Z,mheshi.p.n.n,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7424955373603881989,7529494115266233094,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a31a2eb65c4dd7e2233fd650e44ba2e5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9f5f089f&x-expires=1775613600&x-signature=YNbduw5qDK7IZ4auyVlFrxGBeC0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,mimi apa a beneficiary of car hire every day u get even high end companies hiring cars juu maintaining fleets is not possible,mimi apa a beneficiary of car hire every day u get even high end companies hiring cars juu maintaining fleets is not possible,True,piece_relevant
He used to insult men and caught too comfortable with it. His audience were women. We knew one day he'll abuse the very women he enjoys their audience and money. He should ask his mother where his father is to teach him some mannerism.,8,,2025-07-21T02:37:43.000Z,mikejordan29,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7344632476684321798,7529358747912667909,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/6056b578b42552bb7bd8717459366e0a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6e4cdca8&x-expires=1775613600&x-signature=RMff5HUAMeyK3T%2BSLbRk6uSEGpo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,He used to insult men and caught too comfortable with it. His audience were women. We knew one day he'll abuse the very women he enjoys their audience and money. He should ask his mother where his father is to teach him some mannerism.,He used to insult men and caught too comfortable with it. His audience were women. We knew one day he'll abuse the very women he enjoys their audience and money. He should ask his mother where his father is to teach him some mannerism.,True,scope_relevant
"eddy eddy our elder cool brother as we grow up , here we are we looked up to you.todsy we are responsible. be blessed.",0,0.0,2025-07-22T14:25:59.000Z,d.n.m50,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7392138681992348678,7529912370699043640,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/3c6cef71509ce5b2cef886141abc09ff~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b7e20dde&x-expires=1775613600&x-signature=UYetVcpQecrC0JOoAJnHPKkDRCc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"eddy eddy our elder cool brother as we grow up , here we are we looked up to you.todsy we are responsible. be blessed.","eddy eddy our elder cool brother as we grow up , here we are we looked up to you.todsy we are responsible. be blessed.",True,piece_relevant
"theres a time i had the funds to buy a car cash without a loan..andd i didnt.my thoughts...i can use public transport,my business is near my home..i walk and its a depreciating asset..for me itd have cost more having a car..so i decided not to buy it",26,0.0,2025-07-21T03:46:54.000Z,umm_raya2024,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7358976896934609926,7529376564678427448,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6bade0ed7abb7e17f4e09e7d4b69b878~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e2507a5d&x-expires=1775613600&x-signature=viS1A9iYPmpplD%2BI7eYJrDoUu%2FU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"theres a time i had the funds to buy a car cash without a loan..andd i didnt.my thoughts...i can use public transport,my business is near my home..i walk and its a depreciating asset..for me itd have cost more having a car..so i decided not to buy it","theres a time i had the funds to buy a car cash without a loan..andd i didnt.my thoughts...i can use public transport,my business is near my home..i walk and its a depreciating asset..for me itd have cost more having a car..so i decided not to buy it",True,piece_relevant
"I just laughed wen i saw the video 🤣🤣.. I sometimes regret have a car but i also need it bt a having a car it's not like you've made it in life, i have friends without cars but they have made it more than me bt it's just life",17,0.0,2025-07-21T00:13:56.000Z,sir.afande,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7188229004817024006,7529321726434640658,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/9edfb15c2b0c5b30a170a6a6b8de5371~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4b97356d&x-expires=1775613600&x-signature=2Ap7wQ5QuwZX2Jds%2BdYfBfTpUCo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"I just laughed wen i saw the video 🤣🤣.. I sometimes regret have a car but i also need it bt a having a car it's not like you've made it in life, i have friends without cars but they have made it more than me bt it's just life","I just laughed wen i saw the video 🤣🤣.. I sometimes regret have a car but i also need it bt a having a car it's not like you've made it in life, i have friends without cars but they have made it more than me bt it's just life",True,piece_relevant
"Life humbles the pride. Unaweza amka asubuhi uingie barabara nduthi ipite na wewe ukufe. Khalif kairo was everything you could admire~now he's nowhere. Unaweza amka siku moja upigwe na stroke which can incapacitate you to a point that you can't drive that car. Unaweza amka hivi waseme wewe ni mwizi na hiyo biashara ni haram, upigwe tax moja safi, hadi wa auction hiyo gari. Ugonjwa inaweza ingilia familia yenu i drain all your resources hadi uuze hiyo gari. Mambo ni mingi. We have seen people in our villages who were might. Sai ukienda kwa boma old cars na tractors za Massey furguson ziko kwa mawe na na yeye ni pauper. Life!!!🤭",17,1.0,2025-07-21T10:39:04.000Z,duke.junior46,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7394441712595469317,7529482826786489093,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/dceaa9da0550df8f4b46e2cf8bcc51e5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4c3517fd&x-expires=1775613600&x-signature=5BhRFH8PGSKJKAhpWviglPe9vZU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"Life humbles the pride. Unaweza amka asubuhi uingie barabara nduthi ipite na wewe ukufe. Khalif kairo was everything you could admire~now he's nowhere. Unaweza amka siku moja upigwe na stroke which can incapacitate you to a point that you can't drive that car. Unaweza amka hivi waseme wewe ni mwizi na hiyo biashara ni haram, upigwe tax moja safi, hadi wa auction hiyo gari. Ugonjwa inaweza ingilia familia yenu i drain all your resources hadi uuze hiyo gari. Mambo ni mingi. We have seen people in our villages who were might. Sai ukienda kwa boma old cars na tractors za Massey furguson ziko kwa mawe na na yeye ni pauper. Life!!!🤭","Life humbles the pride. Unaweza amka asubuhi uingie barabara nduthi ipite na wewe ukufe. Khalif kairo was everything you could admire~now he's nowhere. Unaweza amka siku moja upigwe na stroke which can incapacitate you to a point that you can't drive that car. Unaweza amka hivi waseme wewe ni mwizi na hiyo biashara ni haram, upigwe tax moja safi, hadi wa auction hiyo gari. Ugonjwa inaweza ingilia familia yenu i drain all your resources hadi uuze hiyo gari. Mambo ni mingi. We have seen people in our villages who were might. Sai ukienda kwa boma old cars na tractors za Massey furguson ziko kwa mawe na na yeye ni pauper. Life!!!🤭",True,piece_relevant
I too lost my car from bad relationship decision bought it at 30 and now at 32 I don't have it. Life is so unpredictable,5,,2025-07-21T09:12:56.000Z,msndemo,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7184402113035633669,7529460596158448389,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/f8400a8f525b768e1e55021fe1ed19b3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5e982388&x-expires=1775613600&x-signature=52CnrW1%2FLtlDWA1PXlp6CCo9P0M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,I too lost my car from bad relationship decision bought it at 30 and now at 32 I don't have it. Life is so unpredictable,I too lost my car from bad relationship decision bought it at 30 and now at 32 I don't have it. Life is so unpredictable,True,piece_relevant
"a car is a moving coffin , cause you can die any minute you are inside it",1,,2025-07-23T18:31:42.000Z,speedster2543,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7172646597288674309,7530346040584160056,https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b620baca&x-expires=1775613600&x-signature=qgVCaI4djaETyYJNwRjg%2FaqMc6A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,"a car is a moving coffin , cause you can die any minute you are inside it","a car is a moving coffin , cause you can die any minute you are inside it",True,piece_relevant
😊 Thank you,0,,2025-07-25T13:03:41.000Z,janeyshiques,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6855979179327439877,7531004436538950456,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9b459784ebde73ee3be9a7b6b4d51e76~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=24467bc3&x-expires=1775613600&x-signature=DSjk%2BiPTTT0TEBccMsUNpQojGTE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,😊 Thank you,😊 Thank you,True,content_reaction
"Dear Lord, you know my heart and you understand that i love cars I'm tired using public transport..35 is almost here😂",2,3.0,2025-07-21T04:41:52.000Z,......lilly2,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7380268045769769990,7529390745174983429,https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/c3d8fe5d93188c12313492ecadf935c0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cbf1bdcb&x-expires=1775613600&x-signature=93PaUVK5I0xWEoqy%2FJldECr0ppY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2,"Dear Lord, you know my heart and you understand that i love cars I'm tired using public transport..35 is almost here😂","Dear Lord, you know my heart and you understand that i love cars I'm tired using public transport..35 is almost here😂",True,piece_relevant
