text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail,comment_text,comment_text_norm,keep,keep_reason
May God restore you 🙏🙏,2,,2025-08-21T14:24:16.000Z,surpu.johnson,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6952953650248451078,7541044479274828600,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a1723aba443daa04b4bffa1188b3117e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fce289a4&x-expires=1775613600&x-signature=cbQNSxskkitJtVxxYBlSfP4L%2F74%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,May God restore you 🙏🙏,May God restore you 🙏🙏,False,weak
Blessings to you bro,2,,2025-07-31T07:39:47.000Z,wahitotravels,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6791124570428425222,7533147470960853816,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7324817625275858949~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f453da06&x-expires=1775613600&x-signature=SCWOZarbI8TYy%2Bn8Dj6f3jQIB4U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Blessings to you bro,Blessings to you bro,False,weak
Dod bless you 🙏,1,,2025-07-30T18:54:25.000Z,dianaloves254,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7012670919714964485,7532950250848649990,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/3f1343dd11238545c8b242d9459eec2e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1ecc4c57&x-expires=1775613600&x-signature=PI8O0Ng6uOnz0CN%2BVIu3kpjScPI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Dod bless you 🙏,Dod bless you 🙏,False,weak
pole.,1,,2025-07-28T12:39:14.000Z,chybire,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7419726200556438534,7532111369765290808,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/9f1435200dd0347d80bb4270a013327d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0f5a7832&x-expires=1775613600&x-signature=zO7DtLRZiP%2BXPv2FeUifZUEIpNo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,pole.,pole.,False,too_short
Brooo you have a good heart ❣️,1,,2025-07-25T07:23:08.000Z,riky_823,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7467219916006409232,7530916648389509893,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e11539567bc05a1bf058692300d2db1d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5bafe274&x-expires=1775613600&x-signature=2o4e1W2U%2FjOSki%2BvOrYUx%2BrEZRE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Brooo you have a good heart ❣️,Brooo you have a good heart ❣️,False,weak
"You didn't... In fact, if you really think about it, you have won.",1,,2025-07-23T14:39:07.000Z,gracejiji7,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7071854850815984646,7530286879763710727,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9f1206ac0eb41590241dfbd237461a19~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=60497afe&x-expires=1775613600&x-signature=Ag5bIzT6P3O0%2FLraqo3GX6BQvKg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"You didn't... In fact, if you really think about it, you have won.","You didn't... In fact, if you really think about it, you have won.",False,weak
Sell again and and again si heri ukuwe na a smilling Dad that a car?,1,,2025-07-22T18:24:34.000Z,user7994078534400,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7158430663002260486,7529973861569594118,https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b620baca&x-expires=1775613600&x-signature=qgVCaI4djaETyYJNwRjg%2FaqMc6A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Sell again and and again si heri ukuwe na a smilling Dad that a car?,Sell again and and again si heri ukuwe na a smilling Dad that a car?,True,piece_relevant
wachana na social media dear,1,,2025-07-21T19:33:27.000Z,the.millionaire.g6,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7194174806244967430,7529620532984873734,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ba5ffb9fef3564325221426191050a71~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=151b064f&x-expires=1775613600&x-signature=VjtWnal7KPRzyM4wznFlBwq1jKM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,wachana na social media dear,wachana na social media dear,False,weak
Big up 🔥,0,,2025-09-28T06:53:58.000Z,kenmustlive,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6972852987035649029,7555029579926618936,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/be73c4d2df6a4d5f5da5050541218889~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6f3dda74&x-expires=1775613600&x-signature=%2Fng0MEt9mTYN%2FBx%2Br49Ywq9AJKM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Big up 🔥,Big up 🔥,False,too_short
you are about to get another one soon bro,0,,2025-09-02T18:57:32.000Z,www.tiktok7.com.captain,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7259304362567058437,7545567960413340422,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/dab906bf079f869d8dbf95b4af68f668~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2ec6c5f8&x-expires=1775613600&x-signature=lfAn03egaIwwT1gYakPOSHozOuI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,you are about to get another one soon bro,you are about to get another one soon bro,False,weak
🫂,1,,2025-07-30T12:46:04.000Z,thrivewithelsie,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6689368161911489542,7532855322319946501,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/f69b53053bf6cb43b91ee3df77d8d61e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ea36170c&x-expires=1775613600&x-signature=C6%2F13cnnV3ttmFkVzqgZ2uIUN3w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,🫂,🫂,False,emoji_only
💯💯,0,,2025-07-23T08:46:14.000Z,ladymildredm,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6767626044469511173,7530195897826263864,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c8d1600791285301120d32779b0d92cc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=908cad29&x-expires=1775613600&x-signature=qnNmNztYDpIEwOrNtRafEUqDWcg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,💯💯,💯💯,False,emoji_only
"I am 35,I had it all cars,big cars a house,today I have nothing starting all over again.Let him stay humble. He is too proud n thinks Amefika........safari bado",91,,2025-07-21T00:20:39.000Z,likaya765,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7353275521352090630,7529323451493171973,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/3b52bdacc5ac86d1cf4e1110ab6b50f1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3a4797a3&x-expires=1775613600&x-signature=2brHKdWs6TVJo7%2BBbXSf71e%2B9iw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"I am 35,I had it all cars,big cars a house,today I have nothing starting all over again.Let him stay humble. He is too proud n thinks Amefika........safari bado","I am 35,I had it all cars,big cars a house,today I have nothing starting all over again.Let him stay humble. He is too proud n thinks Amefika........safari bado",True,piece_relevant
May God's favour be upon you 🙏,2,,2025-07-21T08:18:16.000Z,cynthiandinda312,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7113554698095346694,7529446526129783558,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7113860088900616194~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cf60854e&x-expires=1775613600&x-signature=avjY%2FFSZ5nxeoIFbb8LKbvsgrv8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,May God's favour be upon you 🙏,May God's favour be upon you 🙏,False,weak
yes some of us have had to start again and that's also part of the process of life,3,,2025-07-21T05:57:33.000Z,nonidiaries,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6836830663636976645,7529410251783865094,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/08abb26e43fc87edc03de04d922b31c9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bd6abe6b&x-expires=1775613600&x-signature=i33IX0kiOMpIAfWfijwnwhubL54%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,yes some of us have had to start again and that's also part of the process of life,yes some of us have had to start again and that's also part of the process of life,False,weak
What happened?,0,,2025-07-21T21:20:47.000Z,ri.fo11,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7029677725493904390,7529648196386898744,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/f216a1f1b706cab951b8f128f5094fd3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dbf259b2&x-expires=1775613600&x-signature=Lc6AwublQ%2BjDFLmeLt7yuEhQ4MM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,What happened?,What happened?,False,too_short
God will restore sooner than you know. You are humble and it's been noted bro,15,,2025-07-21T02:54:05.000Z,d_okelo,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6653843930058211333,7529362976286442246,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/edd46192a6ebcbe7454a8f428b217edb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a4205445&x-expires=1775613600&x-signature=89d0UsyLqDRL1ihT2fxRk8dPQ6w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,God will restore sooner than you know. You are humble and it's been noted bro,God will restore sooner than you know. You are humble and it's been noted bro,False,weak
"Amen ,Amen ,Amen,from your mouth to God's ears.",15,,2025-07-21T04:15:13.000Z,likaya765,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7353275521352090630,7529383839971885829,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/3b52bdacc5ac86d1cf4e1110ab6b50f1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3a4797a3&x-expires=1775613600&x-signature=2brHKdWs6TVJo7%2BBbXSf71e%2B9iw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"Amen ,Amen ,Amen,from your mouth to God's ears.","Amen ,Amen ,Amen,from your mouth to God's ears.",False,weak
it's life but don't loose hope ur tomorrow will be better than today🫂🫂🫂🫂🫂🫂,0,,2025-07-21T18:12:51.000Z,safia.abdi79,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7288284113482613766,7529599001784959800,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a2afdda67e0415434af27489841486a9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cc46a7e4&x-expires=1775613600&x-signature=%2B333bZrEuJzm46XljfqZzR6JeSc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,it's life but don't loose hope ur tomorrow will be better than today🫂🫂🫂🫂🫂🫂,it's life but don't loose hope ur tomorrow will be better than today🫂🫂🫂🫂🫂🫂,False,weak
"my dad was filthy rich when I was young but later in life everything disappeared and that really affected me. I prayed to God ""Better bless me later than earlier then I end up poor.",10,,2025-07-21T01:02:14.000Z,mikemwatha,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6787313881498895366,7529334187703354120,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a4aee2655eef42896d2dde6039898008~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=697acb5c&x-expires=1775613600&x-signature=dHV%2Flz6bJOsVgRg%2BPGOMLHn%2BBfg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"my dad was filthy rich when I was young but later in life everything disappeared and that really affected me. I prayed to God ""Better bless me later than earlier then I end up poor.","my dad was filthy rich when I was young but later in life everything disappeared and that really affected me. I prayed to God ""Better bless me later than earlier then I end up poor.",True,scope_relevant
mine too ...life will humble you I swear.,3,,2025-07-21T03:05:51.000Z,lucia.wanjiru3,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7118512887006299141,7529365987772138246,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b24d4d4a9d9505ba31bc8e4224be8b0f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fe42961a&x-expires=1775613600&x-signature=QCFLmeBn8onUhmING9GPPpBxdn8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mine too ...life will humble you I swear.,mine too ...life will humble you I swear.,False,weak
Na watu wanalike. Because this is what they want to hear. People will love you when you're suffering,0,,2025-07-21T14:21:55.000Z,b_kish,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7190306985861268485,7529540238961820421,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/18a87a73949c44008615694b68d77426~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b9b30d4a&x-expires=1775613600&x-signature=3u2Kw%2BsiL2tNaoddrScArwvt%2FHs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Na watu wanalike. Because this is what they want to hear. People will love you when you're suffering,Na watu wanalike. Because this is what they want to hear. People will love you when you're suffering,True,content_reaction
imagine mpaka nafurahi nikiwa hapa peke yangu,1,,2025-07-21T16:15:00.000Z,nicholas.ngaithe,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7229775247237628934,7529569385805054725,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/584266a1a7e258aa39d62e7772f86bfc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=32da1ed4&x-expires=1775613600&x-signature=dPfaPBXj%2FS6VkYbEM4VTQdShUU8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,imagine mpaka nafurahi nikiwa hapa peke yangu,imagine mpaka nafurahi nikiwa hapa peke yangu,False,weak
That's life,1,,2025-07-21T00:29:47.000Z,vickodero,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6948707810947580933,7529325798953534264,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d44f828f4fb0d2c49c19c80a0065da90~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c2f81c28&x-expires=1775613600&x-signature=aId05YbaJSSyYrLxWqrt39h5yYk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,That's life,That's life,False,too_short
Good health is the greatest wealth. Stay blessed brother 🙏🏾,0,,2025-10-11T19:03:37.000Z,mwaspk1,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7057011092472300550,7560041825823916812,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7cdcea35720cad49734b6b2be9a0c2a3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=17305567&x-expires=1775613600&x-signature=DwkPsD9ibGqLarsPKFoEsD4RfM4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Good health is the greatest wealth. Stay blessed brother 🙏🏾,Good health is the greatest wealth. Stay blessed brother 🙏🏾,True,piece_relevant
sure,0,,2025-09-28T06:55:45.000Z,kenmustlive,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6972852987035649029,7555030086157550347,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/be73c4d2df6a4d5f5da5050541218889~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6f3dda74&x-expires=1775613600&x-signature=%2Fng0MEt9mTYN%2FBx%2Br49Ywq9AJKM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,sure,sure,False,too_short
that's my dad too.. Helping him is impossible and I accepted. And think pride was his downfall.,0,,2025-07-21T20:53:05.000Z,mikemwatha,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6787313881498895366,7529641041080189703,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a4aee2655eef42896d2dde6039898008~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=697acb5c&x-expires=1775613600&x-signature=dHV%2Flz6bJOsVgRg%2BPGOMLHn%2BBfg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,that's my dad too.. Helping him is impossible and I accepted. And think pride was his downfall.,that's my dad too.. Helping him is impossible and I accepted. And think pride was his downfall.,True,scope_relevant
😭😭😭😭😭you seee life,0,,2025-07-21T19:32:53.000Z,the.millionaire.g6,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7194174806244967430,7529620376865096454,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ba5ffb9fef3564325221426191050a71~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=525399a5&x-expires=1775613600&x-signature=HsDSXZv%2Fqqveotu58TBPRvjiqm0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,😭😭😭😭😭you seee life,😭😭😭😭😭you seee life,False,weak
"owned rentals,business,wife and job by 30.. all gone ... rebuilding again",0,,2025-07-21T18:00:38.000Z,livecastngodi,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6879791848996553733,7529596624600548102,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/5e8a444ab3dc75296ed35276d717b196~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=927b9246&x-expires=1775613600&x-signature=iZmIIj2sBoemwpDZeD2chqyQVho%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"owned rentals,business,wife and job by 30.. all gone ... rebuilding again","owned rentals,business,wife and job by 30.. all gone ... rebuilding again",True,piece_relevant
Me too n am not regretting,0,,2025-07-21T15:21:01.000Z,drhouse04,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7291153567402263558,7529555479473161016,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/39d66e16dcde7b49137e0d2e21ab0d5b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=eb0daddf&x-expires=1775613600&x-signature=WO0cZgypgF3OF0Zh0mAocxsJg84%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Me too n am not regretting,Me too n am not regretting,False,weak
Me too I owned one at 27 now at 34 I don’t have one.,0,,2025-07-21T11:56:45.000Z,jameswkim,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6818807501787546630,7529502845239198520,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/bfa76c69b18f7fc5b6f401e52cf4dd37~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=752d83e9&x-expires=1775613600&x-signature=%2FISDZmQBRJQR2rzd8Y08QisJHv0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Me too I owned one at 27 now at 34 I don’t have one.,Me too I owned one at 27 now at 34 I don't have one.,False,weak
ulisota,0,,2025-07-21T10:05:01.000Z,jeegachiri2,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6946589535388681221,7529474034468848390,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c769d0b8af72fc3b212dc86261719da7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f07900fd&x-expires=1775613600&x-signature=iP0SUACDkXlLRKPQ%2FmMoUeeIyJk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,ulisota,ulisota,False,too_short
Ukifika 40 we are just praying for good health and peace,3,,2025-07-21T05:05:53.000Z,gladwellnganga3,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6849766081366000646,7529396912697901880,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/822f2d2ea5f64ea9d585874c8a38af21~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a64dd2ab&x-expires=1775613600&x-signature=Eg1d3SuhsrTbTCtSCf7hHAcUOZE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Ukifika 40 we are just praying for good health and peace,Ukifika 40 we are just praying for good health and peace,True,piece_relevant
"Actually ukishafika 35 ni uhai, afya na amani tu",5,,2025-07-21T05:09:52.000Z,fyne_tattoo,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6910533061835244550,7529398005037613832,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d2557cde95d8baa4e9eb7681f0b49e66~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2341bdb3&x-expires=1775613600&x-signature=UwkkuhpieEsNL7g9cdyZVkv3zD8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,"Actually ukishafika 35 ni uhai, afya na amani tu","Actually ukishafika 35 ni uhai, afya na amani tu",True,piece_relevant
kwanza tu good health,3,,2025-07-21T11:20:59.000Z,mheshi.p.n.n,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7424955373603881989,7529493626318553861,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a31a2eb65c4dd7e2233fd650e44ba2e5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9f5f089f&x-expires=1775613600&x-signature=YNbduw5qDK7IZ4auyVlFrxGBeC0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,kwanza tu good health,kwanza tu good health,True,piece_relevant
When you have good health you are the wealthiest person on earth 🥰,2,,2025-07-22T04:50:26.000Z,gladwellnganga3,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6849766081366000646,7529764035223749432,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/822f2d2ea5f64ea9d585874c8a38af21~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a64dd2ab&x-expires=1775613600&x-signature=Eg1d3SuhsrTbTCtSCf7hHAcUOZE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,When you have good health you are the wealthiest person on earth 🥰,When you have good health you are the wealthiest person on earth 🥰,True,piece_relevant
good health is one of the biggest wealthy we can have,2,,2025-07-21T04:58:47.000Z,essy0950,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7389254923412915205,7529395099726611256,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/bf1e0f4c546e7628f0840b0c902f80fc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=07292644&x-expires=1775613600&x-signature=GfKC%2F3aCTc2jdERJXrVZIfV%2Fw6Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,good health is one of the biggest wealthy we can have,good health is one of the biggest wealthy we can have,True,piece_relevant
Exactly 💯,1,,2025-07-21T05:02:27.000Z,fyne_tattoo,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6910533061835244550,7529396093873341192,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d2557cde95d8baa4e9eb7681f0b49e66~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2341bdb3&x-expires=1775613600&x-signature=UwkkuhpieEsNL7g9cdyZVkv3zD8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Exactly 💯,Exactly 💯,False,too_short
hii Kenya mko very fast😂,7,,2025-07-21T07:42:42.000Z,kisainaj,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6812580243099485190,7529437314336342790,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/8b4f264935142a8f929fc973ba48129d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=537bea61&x-expires=1775613600&x-signature=m%2BAlmebxToU4tU149gplI%2Bi8afg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,hii Kenya mko very fast😂,hii Kenya mko very fast😂,False,weak
mara hiyo hiyo,2,,2025-07-21T08:58:01.000Z,dutchess254,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6868342299609318405,7529456756654375686,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/e895a658175eba23908ceccd3917c465~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dd9a559d&x-expires=1775613600&x-signature=oK4qbKpiLu0IgEx1j%2BIpwbGpMhQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,mara hiyo hiyo,mara hiyo hiyo,False,weak
Clients have canceled him? 😂,3,,2025-07-21T09:22:44.000Z,toshikaziu,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6971635130913801222,7529463143828144952,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7340199526411534341~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1cfe4c6c&x-expires=1775613600&x-signature=X07nHfRORk2ku%2B7x0MzuDCY8PgI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Clients have canceled him? 😂,Clients have canceled him? 😂,False,weak
what's happening? i want to heal. That guy really hurt me 😢,2,,2025-07-21T15:11:18.000Z,ismail_trublu,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6888276585617146885,7529551604549780230,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d161088116834c7bfc6ff816cd88d63a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=326efe61&x-expires=1775613600&x-signature=2QnmbW6OcEItzcUqNS0rdArBPwY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,what's happening? i want to heal. That guy really hurt me 😢,what's happening? i want to heal. That guy really hurt me 😢,True,scope_relevant
sorry,1,,2025-07-21T17:53:01.000Z,dutchess254,https://www.tiktok.com/@eddykimani/video/7529240986954861829,6868342299609318405,7529594664136803078,https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/e895a658175eba23908ceccd3917c465~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dd9a559d&x-expires=1775613600&x-signature=oK4qbKpiLu0IgEx1j%2BIpwbGpMhQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,sorry,sorry,False,too_short
They should continue more.,1,,2025-07-21T09:56:04.000Z,ruhembagwenjura,https://www.tiktok.com/@eddykimani/video/7529240986954861829,7289140176599843845,7529471710929748742,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/bd4065a76fe8e50b34de154843d542ad~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fdf0ba45&x-expires=1775613600&x-signature=5M5LZSpFDj0%2BwEltf0%2FafAmYiy0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,They should continue more.,They should continue more.,False,weak
