Content ID,Human_Q1,LLM_Q1,Exact_Q1,Human_Q1A,LLM_Q1A,Exact_Q1A,Jaccard_Q1A,Human_Q2,LLM_Q2,Exact_Q2,Jaccard_Q2,Human_Q3,LLM_Q3,Exact_Q3,Human_Q4,LLM_Q4,Exact_Q4,Human_Q5,LLM_Q5,Exact_Q5,Human_Q6,LLM_Q6,Exact_Q6,Human_Q7,LLM_Q7,Exact_Q7,Jaccard_Q7,Human_Q8,LLM_Q8,Exact_Q8,Jaccard_Q8,Human_Q9,LLM_Q9,Exact_Q9,Jaccard_Q9,Human_Q10,LLM_Q10,Exact_Q10,Jaccard_Q10,Human_Q11,LLM_Q11,Exact_Q11,Jaccard_Q11,Human_Q12,LLM_Q12,Exact_Q12,Human_Q13,LLM_Q13,Exact_Q13,Human_Q14,LLM_Q14,Exact_Q14,Human_Q15,LLM_Q15,Exact_Q15,Human_Q16,LLM_Q16,Exact_Q16,Human_Q17,LLM_Q17,Exact_Q17,Human_Q18,LLM_Q18,Exact_Q18,Human_Q18A,LLM_Q18A,Exact_Q18A,Jaccard_Q18A
2039762097798520881,Yes,No,0,Shares something surprising,,0,0.000000,Dating/marriage; Mental health,Dating/marriage,0,0.500000,Commentary/reaction content,Commentary/reaction content,1,"Yes, implicitly","Yes, explicitly",0,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,Yes,NO,0,Men are disadvantaged/victims; Men need to be fully self-reliant; Men need to improve themselves,,0,0.000000,Mental health/emotional struggle; Men’s behavior; Women/feminism,Women/feminism,0,0.333333,Assert dominance/control; More equality/respect for men; More self-discipline/fitness,No clear solution,0,0.000000,Advice/instruction; Commentary/opinion,Commentary/opinion,0,0.500000,Connection/social interaction; Entertainment/escapism; Information seeking,,0,0.000000,"Stories about men/women, Generalizations about men/women",Stories about men/women,0,Anecdotal examples,Anecdotal examples,1,Neutral,Positive,0,Negative,Negative,1,Positive,Positive,1,No,No,1,NO,NO,1,,,,
2040368802852962653,Yes,Yes,1,Shares something surprising,Use of all CAPS,0,0.000000,"Dating/marriage; Family/children; Gender issues, e.g. equality",Dating/marriage,0,0.333333,Commentary/reaction content,Commentary/reaction content,1,"Yes, implicitly","Yes, explicitly",0,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,Yes,Yes,1,Men are disadvantaged/victims; Men need to provide/succeed,Men need to dominate/lead,0,0.000000,Men’s behavior; Women/feminism,Women/feminism,0,0.500000,Assert dominance/control; More self-discipline/fitness,No clear solution,0,0.000000,Advice/instruction; Commentary/opinion,Advice/instruction,0,0.500000,Connection/social interaction; Entertainment/escapism; Information seeking,,0,0.000000,"Generalizations about men/women, Cultural/social observations",Generalizations about men/women,0,Presented as common sense,Presented as common sense,1,Neutral,Mixed,0,Negative,Negative,1,Positive,Positive,1,Yes,Somewhat,0,Yes,Yes,1,Calls for men to follow more traditional gender norms,Calls for men to follow more traditional gender norms,1,1.000000
2040406554671829239,No,Yes,0,,Humor or sarcasm,0,0.000000,Dating/marriage,"Gender issues, e.g. equality",0,0.000000,Commentary/reaction content,Commentary/reaction content,1,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,Yes,Yes,1,Men need to dominate/lead,Men need to dominate/lead,1,1.000000,Women/feminism,Men's behavior,0,0.000000,Assert dominance/control,Assert dominance/control,1,1.000000,Advice/instruction; Commentary/opinion,Commentary/opinion,0,0.500000,Information seeking,,0,0.000000,Generalizations about men/women,Generalizations about men/women,1,Presented as common sense,Presented as common sense,1,Mixed,Negative,0,Negative,Not mentioned,0,Positive,Positive,1,Somewhat,No,0,Yes,Yes,1,Calls for men to follow more traditional gender norms,Calls for men to follow more traditional gender norms,1,1.000000
2040414105522065830,No,Yes,0,,Humor or sarcasm; Shares something sexual,0,0.000000,Dating / Marriage,Dating/marriage,0,0.000000,Commentary Content,Commentary/reaction content,0,"Yes, explicitly","Yes, explicitly",1,More regressive,More regressive/traditional/restrictive,0,NO,Yes,0,,Men need to dominate/lead,0,0.000000,Women / Women's Behavior,Women/feminism,0,0.000000,Assert dominance / control,No clear solution,0,0.000000,Debate / Argument,Commentary/opinion,0,0.000000,None of these apply,,0,0.000000,Generalizations about women,Generalizations about men/women,0,No Justification,Presented as common sense,0,Mixed,Negative,0,Negative,Negative,1,Positive,Positive,1,No,Somewhat,0,NO,Yes,0,,Calls for men to follow more traditional gender norms,0,0.000000
2040452017219310007,Yes,Yes,1,Other,Humor or sarcasm,0,0.000000,"Dating/marriage; Gender issues, e.g. equality","Gender issues, e.g. equality",0,0.500000,Commentary/reaction content,Commentary/reaction content,1,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,Yes,Yes,1,Mixed/unclear,Men need to dominate/lead,0,0.000000,Women/feminism,Women/feminism,1,1.000000,Assert dominance/control; More equality/respect for men,No clear solution,0,0.000000,Commentary/opinion,Commentary/opinion,1,1.000000,Information seeking,,0,0.000000,Generalizations about men/women,Generalizations about men/women,1,Anecdotal examples,Presented as common sense,0,Positive,Positive,1,Negative,Negative,1,Positive,Positive,1,Somewhat,No,0,Yes,Yes,1,Calls for women to follow more traditional gender norm,Calls for women to follow more traditional gender norms,0,0.000000
2040459874526433729,No,Yes,0,,Humor or sarcasm,0,0.000000,Dating/marriage,"Gender issues, e.g. equality",0,0.000000,Commentary/reaction content,Commentary/reaction content,1,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,Yes,NO,0,Men need to dominate/lead,,0,0.000000,Men's behavior,Men's behavior,1,1.000000,Assert dominance/control,No clear solution,0,0.000000,Advice/instruction; Commentary/opinion,Commentary/opinion,0,0.500000,Information seeking,,0,0.000000,Generalizations about men/women,Generalizations about men/women,1,Presented as common sense,Presented as common sense,1,Neutral,Negative,0,Mixed,Not mentioned,0,Positive,Positive,1,Yes,Somewhat,0,Yes,Yes,1,Calls for men to follow more traditional gender norms,Calls for men to follow more traditional gender norms,1,1.000000
2040474881876267501,Yes,Yes,1,Other,Humor or sarcasm; Use of all CAPS,0,0.000000,Dating/marriage; Money/status,Money/status,0,0.500000,"Motivational/self-help content, Commentary/reaction content",Commentary/reaction content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,Yes,Yes,1,Men need to be fully self-reliant; Men need to provide/succeed,Men need to provide/succeed,0,0.500000,Economic/status pressure; Men’s behavior,Men's behavior,0,0.000000,More self-discipline/fitness; More wealth/status,More wealth/status,0,0.500000,Advice/instruction; Commentary/opinion; Motivational speech,Commentary/opinion,0,0.333333,Self expression/identity construction; Status seeking,,0,0.000000,"Generalizations about men/women, moral/religious claims",Generalizations about men/women,0,"Presented as common sense, No justification",Presented as common sense,0,Negative,Negative,1,Mixed,Not mentioned,0,Positive,Positive,1,Yes,Somewhat,0,Yes,Yes,1,Calls for men to follow more traditional gender norms,Calls for men to follow more traditional gender norms,1,1.000000
2043969069993378270,No,No,1,,,,,Dating/marriage,Dating/marriage,1,1.000000,Commentary/reaction content,Commentary/reaction content,1,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,Yes,Yes,1,Men need to not show emotions,Men need to dominate/lead,0,0.000000,Women/feminism,Men's behavior,0,0.000000,Assert dominance/control; More equality/respect for women,Assert dominance/control,0,0.500000,Advice/instruction,Advice/instruction,1,1.000000,Connection/social interaction; Information seeking,,0,0.000000,Generalizations about men/women,Generalizations about men/women,1,Presented as common sense,Presented as common sense,1,Mixed,Mixed,1,Unclear,Mixed,0,Positive,Positive,1,No,No,1,Yes,Yes,1,Other,Calls for men to follow more traditional gender norms,0,0.000000
2046157177539162148,No,No,1,,,,,Gender issues; social issues,Dating/marriage,0,0.000000,Commentary/reaction content,Commentary/reaction content,1,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,Yes,NO,0,Other,,0,0.000000,Global political/social/cultural problems,Women/feminism,0,0.000000,No clear solution,No clear solution,1,1.000000,Advice/instruction; Commentary/opinion,Commentary/opinion,0,0.500000,Information seeking,,0,0.000000,Mixed,Generalizations about men/women,0,References external sources,Presented as common sense,0,Neutral,Mixed,0,Negative,Negative,1,Positive,Positive,1,Somewhat,Somewhat,1,Yes,NO,0,Other,,0,0.000000
2046177081617166630,Yes,Yes,1,Uses a news headline or social media trend as opener,Use of all CAPS,0,0.000000,"Dating/marriage; Gender issues, e.g. equality; Mental health; Social issues, e.g. corruption","Gender issues, e.g. equality",0,0.250000,Commentary/reaction content,Commentary/reaction content,1,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,Yes,NO,0,Men need to be fully self-reliant; Men need to dominate/lead; Men need to improve themselves; Men need to not show emotions; Other,,0,0.000000,Men’s behavior; Women/feminism,Men's behavior,0,0.000000,Assert dominance/control; More self-discipline/fitness,No clear solution,0,0.000000,Advice/instruction; Commentary/opinion; Personal story,Commentary/opinion,0,0.333333,Connection/social interaction; Self expression/identity construction; Status seeking,,0,0.000000,"Personal experience, Stories about men/women, Generalizations about men/women",Generalizations about men/women,0,"Anecdotal examples, Presented as common sense, References external sources, such as other influencers",Presented as common sense,0,Mixed,Negative,0,Negative,Mixed,0,Positive,Positive,1,Somewhat,No,0,Yes,NO,0,Calls for men to follow more traditional gender norms,,0,0.000000
2046942539295424701,No,No,1,,,,,Dating/marriage,Dating/marriage,1,1.000000,Commentary/reaction content,Commentary/reaction content,1,No,"Yes, explicitly",0,Does not address masculinity or gender norms,More regressive/traditional/restrictive,0,NO,NO,1,Not applicable,,0,0.000000,Women/feminism,Women/feminism,1,1.000000,No clear solution,No clear solution,1,1.000000,Commentary/opinion,Commentary/opinion,1,1.000000,Information seeking,,0,0.000000,Generalizations about men/women,Generalizations about men/women,1,No Justification,Presented as common sense,0,Unclear,Positive,0,Negative,Negative,1,Not mentioned,Positive,0,No,No,1,NO,NO,1,,,,
2047918654382112910,Yes,No,0,Other,,0,0.000000,Dating/marriage; Religion/morality,Dating/marriage,0,0.500000,"Motivational/self-help content, Commentary/reaction content",Commentary/reaction content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,Yes,Yes,1,Men need to dominate/lead; Other,Men need to dominate/lead,0,0.500000,Other; Women/feminism,Women/feminism,0,0.500000,Assert dominance/control; Other,Assert dominance/control,0,0.500000,Advice/instruction; Commentary/opinion; Motivational speech,Advice/instruction,0,0.333333,Self expression/identity construction; Status seeking,,0,0.000000,"Generalizations about men/women, No support",Generalizations about men/women,0,"Presented as common sense, No justification",Presented as common sense,0,Positive,Positive,1,Negative,Negative,1,Positive,Positive,1,Yes,Yes,1,Yes,Yes,1,Calls for men to follow more traditional gender norms; Other,Other,0,0.500000
2047926330331684873,No,No,1,,,,,Dating/marriage,Dating/marriage,1,1.000000,Interview/conversational content,Commentary/reaction content,0,No,"Yes, explicitly",0,Does not address masculinity or gender norms,More regressive/traditional/restrictive,0,Not applicable,Yes,0,Not applicable,Men need to dominate/lead,0,0.000000,Other,Women/feminism,0,0.000000,More self-discipline/fitness; More wealth/status,Assert dominance/control,0,0.000000,Advice/instruction,Advice/instruction,1,1.000000,Information seeking,,0,0.000000,No support,Generalizations about men/women,0,No Justification,Presented as common sense,0,Neutral,Positive,0,Unclear,Negative,0,Not mentioned,Positive,0,No,No,1,Yes,Yes,1,Other,Other,1,1.000000
2047971502197195023,No,Yes,0,,Humor or sarcasm,0,0.000000,Dating/marriage; Family/children,Dating/marriage,0,0.500000,Motivational/self-help content,Commentary/reaction content,0,"Yes, implicitly","Yes, explicitly",0,Mixed/unclear,More regressive/traditional/restrictive,0,NO,Yes,0,Not applicable,Men need to dominate/lead,0,0.000000,Other; Women/feminism,Women/feminism,0,0.500000,Other,More self-discipline/fitness,0,0.000000,Advice/instruction,Advice/instruction,1,1.000000,Information seeking,,0,0.000000,No support,Generalizations about men/women,0,No Justification,Presented as common sense,0,Positive,Mixed,0,Negative,Negative,1,Not mentioned,Positive,0,No,No,1,Yes,Yes,1,Other,Other,1,1.000000
2048009544043758028,Yes,Yes,1,Other,Use of all CAPS,0,0.000000,Dating/marriage,Dating/marriage,1,1.000000,Commentary/reaction content,Commentary/reaction content,1,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,Yes,NO,0,Men need to dominate/lead,,0,0.000000,Women/feminism,Women/feminism,1,1.000000,Assert dominance/control,No clear solution,0,0.000000,Advice/instruction,Commentary/opinion,0,0.000000,Connection/social interaction; Information seeking,,0,0.000000,Generalizations about men/women,Generalizations about men/women,1,Presented as common sense,Presented as common sense,1,Positive,Positive,1,Negative,Negative,1,Positive,Positive,1,Somewhat,No,0,Yes,Yes,1,Calls for men to follow more traditional gender norms,Other,0,0.000000
2048016863561441660,No,Yes,0,,Humor or sarcasm; Use of all CAPS,0,0.000000,Dating / Marriage,Family/children,0,0.000000,Commentary Content,Commentary/reaction content,0,"Yes, explicitly","Yes, explicitly",1,More regressive,More regressive/traditional/restrictive,0,NO,Yes,0,,Men need to dominate/lead,0,0.000000,Women / Women's Behavior,Men's behavior,0,0.000000,No clear solution,Assert dominance/control,0,0.000000,Debate / Argument,Commentary/opinion,0,0.000000,None of these apply,,0,0.000000,Generalizations about women,Generalizations about men/women,0,No Justification,Presented as common sense,0,Mixed,Negative,0,Negative,Not mentioned,0,Positive,Positive,1,No,No,1,NO,Yes,0,,Calls for men to follow more traditional gender norms,0,0.000000
2048024608431804592,Yes,Yes,1,Other,Use of all CAPS,0,0.000000,Dating/marriage; Family/children; Religion/morality,Religion/morality,0,0.333333,"Motivational/self-help content, Commentary/reaction content",Commentary/reaction content,0,"Yes, explicitly","Yes, explicitly",1,More regressive/traditional/restrictive,More regressive/traditional/restrictive,1,Yes,Yes,1,Men need to dominate/lead; Men need to provide/succeed; Other,Men need to dominate/lead,0,0.333333,Other; Women/feminism,Women/feminism,0,0.500000,Assert dominance/control; Other,No clear solution,0,0.000000,Advice/instruction; Commentary/opinion; Motivational speech,Commentary/opinion,0,0.333333,Self expression/identity construction; Status seeking,,0,0.000000,"Moral/religious claims, Generalizations about men/women",Moral/religious claims,0,"Presented as common sense, References religion/tradition",References religion/tradition,0,Positive,Positive,1,Negative,Negative,1,Positive,Positive,1,Yes,Yes,1,Yes,NO,0,Calls for men to follow more traditional gender norms; Calls for women to follow more traditional gender norms; Other,,0,0.000000
2048031963504611687,No,Yes,0,,Shares something surprising,0,0.000000,Dating / Marriage,Dating/marriage,0,0.000000,Commentary Content,Commentary/reaction content,0,"Yes, explicitly","Yes, explicitly",1,More regressive,More regressive/traditional/restrictive,0,NO,NO,1,,,,,Women / Women's Behavior,Women/feminism,0,0.000000,Assert dominance / control,No clear solution,0,0.000000,Debate / Argument,Commentary/opinion,0,0.000000,None of these apply,,0,0.000000,Generalizations about women,Generalizations about men/women,0,No Justification,Presented as common sense,0,Mixed,Positive,0,Negative,Negative,1,Positive,Positive,1,No,Yes,0,NO,NO,1,,,,
2048054872243618116,No,Yes,0,,Use of all CAPS,0,0.000000,Dating/marriage; Family/children,Dating/marriage,0,0.500000,Motivational/self-help content,Commentary/reaction content,0,"Yes, implicitly","Yes, explicitly",0,Mixed/unclear,More regressive/traditional/restrictive,0,NO,Yes,0,Not applicable,Men need to dominate/lead,0,0.000000,Men’s behavior; Women/feminism,Men's behavior,0,0.000000,Other,Assert dominance/control,0,0.000000,Advice/instruction,Advice/instruction,1,1.000000,Information seeking,,0,0.000000,No support,Generalizations about men/women,0,Anecdotal examples,"References external sources, such as other influencers",0,Mixed,Mixed,1,Negative,Negative,1,Not mentioned,Positive,0,No,Yes,0,Yes,Yes,1,Other,Calls for men to follow more traditional gender norms,0,0.000000
2048821238248669312,No,Yes,0,,Shares something violent or gross,0,0.000000,Gender issues; social issues,"Social issues, e.g. corruption",0,0.000000,Commentary/reaction content,Commentary/reaction content,1,Yes,"Yes, explicitly",0,More regressive/traditional/restrictive,Mixed/unclear,0,Yes,NO,0,Other,,0,0.000000,Global political/social/cultural problems,Kenyan or Nigerian political/social problems,0,0.000000,More equality/respect for men,No clear solution,0,0.000000,Advice/instruction; Commentary/opinion,Commentary/opinion,0,0.500000,Information seeking,,0,0.000000,Mixed,Generalizations about men/women,0,Anecdotal examples,Presented as common sense,0,Negative,Mixed,0,Not mentioned,Not mentioned,1,Not mentioned,Mixed,0,Somewhat,Yes,0,Yes,NO,0,Other,,0,0.000000
EDDY-001,No,Yes,0,,Shares something surprising,0,0.000000,Family/children; Mental health; Money/status,Mental health,0,0.333333,"Interview/conversational content, Motivational/self-help content",Interview/conversational content,0,"Yes, implicitly","Yes, implicitly",1,More progressive/equitable/expansive,Mixed/unclear,0,NO,NO,1,Mixed/unclear,,0,0.000000,Economic/status pressure; Mental health/emotional struggle,Economic/status pressure,0,0.500000,No clear solution,No clear solution,1,1.000000,Personal story,Personal story,1,1.000000,Connection/social interaction; Self expression/identity construction,,0,0.000000,Personal experience,Personal experience,1,Anecdotal examples,Anecdotal examples,1,Unclear,Mixed,0,Unclear,Not mentioned,0,Unclear,Not mentioned,0,No,Yes,0,NO,NO,1,,,,
EDDY-002,No,No,1,,,,,Dating/marriage; Money/status,Dating/marriage,0,0.500000,Interview/conversational content,Interview/conversational content,1,"Yes, implicitly","Yes, implicitly",1,Mixed/unclear,Mixed/unclear,1,NO,NO,1,Not applicable,,0,0.000000,Economic/status pressure,Men's behavior,0,0.000000,No clear solution,No clear solution,1,1.000000,Personal story,Personal story,1,1.000000,Connection/social interaction; Information seeking,,0,0.000000,Personal experience,Personal experience,1,Anecdotal examples,Anecdotal examples,1,Unclear,Mixed,0,Unclear,Not mentioned,0,Unclear,Not mentioned,0,No,No,1,NO,NO,1,,,,
EDDY-003,No,No,1,,,,,Dating/marriage,"Gender issues, e.g. equality",0,0.000000,Commentary/reaction content,Motivational/self-help content,0,"Yes, explicitly","Yes, explicitly",1,More progressive/equitable/expansive,More progressive/equitable/expansive,1,Yes,Yes,1,Men need to be emotionally open,Men need to be emotionally open,1,1.000000,Men's behavior,No clear problem is identified,0,0.000000,More emotional growth/healing,More emotional growth/healing,1,1.000000,Advice/instruction,Advice/instruction,1,1.000000,Information seeking,,0,0.000000,Generalizations about men/women,Generalizations about men/women,1,Presented as common sense,Presented as common sense,1,Positive,Positive,1,Not mentioned,Not mentioned,1,Unclear,Negative,0,No,No,1,Yes,Yes,1,Other,Calls for men to follow more equitable gender norms,0,0.000000
EDDY-005,No,No,1,,,,,Family/children,Family/children,1,1.000000,Motivational/self-help content,Motivational/self-help content,1,"Yes, implicitly","Yes, explicitly",0,More progressive/equitable/expansive,More progressive/equitable/expansive,1,Yes,Yes,1,Men need to improve themselves; Other,Men need to improve themselves,0,0.500000,Mental health/emotional struggle,No clear problem is identified,0,0.000000,More emotional growth/healing; Other,More emotional growth/healing,0,0.500000,Advice/instruction; Personal story,Advice/instruction,0,0.500000,Connection/social interaction; Information seeking; Self expression/identity construction,,0,0.000000,Personal experience,Personal experience,1,Anecdotal examples,Anecdotal examples,1,Unclear,Positive,0,Not mentioned,Not mentioned,1,Negative,Mixed,0,No,No,1,NO,Yes,0,,Calls for men to follow more equitable gender norms,0,0.000000
EDDY-011,No,No,1,,,,,Dating/marriage,Mental health,0,0.000000,Interview/conversational content,Interview/conversational content,1,"Yes, implicitly","Yes, implicitly",1,Mixed/unclear,Mixed/unclear,1,NO,NO,1,Not applicable,,0,0.000000,Men's behavior,Mental health/emotional struggle,0,0.000000,No clear solution,No clear solution,1,1.000000,Personal story,Personal story,1,1.000000,Information seeking,,0,0.000000,Personal experience,Personal experience,1,Anecdotal examples,Anecdotal examples,1,Neutral,Mixed,0,Not mentioned,Not mentioned,1,Unclear,Not mentioned,0,No,No,1,NO,NO,1,,,,
EDDY-012,No,No,1,,,,,Mental health,"Gender issues, e.g. equality",0,0.000000,Commentary / Conversational Content,Interview/conversational content,0,"Yes, implicitly","Yes, explicitly",0,More regressive,More progressive/equitable/expansive,0,NO,Yes,0,,Men need to be emotionally open,0,0.000000,Mental Health / Kenyan Cultural Problems,Men's behavior,0,0.000000,No clear solution,More emotional growth/healing,0,0.000000,Personal story,Personal story,1,1.000000,None of these apply,,0,0.000000,Personal experience,Personal experience,1,Anecdotal examples,Anecdotal examples,1,Positive,Mixed,0,Unclear,Not mentioned,0,Negative,Negative,1,No,No,1,NO,NO,1,,,,
EDDY-016,Yes,Yes,1,Shares something surprising,Compelling question,0,0.000000,"Gender issues, e.g. equality; Mental health","Gender issues, e.g. equality",0,0.500000,Commentary/reaction content,Commentary/reaction content,1,"Yes, explicitly","Yes, explicitly",1,More progressive/equitable/expansive,More progressive/equitable/expansive,1,Yes,Yes,1,Men need to be emotionally open,Men need to be emotionally open,1,1.000000,Mental health/emotional struggle,Men's behavior,0,0.000000,More emotional growth/healing,More emotional growth/healing,1,1.000000,Advice/instruction; Commentary/opinion,Commentary/opinion,0,0.500000,Connection/social interaction; Information seeking; Self expression/identity construction,,0,0.000000,Cultural/social observations,Cultural/social observations,1,Presented as common sense,Presented as common sense,1,Neutral,Mixed,0,Not mentioned,Not mentioned,1,Negative,Negative,1,No,No,1,Yes,NO,0,Calls for men to follow more equitable gender norms,,0,0.000000
EDDY-017,No,No,1,,,,,Mental health,Mental health,1,1.000000,Motivational/self-help content,Motivational/self-help content,1,"Yes, implicitly",No,0,More progressive/equitable/expansive,,,Yes,,,Other,,0,0.000000,Men's behavior,Mental health/emotional struggle,0,0.000000,More emotional growth/healing; Other,More emotional growth/healing,0,0.500000,Advice/instruction,Advice/instruction,1,1.000000,Connection/social interaction; Information seeking; Self expression/identity construction,,0,0.000000,No support,Cultural/social observations,0,No Justification,Presented as common sense,0,Neutral,Not mentioned,0,Not mentioned,Not mentioned,1,Negative,Not mentioned,0,No,No,1,Yes,Yes,1,Calls for men to follow more equitable gender norms,Other,0,0.000000
EDDY-018,No,No,1,,,,,Mental health,Mental health,1,1.000000,Interview/conversational content,Interview/conversational content,1,"Yes, implicitly","Yes, implicitly",1,More regressive/traditional/restrictive,More progressive/equitable/expansive,0,NO,NO,1,Not applicable,,0,0.000000,Men's behavior,Mental health/emotional struggle,0,0.000000,No clear solution,No clear solution,1,1.000000,Commentary/opinion,Commentary/opinion,1,1.000000,Information seeking,,0,0.000000,Mixed,Generalizations about men/women,0,Presented as common sense,Presented as common sense,1,Neutral,Mixed,0,Not mentioned,Not mentioned,1,Unclear,Not mentioned,0,No,No,1,NO,NO,1,,,,
EDDY-020,No,No,1,,,,,Mental health,Mental health,1,1.000000,Interview/conversational content,Interview/conversational content,1,"Yes, implicitly","Yes, explicitly",0,More progressive/equitable/expansive,More progressive/equitable/expansive,1,NO,Yes,0,,Men need to be emotionally open,0,0.000000,Mental health/emotional struggle,Mental health/emotional struggle,1,1.000000,Building community; Other,Building community,0,0.500000,Personal story,Personal story,1,1.000000,Information seeking; Self expression/identity construction,,0,0.000000,"Personal experience, Cultural/social observations",Personal experience,0,Anecdotal examples,Anecdotal examples,1,Positive,Positive,1,Not mentioned,Not mentioned,1,Unclear,Negative,0,No,No,1,NO,NO,1,,,,
EDDY-023,No,No,1,,,,,Friends/socializing,Friends/socializing,1,1.000000,"Interview/conversational content, Motivational/self-help content",Interview/conversational content,0,No,"Yes, implicitly",0,More progressive/equitable/expansive,More progressive/equitable/expansive,1,NO,Yes,0,,Men need to be emotionally open,0,0.000000,,No clear problem is identified,0,0.000000,No clear solution,Building community,0,0.000000,Advice/instruction,Advice/instruction,1,1.000000,Connection/social interaction; Information seeking; Self expression/identity construction,,0,0.000000,No support,Personal experience,0,Presented as common sense,Presented as common sense,1,Neutral,Mixed,0,Not mentioned,Not mentioned,1,Negative,Negative,1,No,No,1,NO,Yes,0,,Calls for men to follow more equitable gender norms,0,0.000000
EDDY-025,No,No,1,,,,,Dating/marriage; Money/status,"Gender issues, e.g. equality",0,0.000000,Interview/conversational content,Interview/conversational content,1,"Yes, explicitly","Yes, explicitly",1,More progressive/equitable/expansive,More progressive/equitable/expansive,1,NO,Yes,0,Not applicable,Men need to be emotionally open,0,0.000000,Economic/status pressure,Men's behavior,0,0.000000,More emotional growth/healing,More emotional growth/healing,1,1.000000,Personal story,Personal story,1,1.000000,Information seeking,,0,0.000000,Personal experience,Personal experience,1,Anecdotal examples,Anecdotal examples,1,Positive,Mixed,0,Not mentioned,Not mentioned,1,Negative,Negative,1,No,No,1,NO,NO,1,,,,
EDDY-027,No,No,1,,,,,"Friends/socializing; Gender issues, e.g. equality; Mental health","Gender issues, e.g. equality",0,0.333333,Interview/conversational content,Commentary/reaction content,0,"Yes, explicitly","Yes, explicitly",1,More progressive/equitable/expansive,More progressive/equitable/expansive,1,Yes,Yes,1,Men need to be emotionally open,Men need to be emotionally open,1,1.000000,Kenyan or Nigerian political/social problems; Mental health/emotional struggle; Men’s behavior,Men's behavior,0,0.000000,More emotional growth/healing,More emotional growth/healing,1,1.000000,Advice/instruction; Commentary/opinion,Commentary/opinion,0,0.500000,Connection/social interaction; Information seeking; Self expression/identity construction,,0,0.000000,"Cultural/social observations, Generalizations about men/women",Cultural/social observations,0,"Anecdotal examples, Presented as common sense",Presented as common sense,0,Positive,Mixed,0,Not mentioned,Not mentioned,1,Negative,Negative,1,No,No,1,NO,Yes,0,,Calls for men to follow more equitable gender norms,0,0.000000
EDDY-028,Yes,No,0,Shares something surprising,,0,0.000000,"Gender issues, e.g. equality; Mental health","Gender issues, e.g. equality",0,0.500000,Commentary/reaction content,Commentary/reaction content,1,"Yes, explicitly","Yes, explicitly",1,More progressive/equitable/expansive,More progressive/equitable/expansive,1,Yes,Yes,1,Men need to be emotionally open; Men need to be equal partners,Men need to be equal partners,0,0.500000,Mental health/emotional struggle,No clear problem is identified,0,0.000000,More emotional growth/healing; More equality/respect for women,More equality/respect for women,0,0.500000,Advice/instruction; Commentary/opinion,Advice/instruction,0,0.500000,Connection/social interaction; Information seeking; Self expression/identity construction,,0,0.000000,Cultural/social observations,Generalizations about men/women,0,Presented as common sense,Presented as common sense,1,Mixed,Mixed,1,Positive,Positive,1,Negative,Negative,1,No,No,1,Yes,Yes,1,Calls for men to follow more equitable gender norms,Calls for men to follow more equitable gender norms,1,1.000000
EDDY-029,No,No,1,,,,,Dating/marriage; Mental health,Mental health,0,0.500000,Interview/conversational content,Interview/conversational content,1,"Yes, implicitly","Yes, implicitly",1,Mixed/unclear,Mixed/unclear,1,NO,NO,1,Not applicable,,0,0.000000,Mental health/emotional struggle,Mental health/emotional struggle,1,1.000000,More emotional growth/healing,No clear solution,0,0.000000,Commentary/opinion,Personal story,0,0.000000,Information seeking,,0,0.000000,Stories about men/women,Personal experience,0,Anecdotal examples,Anecdotal examples,1,Mixed,Mixed,1,Positive,Mixed,0,Unclear,Not mentioned,0,No,No,1,NO,NO,1,,,,
EDDY-031,Yes,No,0,Shares something surprising,,0,0.000000,"Family/children; Gender issues, e.g. equality; Mental health",Family/children,0,0.333333,Motivational/self-help content,Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,Mixed/unclear,Mixed/unclear,1,Yes,Yes,1,Men need to be emotionally open; Men need to improve themselves; Men need to provide/succeed,Men need to improve themselves,0,0.333333,Mental health/emotional struggle,No clear problem is identified,0,0.000000,Building community; More emotional growth/healing; More self-discipline/fitness,More emotional growth/healing,0,0.333333,Motivational speech; Personal story,Personal story,0,0.500000,Connection/social interaction; Self expression/identity construction,,0,0.000000,Personal experience,Personal experience,1,Anecdotal examples,Anecdotal examples,1,Positive,Positive,1,Not mentioned,Not mentioned,1,Unclear,Mixed,0,No,No,1,NO,NO,1,,,,
